date,Housing Inventory: Active Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-06-01,-12.81,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-07-01,-14.56,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-08-01,-15.27,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-09-01,-2.8,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-10-01,9.15,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-11-01,13.99,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-12-01,21.62,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-01-01,26.77,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-02-01,30.91,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-03-01,36.43,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-04-01,33.96,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-05-01,25.76,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-06-01,20.24,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-07-01,19.21,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-08-01,14.41,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-09-01,10.48,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-10-01,12.58,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-11-01,13.24,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-12-01,8.92,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-01-01,3.83,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-02-01,-1.69,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-03-01,-6.08,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-04-01,-8.06,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-05-01,-6.39,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-06-01,-2.28,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-07-01,-8.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-08-01,-12.15,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-09-01,-16.66,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-10-01,-18.74,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-11-01,-16.63,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-12-01,-19.8,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-01-01,-16.77,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-02-01,-14.55,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-03-01,-10.65,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-04-01,-13.95,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-05-01,-19.5,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-06-01,-24.65,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-07-01,-18.08,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-08-01,-7.43,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-09-01,0.07,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-10-01,-0.69,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-11-01,-4.63,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Active Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",ACTLISCOUYY13140,Monthly,Not Seasonally Adjusted
2017-07-01,-14.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-08-01,-13.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-09-01,-13.56,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-10-01,-13.77,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-11-01,-14.9,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-12-01,-17.19,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-01-01,-16.32,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-02-01,-17.9,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-03-01,-20.6,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-04-01,-20.36,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-05-01,-20.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-06-01,-17.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-07-01,-16.95,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-08-01,-15.54,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-09-01,-14.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-10-01,-13.13,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-11-01,-12.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-12-01,-12.81,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-01-01,-13.13,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-02-01,-12.77,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-03-01,-11.49,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-04-01,-12.81,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-05-01,-14.78,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-06-01,-12.21,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-07-01,-11.96,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-08-01,-14.54,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-09-01,-15.21,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-10-01,-13.84,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-11-01,-15.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-12-01,-15.84,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-01-01,-17.18,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-02-01,-17.18,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-03-01,-18.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-04-01,-16.35,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-05-01,-18.85,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-06-01,-27.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-07-01,-32.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-08-01,-35.47,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-09-01,-36.65,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-10-01,-36.02,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-11-01,-35.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-12-01,-35.25,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-01-01,-35.64,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-02-01,-45.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-03-01,-46.83,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-04-01,-51.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-05-01,-53.74,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-06-01,-47.49,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-07-01,-34.7,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-08-01,-26.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-09-01,-25.7,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-10-01,-29.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-11-01,-31.57,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Active Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",ACTLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-07-01,-3.66,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-08-01,-1.33,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-09-01,-1.18,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-10-01,2.42,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-11-01,5.24,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-12-01,6.81,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-01-01,5.23,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-02-01,4.86,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-03-01,0.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-04-01,2.45,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-05-01,2.81,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-06-01,5.66,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-07-01,5.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-08-01,4.56,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-09-01,7.68,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-10-01,1.52,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-11-01,-2.36,WV,"Charleston, WV",Charleston,"Housing Inventory: Active Listing Count Year-Over-Year in Charleston, WV (CBSA)",ACTLISCOUYY16620,Monthly,Not Seasonally Adjusted
