date,Housing Inventory: Price Increased Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-08-01,-33.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2018-09-01,50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2018-10-01,-50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2018-11-01,133.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2018-12-01,-85.71,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-01-01,600.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-02-01,-57.14,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-03-01,-33.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-04-01,150.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-06-01,-60.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-07-01,50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-08-01,266.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-09-01,72.73,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-10-01,-89.47,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-11-01,50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2019-12-01,-66.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-01-01,100.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-02-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-03-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-04-01,200.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-05-01,-66.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-06-01,100.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-07-01,-50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-08-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-09-01,50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-10-01,66.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-11-01,-60.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2020-12-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-01-01,150.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-02-01,20.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-03-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-04-01,83.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-05-01,-63.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-06-01,25.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-07-01,20.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-08-01,-50.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-09-01,66.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-10-01,-40.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2021-11-01,-33.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Price Increased Count Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",PRIINCCOUMM13140,Monthly,Not Seasonally Adjusted
2017-07-01,0.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-08-01,-16.13,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-09-01,-15.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-10-01,-13.64,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-11-01,23.68,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-12-01,-17.02,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-01-01,58.97,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-02-01,-24.19,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-03-01,6.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-04-01,40.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-05-01,42.86,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-06-01,4.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-07-01,-37.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-08-01,-10.77,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-09-01,3.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-10-01,-31.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-11-01,-12.2,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-01-01,-2.78,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-02-01,28.57,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-03-01,-13.33,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-04-01,-7.69,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-05-01,5.56,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-06-01,2.63,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-07-01,17.95,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-08-01,10.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-09-01,23.53,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-10-01,-52.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-11-01,-20.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2019-12-01,-16.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-01-01,95.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-02-01,15.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-03-01,-17.78,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-04-01,-8.11,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-05-01,17.65,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-06-01,-15.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-07-01,52.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-08-01,-28.85,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-09-01,127.03,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-10-01,-54.76,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-11-01,-26.32,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2020-12-01,46.43,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-01-01,56.1,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-02-01,-34.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-03-01,38.1,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-04-01,10.34,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-05-01,-4.69,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-06-01,-47.54,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-07-01,-28.13,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-08-01,8.7,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-09-01,12.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-10-01,-57.14,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2021-11-01,116.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Price Increased Count Month-Over-Month in Birmingham-Hoover, AL (CBSA)",PRIINCCOUMM13820,Monthly,Not Seasonally Adjusted
2017-07-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-08-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-09-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-10-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-11-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-12-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-01-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-02-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-03-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-04-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-05-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-06-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-07-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2018-08-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
