date,Housing Inventory: Median Listing Price per Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-05-01,6.23,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-06-01,6.7,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-07-01,7.03,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-08-01,7.22,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-09-01,7.88,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-10-01,8.25,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-11-01,7.93,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-12-01,7.76,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-01-01,7.31,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-02-01,8.23,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-03-01,7.75,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-04-01,8.41,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-05-01,9.31,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-06-01,10.35,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-07-01,11.89,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-08-01,11.06,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-09-01,9.6,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-10-01,7.56,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-11-01,6.51,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2020-12-01,7.29,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-01-01,9.9,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-02-01,7.39,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-03-01,11.36,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-04-01,9.6,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-05-01,10.15,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-06-01,9.04,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-07-01,8.1,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-08-01,11.59,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-09-01,12.81,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-10-01,16.2,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2021-11-01,15.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-07-01,5.31,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-08-01,-6.28,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-09-01,-8.26,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-10-01,-12.38,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-11-01,-17.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-12-01,-12.2,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-01-01,21.93,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-02-01,67.64,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-03-01,-12.44,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-04-01,-15.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-05-01,-16.28,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-06-01,-14.94,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-07-01,-2.22,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-08-01,1.59,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-09-01,-0.18,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-10-01,9.57,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-11-01,17.23,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2018-12-01,9.73,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-01-01,8.66,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-02-01,3.27,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-03-01,1.77,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-04-01,5.8,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-05-01,6.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-06-01,7.25,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-07-01,0.92,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-08-01,0.31,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-09-01,1.58,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-10-01,3.15,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-11-01,6.6,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2019-12-01,7.53,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-01-01,6.57,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-02-01,4.85,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-03-01,11.15,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-04-01,6.52,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-05-01,15.99,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-06-01,20.37,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-07-01,19.89,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-08-01,19.47,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-09-01,17.16,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-10-01,13.03,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-11-01,6.91,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2020-12-01,2.4,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-01-01,3.01,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-02-01,7.07,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-03-01,-1.22,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-04-01,2.88,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-05-01,-1.98,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-06-01,0.99,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-07-01,6.17,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-08-01,9.75,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-09-01,13.16,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-10-01,12.24,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2021-11-01,15.11,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita Falls, TX (CBSA)",MEDLISPRIPERSQUFEEYY48660,Monthly,Not Seasonally Adjusted
2017-07-01,5.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2017-08-01,4.43,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2017-09-01,3.26,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2017-10-01,4.34,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2017-11-01,4.02,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2017-12-01,4.86,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-01-01,5.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-02-01,6.59,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-03-01,5.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-04-01,6.79,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-05-01,5.42,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-06-01,5.27,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-07-01,5.35,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-08-01,5.57,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-09-01,4.68,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-10-01,4.77,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-11-01,3.67,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2018-12-01,3.81,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2019-01-01,3.56,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2019-02-01,3.65,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2019-03-01,5.1,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2019-04-01,5.27,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
2019-05-01,7.12,KS,"Wichita, KS",Wichita,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Wichita, KS (CBSA)",MEDLISPRIPERSQUFEEYY48620,Monthly,Not Seasonally Adjusted
