date,Housing Inventory: New Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-02-01,-14.29,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-03-01,40.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-04-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-05-01,-8.89,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-06-01,-6.98,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-07-01,-11.11,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-09-01,-20.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-10-01,10.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-11-01,25.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-12-01,9.09,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-01-01,-25.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-02-01,-8.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-03-01,-34.29,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-04-01,-52.63,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-05-01,-21.95,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-06-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-07-01,9.38,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-08-01,3.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-09-01,4.17,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-10-01,27.27,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-11-01,-10.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-12-01,41.67,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-01-01,-11.11,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-02-01,-13.64,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-03-01,21.74,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-04-01,38.89,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-05-01,15.63,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-06-01,-12.5,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-07-01,-5.71,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-08-01,-6.45,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-09-01,28.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-10-01,-14.29,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-11-01,-5.56,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: New Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",NEWLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-07-01,9.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-08-01,19.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-09-01,-8.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-10-01,8.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-11-01,0.61,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-12-01,4.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-01-01,-9.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-02-01,-9.18,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-03-01,-0.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-04-01,3.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-05-01,-0.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-06-01,-0.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-07-01,-1.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-08-01,-3.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-09-01,10.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-10-01,2.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-11-01,9.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-12-01,15.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-01-01,16.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-02-01,14.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-03-01,-4.09,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-04-01,-0.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-05-01,0.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-06-01,6.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-07-01,2.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-08-01,-1.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-09-01,0.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-10-01,2.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-11-01,-1.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-12-01,-2.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-01-01,6.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-02-01,1.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-03-01,5.76,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-04-01,-29.71,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-05-01,-19.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-06-01,-16.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-07-01,-8.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-08-01,-5.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-09-01,0.31,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-10-01,-7.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-11-01,-0.84,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-12-01,-3.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-01-01,-19.14,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-02-01,-24.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-03-01,-22.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-04-01,10.03,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-05-01,-2.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-06-01,7.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-07-01,3.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-08-01,4.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-09-01,-0.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-10-01,-2.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-11-01,-3.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: New Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",NEWLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-07-01,-12.5,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-08-01,0.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-09-01,3.85,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-11-01,6.67,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-12-01,-23.08,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-01-01,-21.05,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-02-01,-30.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-03-01,8.7,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-04-01,-12.12,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-05-01,15.15,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-06-01,6.9,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-07-01,10.71,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-08-01,0.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-09-01,-7.41,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-10-01,8.7,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-11-01,6.25,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-12-01,30.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-01-01,0.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-02-01,21.43,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-03-01,8.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-04-01,13.79,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-05-01,-13.16,PA,"Johnstown, PA",Johnstown,"Housing Inventory: New Listing Count Year-Over-Year in Johnstown, PA (CBSA)",NEWLISCOUYY27780,Monthly,Not Seasonally Adjusted
