date,All Employees: Government: Federal Government,state,msa,city
2021-10-01,23.605102540194302,UT,"Ogden-Clearfield, UT",Ogden
1990-01-01,4.7,KS,"Wichita, KS",Wichita
1990-02-01,4.7,KS,"Wichita, KS",Wichita
1990-03-01,4.7,KS,"Wichita, KS",Wichita
1990-04-01,4.8,KS,"Wichita, KS",Wichita
1990-05-01,4.8,KS,"Wichita, KS",Wichita
1990-06-01,4.7,KS,"Wichita, KS",Wichita
1990-07-01,4.9,KS,"Wichita, KS",Wichita
1990-08-01,4.8,KS,"Wichita, KS",Wichita
1990-09-01,4.6,KS,"Wichita, KS",Wichita
1990-10-01,4.6,KS,"Wichita, KS",Wichita
1990-11-01,4.6,KS,"Wichita, KS",Wichita
1990-12-01,4.7,KS,"Wichita, KS",Wichita
1991-01-01,4.6,KS,"Wichita, KS",Wichita
1991-02-01,4.6,KS,"Wichita, KS",Wichita
1991-03-01,4.6,KS,"Wichita, KS",Wichita
1991-04-01,4.6,KS,"Wichita, KS",Wichita
1991-05-01,4.7,KS,"Wichita, KS",Wichita
1991-06-01,4.7,KS,"Wichita, KS",Wichita
1991-07-01,4.7,KS,"Wichita, KS",Wichita
1991-08-01,4.7,KS,"Wichita, KS",Wichita
1991-09-01,4.6,KS,"Wichita, KS",Wichita
1991-10-01,4.6,KS,"Wichita, KS",Wichita
1991-11-01,4.7,KS,"Wichita, KS",Wichita
1991-12-01,4.7,KS,"Wichita, KS",Wichita
1992-01-01,4.7,KS,"Wichita, KS",Wichita
1992-02-01,4.6,KS,"Wichita, KS",Wichita
1992-03-01,4.6,KS,"Wichita, KS",Wichita
1992-04-01,4.7,KS,"Wichita, KS",Wichita
1992-05-01,4.7,KS,"Wichita, KS",Wichita
1992-06-01,4.7,KS,"Wichita, KS",Wichita
1992-07-01,4.6,KS,"Wichita, KS",Wichita
1992-08-01,4.7,KS,"Wichita, KS",Wichita
1992-09-01,4.6,KS,"Wichita, KS",Wichita
1992-10-01,4.7,KS,"Wichita, KS",Wichita
1992-11-01,4.5,KS,"Wichita, KS",Wichita
1992-12-01,4.6,KS,"Wichita, KS",Wichita
1993-01-01,4.4,KS,"Wichita, KS",Wichita
1993-02-01,4.4,KS,"Wichita, KS",Wichita
1993-03-01,4.3,KS,"Wichita, KS",Wichita
1993-04-01,4.3,KS,"Wichita, KS",Wichita
1993-05-01,4.4,KS,"Wichita, KS",Wichita
1993-06-01,4.4,KS,"Wichita, KS",Wichita
1993-07-01,4.4,KS,"Wichita, KS",Wichita
1993-08-01,4.5,KS,"Wichita, KS",Wichita
1993-09-01,4.4,KS,"Wichita, KS",Wichita
1993-10-01,4.5,KS,"Wichita, KS",Wichita
1993-11-01,4.3,KS,"Wichita, KS",Wichita
1993-12-01,4.5,KS,"Wichita, KS",Wichita
1994-01-01,4.5,KS,"Wichita, KS",Wichita
1994-02-01,4.4,KS,"Wichita, KS",Wichita
1994-03-01,4.4,KS,"Wichita, KS",Wichita
1994-04-01,4.4,KS,"Wichita, KS",Wichita
1994-05-01,4.4,KS,"Wichita, KS",Wichita
1994-06-01,4.6,KS,"Wichita, KS",Wichita
1994-07-01,4.8,KS,"Wichita, KS",Wichita
1994-08-01,4.8,KS,"Wichita, KS",Wichita
1994-09-01,4.8,KS,"Wichita, KS",Wichita
1994-10-01,4.8,KS,"Wichita, KS",Wichita
1994-11-01,4.8,KS,"Wichita, KS",Wichita
1994-12-01,4.9,KS,"Wichita, KS",Wichita
1995-01-01,4.8,KS,"Wichita, KS",Wichita
1995-02-01,4.8,KS,"Wichita, KS",Wichita
1995-03-01,4.8,KS,"Wichita, KS",Wichita
1995-04-01,4.8,KS,"Wichita, KS",Wichita
1995-05-01,4.8,KS,"Wichita, KS",Wichita
1995-06-01,4.8,KS,"Wichita, KS",Wichita
1995-07-01,4.8,KS,"Wichita, KS",Wichita
1995-08-01,4.8,KS,"Wichita, KS",Wichita
1995-09-01,4.8,KS,"Wichita, KS",Wichita
1995-10-01,4.8,KS,"Wichita, KS",Wichita
1995-11-01,4.9,KS,"Wichita, KS",Wichita
1995-12-01,5.0,KS,"Wichita, KS",Wichita
1996-01-01,4.9,KS,"Wichita, KS",Wichita
1996-02-01,5.0,KS,"Wichita, KS",Wichita
1996-03-01,5.0,KS,"Wichita, KS",Wichita
1996-04-01,5.0,KS,"Wichita, KS",Wichita
1996-05-01,4.9,KS,"Wichita, KS",Wichita
1996-06-01,4.9,KS,"Wichita, KS",Wichita
1996-07-01,5.0,KS,"Wichita, KS",Wichita
1996-08-01,5.1,KS,"Wichita, KS",Wichita
1996-09-01,5.0,KS,"Wichita, KS",Wichita
1996-10-01,5.0,KS,"Wichita, KS",Wichita
1996-11-01,5.2,KS,"Wichita, KS",Wichita
1996-12-01,5.4,KS,"Wichita, KS",Wichita
1997-01-01,5.1,KS,"Wichita, KS",Wichita
1997-02-01,5.0,KS,"Wichita, KS",Wichita
1997-03-01,5.0,KS,"Wichita, KS",Wichita
1997-04-01,5.0,KS,"Wichita, KS",Wichita
1997-05-01,5.0,KS,"Wichita, KS",Wichita
1997-06-01,5.0,KS,"Wichita, KS",Wichita
1997-07-01,5.0,KS,"Wichita, KS",Wichita
1997-08-01,5.0,KS,"Wichita, KS",Wichita
1997-09-01,5.0,KS,"Wichita, KS",Wichita
1997-10-01,5.0,KS,"Wichita, KS",Wichita
1997-11-01,5.1,KS,"Wichita, KS",Wichita
1997-12-01,5.2,KS,"Wichita, KS",Wichita
1998-01-01,4.9,KS,"Wichita, KS",Wichita
1998-02-01,4.9,KS,"Wichita, KS",Wichita
1998-03-01,4.9,KS,"Wichita, KS",Wichita
1998-04-01,4.8,KS,"Wichita, KS",Wichita
1998-05-01,4.8,KS,"Wichita, KS",Wichita
1998-06-01,4.8,KS,"Wichita, KS",Wichita
1998-07-01,4.9,KS,"Wichita, KS",Wichita
1998-08-01,4.9,KS,"Wichita, KS",Wichita
1998-09-01,4.8,KS,"Wichita, KS",Wichita
1998-10-01,4.8,KS,"Wichita, KS",Wichita
1998-11-01,5.0,KS,"Wichita, KS",Wichita
1998-12-01,5.1,KS,"Wichita, KS",Wichita
1999-01-01,4.7,KS,"Wichita, KS",Wichita
1999-02-01,4.7,KS,"Wichita, KS",Wichita
1999-03-01,4.7,KS,"Wichita, KS",Wichita
1999-04-01,4.6,KS,"Wichita, KS",Wichita
1999-05-01,4.6,KS,"Wichita, KS",Wichita
1999-06-01,4.6,KS,"Wichita, KS",Wichita
1999-07-01,4.6,KS,"Wichita, KS",Wichita
1999-08-01,4.6,KS,"Wichita, KS",Wichita
1999-09-01,4.6,KS,"Wichita, KS",Wichita
1999-10-01,4.6,KS,"Wichita, KS",Wichita
1999-11-01,4.8,KS,"Wichita, KS",Wichita
1999-12-01,5.0,KS,"Wichita, KS",Wichita
2000-01-01,4.7,KS,"Wichita, KS",Wichita
2000-02-01,4.8,KS,"Wichita, KS",Wichita
2000-03-01,5.0,KS,"Wichita, KS",Wichita
2000-04-01,5.0,KS,"Wichita, KS",Wichita
2000-05-01,5.1,KS,"Wichita, KS",Wichita
2000-06-01,5.0,KS,"Wichita, KS",Wichita
2000-07-01,5.0,KS,"Wichita, KS",Wichita
2000-08-01,5.2,KS,"Wichita, KS",Wichita
2000-09-01,5.1,KS,"Wichita, KS",Wichita
2000-10-01,5.1,KS,"Wichita, KS",Wichita
2000-11-01,5.3,KS,"Wichita, KS",Wichita
2000-12-01,5.3,KS,"Wichita, KS",Wichita
2001-01-01,5.2,KS,"Wichita, KS",Wichita
2001-02-01,5.1,KS,"Wichita, KS",Wichita
2001-03-01,5.1,KS,"Wichita, KS",Wichita
2001-04-01,5.1,KS,"Wichita, KS",Wichita
2001-05-01,5.2,KS,"Wichita, KS",Wichita
2001-06-01,5.2,KS,"Wichita, KS",Wichita
2001-07-01,5.1,KS,"Wichita, KS",Wichita
2001-08-01,5.1,KS,"Wichita, KS",Wichita
2001-09-01,5.1,KS,"Wichita, KS",Wichita
2001-10-01,5.2,KS,"Wichita, KS",Wichita
2001-11-01,5.4,KS,"Wichita, KS",Wichita
2001-12-01,5.6,KS,"Wichita, KS",Wichita
2002-01-01,5.3,KS,"Wichita, KS",Wichita
2002-02-01,5.1,KS,"Wichita, KS",Wichita
2002-03-01,5.1,KS,"Wichita, KS",Wichita
2002-04-01,5.0,KS,"Wichita, KS",Wichita
2002-05-01,5.0,KS,"Wichita, KS",Wichita
2002-06-01,5.2,KS,"Wichita, KS",Wichita
2002-07-01,5.1,KS,"Wichita, KS",Wichita
2002-08-01,5.2,KS,"Wichita, KS",Wichita
2002-09-01,5.1,KS,"Wichita, KS",Wichita
2002-10-01,5.3,KS,"Wichita, KS",Wichita
2002-11-01,5.4,KS,"Wichita, KS",Wichita
2002-12-01,5.6,KS,"Wichita, KS",Wichita
2003-01-01,5.4,KS,"Wichita, KS",Wichita
2003-02-01,5.3,KS,"Wichita, KS",Wichita
2003-03-01,5.3,KS,"Wichita, KS",Wichita
2003-04-01,5.3,KS,"Wichita, KS",Wichita
2003-05-01,5.3,KS,"Wichita, KS",Wichita
2003-06-01,5.3,KS,"Wichita, KS",Wichita
2003-07-01,5.3,KS,"Wichita, KS",Wichita
2003-08-01,5.2,KS,"Wichita, KS",Wichita
2003-09-01,5.2,KS,"Wichita, KS",Wichita
2003-10-01,5.2,KS,"Wichita, KS",Wichita
2003-11-01,5.1,KS,"Wichita, KS",Wichita
2003-12-01,5.2,KS,"Wichita, KS",Wichita
2004-01-01,5.1,KS,"Wichita, KS",Wichita
2004-02-01,5.0,KS,"Wichita, KS",Wichita
2004-03-01,5.0,KS,"Wichita, KS",Wichita
2004-04-01,5.1,KS,"Wichita, KS",Wichita
2004-05-01,5.0,KS,"Wichita, KS",Wichita
2004-06-01,5.1,KS,"Wichita, KS",Wichita
2004-07-01,5.0,KS,"Wichita, KS",Wichita
2004-08-01,5.0,KS,"Wichita, KS",Wichita
2004-09-01,5.0,KS,"Wichita, KS",Wichita
2004-10-01,4.9,KS,"Wichita, KS",Wichita
2004-11-01,5.1,KS,"Wichita, KS",Wichita
2004-12-01,5.1,KS,"Wichita, KS",Wichita
2005-01-01,5.0,KS,"Wichita, KS",Wichita
2005-02-01,5.0,KS,"Wichita, KS",Wichita
2005-03-01,5.1,KS,"Wichita, KS",Wichita
2005-04-01,5.1,KS,"Wichita, KS",Wichita
2005-05-01,5.1,KS,"Wichita, KS",Wichita
2005-06-01,5.2,KS,"Wichita, KS",Wichita
2005-07-01,5.3,KS,"Wichita, KS",Wichita
2005-08-01,5.3,KS,"Wichita, KS",Wichita
2005-09-01,5.3,KS,"Wichita, KS",Wichita
2005-10-01,5.6,KS,"Wichita, KS",Wichita
2005-11-01,5.7,KS,"Wichita, KS",Wichita
2005-12-01,5.7,KS,"Wichita, KS",Wichita
2006-01-01,5.8,KS,"Wichita, KS",Wichita
2006-02-01,5.9,KS,"Wichita, KS",Wichita
2006-03-01,5.8,KS,"Wichita, KS",Wichita
2006-04-01,5.7,KS,"Wichita, KS",Wichita
2006-05-01,5.6,KS,"Wichita, KS",Wichita
2006-06-01,5.6,KS,"Wichita, KS",Wichita
2006-07-01,5.6,KS,"Wichita, KS",Wichita
2006-08-01,5.5,KS,"Wichita, KS",Wichita
2006-09-01,5.5,KS,"Wichita, KS",Wichita
2006-10-01,5.4,KS,"Wichita, KS",Wichita
2006-11-01,5.5,KS,"Wichita, KS",Wichita
2006-12-01,5.5,KS,"Wichita, KS",Wichita
2007-01-01,5.3,KS,"Wichita, KS",Wichita
2007-02-01,5.3,KS,"Wichita, KS",Wichita
2007-03-01,5.3,KS,"Wichita, KS",Wichita
2007-04-01,5.3,KS,"Wichita, KS",Wichita
2007-05-01,5.3,KS,"Wichita, KS",Wichita
2007-06-01,5.4,KS,"Wichita, KS",Wichita
2007-07-01,5.4,KS,"Wichita, KS",Wichita
2007-08-01,5.4,KS,"Wichita, KS",Wichita
2007-09-01,5.5,KS,"Wichita, KS",Wichita
2007-10-01,5.4,KS,"Wichita, KS",Wichita
2007-11-01,5.5,KS,"Wichita, KS",Wichita
2007-12-01,5.4,KS,"Wichita, KS",Wichita
2008-01-01,5.4,KS,"Wichita, KS",Wichita
2008-02-01,5.4,KS,"Wichita, KS",Wichita
2008-03-01,5.3,KS,"Wichita, KS",Wichita
2008-04-01,5.5,KS,"Wichita, KS",Wichita
2008-05-01,5.5,KS,"Wichita, KS",Wichita
2008-06-01,5.6,KS,"Wichita, KS",Wichita
2008-07-01,5.5,KS,"Wichita, KS",Wichita
2008-08-01,5.7,KS,"Wichita, KS",Wichita
2008-09-01,5.8,KS,"Wichita, KS",Wichita
2008-10-01,5.8,KS,"Wichita, KS",Wichita
2008-11-01,6.0,KS,"Wichita, KS",Wichita
2008-12-01,6.0,KS,"Wichita, KS",Wichita
2009-01-01,5.7,KS,"Wichita, KS",Wichita
2009-02-01,5.6,KS,"Wichita, KS",Wichita
2009-03-01,5.6,KS,"Wichita, KS",Wichita
2009-04-01,6.1,KS,"Wichita, KS",Wichita
2009-05-01,6.1,KS,"Wichita, KS",Wichita
2009-06-01,5.9,KS,"Wichita, KS",Wichita
2009-07-01,6.0,KS,"Wichita, KS",Wichita
2009-08-01,5.9,KS,"Wichita, KS",Wichita
2009-09-01,6.0,KS,"Wichita, KS",Wichita
2009-10-01,6.2,KS,"Wichita, KS",Wichita
2009-11-01,6.2,KS,"Wichita, KS",Wichita
2009-12-01,6.2,KS,"Wichita, KS",Wichita
2010-01-01,6.1,KS,"Wichita, KS",Wichita
2010-02-01,6.1,KS,"Wichita, KS",Wichita
2010-03-01,6.2,KS,"Wichita, KS",Wichita
2010-04-01,6.3,KS,"Wichita, KS",Wichita
2010-05-01,7.3,KS,"Wichita, KS",Wichita
2010-06-01,6.9,KS,"Wichita, KS",Wichita
2010-07-01,6.6,KS,"Wichita, KS",Wichita
2010-08-01,6.2,KS,"Wichita, KS",Wichita
2010-09-01,6.1,KS,"Wichita, KS",Wichita
2010-10-01,6.2,KS,"Wichita, KS",Wichita
2010-11-01,6.2,KS,"Wichita, KS",Wichita
2010-12-01,6.2,KS,"Wichita, KS",Wichita
2011-01-01,6.2,KS,"Wichita, KS",Wichita
2011-02-01,6.0,KS,"Wichita, KS",Wichita
2011-03-01,6.0,KS,"Wichita, KS",Wichita
2011-04-01,6.1,KS,"Wichita, KS",Wichita
2011-05-01,6.0,KS,"Wichita, KS",Wichita
2011-06-01,5.9,KS,"Wichita, KS",Wichita
2011-07-01,6.0,KS,"Wichita, KS",Wichita
2011-08-01,5.8,KS,"Wichita, KS",Wichita
2011-09-01,5.6,KS,"Wichita, KS",Wichita
2011-10-01,5.8,KS,"Wichita, KS",Wichita
2011-11-01,5.6,KS,"Wichita, KS",Wichita
2011-12-01,5.6,KS,"Wichita, KS",Wichita
2012-01-01,5.6,KS,"Wichita, KS",Wichita
2012-02-01,5.6,KS,"Wichita, KS",Wichita
2012-03-01,5.5,KS,"Wichita, KS",Wichita
2012-04-01,5.6,KS,"Wichita, KS",Wichita
2012-05-01,5.5,KS,"Wichita, KS",Wichita
2012-06-01,5.4,KS,"Wichita, KS",Wichita
2012-07-01,5.5,KS,"Wichita, KS",Wichita
2012-08-01,5.4,KS,"Wichita, KS",Wichita
2012-09-01,5.4,KS,"Wichita, KS",Wichita
2012-10-01,5.4,KS,"Wichita, KS",Wichita
2012-11-01,5.3,KS,"Wichita, KS",Wichita
2012-12-01,5.3,KS,"Wichita, KS",Wichita
2013-01-01,5.3,KS,"Wichita, KS",Wichita
2013-02-01,5.4,KS,"Wichita, KS",Wichita
2013-03-01,5.3,KS,"Wichita, KS",Wichita
2013-04-01,5.3,KS,"Wichita, KS",Wichita
2013-05-01,5.2,KS,"Wichita, KS",Wichita
2013-06-01,5.2,KS,"Wichita, KS",Wichita
2013-07-01,5.2,KS,"Wichita, KS",Wichita
2013-08-01,5.0,KS,"Wichita, KS",Wichita
2013-09-01,5.0,KS,"Wichita, KS",Wichita
2013-10-01,5.1,KS,"Wichita, KS",Wichita
2013-11-01,5.0,KS,"Wichita, KS",Wichita
2013-12-01,5.0,KS,"Wichita, KS",Wichita
2014-01-01,4.9,KS,"Wichita, KS",Wichita
2014-02-01,4.9,KS,"Wichita, KS",Wichita
2014-03-01,4.8,KS,"Wichita, KS",Wichita
2014-04-01,4.9,KS,"Wichita, KS",Wichita
2014-05-01,4.7,KS,"Wichita, KS",Wichita
2014-06-01,4.6,KS,"Wichita, KS",Wichita
2014-07-01,4.7,KS,"Wichita, KS",Wichita
2014-08-01,4.7,KS,"Wichita, KS",Wichita
2014-09-01,4.7,KS,"Wichita, KS",Wichita
2014-10-01,4.7,KS,"Wichita, KS",Wichita
2014-11-01,4.7,KS,"Wichita, KS",Wichita
2014-12-01,4.7,KS,"Wichita, KS",Wichita
2015-01-01,4.7,KS,"Wichita, KS",Wichita
2015-02-01,4.7,KS,"Wichita, KS",Wichita
2015-03-01,4.7,KS,"Wichita, KS",Wichita
2015-04-01,4.7,KS,"Wichita, KS",Wichita
2015-05-01,4.7,KS,"Wichita, KS",Wichita
2015-06-01,4.7,KS,"Wichita, KS",Wichita
2015-07-01,4.7,KS,"Wichita, KS",Wichita
2015-08-01,4.7,KS,"Wichita, KS",Wichita
2015-09-01,4.7,KS,"Wichita, KS",Wichita
2015-10-01,4.6,KS,"Wichita, KS",Wichita
2015-11-01,4.6,KS,"Wichita, KS",Wichita
2015-12-01,4.7,KS,"Wichita, KS",Wichita
2016-01-01,4.6,KS,"Wichita, KS",Wichita
2016-02-01,4.6,KS,"Wichita, KS",Wichita
2016-03-01,4.7,KS,"Wichita, KS",Wichita
2016-04-01,4.7,KS,"Wichita, KS",Wichita
2016-05-01,4.7,KS,"Wichita, KS",Wichita
2016-06-01,4.7,KS,"Wichita, KS",Wichita
2016-07-01,4.7,KS,"Wichita, KS",Wichita
2016-08-01,4.7,KS,"Wichita, KS",Wichita
2016-09-01,4.7,KS,"Wichita, KS",Wichita
2016-10-01,4.7,KS,"Wichita, KS",Wichita
2016-11-01,4.7,KS,"Wichita, KS",Wichita
2016-12-01,4.7,KS,"Wichita, KS",Wichita
2017-01-01,4.7,KS,"Wichita, KS",Wichita
2017-02-01,4.7,KS,"Wichita, KS",Wichita
2017-03-01,4.7,KS,"Wichita, KS",Wichita
2017-04-01,4.7,KS,"Wichita, KS",Wichita
2017-05-01,4.7,KS,"Wichita, KS",Wichita
2017-06-01,4.7,KS,"Wichita, KS",Wichita
2017-07-01,4.8,KS,"Wichita, KS",Wichita
2017-08-01,4.7,KS,"Wichita, KS",Wichita
2017-09-01,4.7,KS,"Wichita, KS",Wichita
2017-10-01,4.8,KS,"Wichita, KS",Wichita
2017-11-01,4.8,KS,"Wichita, KS",Wichita
2017-12-01,4.8,KS,"Wichita, KS",Wichita
2018-01-01,4.8,KS,"Wichita, KS",Wichita
2018-02-01,4.8,KS,"Wichita, KS",Wichita
2018-03-01,4.7,KS,"Wichita, KS",Wichita
2018-04-01,4.8,KS,"Wichita, KS",Wichita
2018-05-01,4.8,KS,"Wichita, KS",Wichita
2018-06-01,4.8,KS,"Wichita, KS",Wichita
2018-07-01,4.9,KS,"Wichita, KS",Wichita
2018-08-01,4.8,KS,"Wichita, KS",Wichita
2018-09-01,4.8,KS,"Wichita, KS",Wichita
2018-10-01,4.8,KS,"Wichita, KS",Wichita
2018-11-01,4.9,KS,"Wichita, KS",Wichita
2018-12-01,4.9,KS,"Wichita, KS",Wichita
2019-01-01,4.9,KS,"Wichita, KS",Wichita
2019-02-01,4.9,KS,"Wichita, KS",Wichita
2019-03-01,4.9,KS,"Wichita, KS",Wichita
2019-04-01,4.9,KS,"Wichita, KS",Wichita
2019-05-01,5.0,KS,"Wichita, KS",Wichita
2019-06-01,5.0,KS,"Wichita, KS",Wichita
2019-07-01,5.0,KS,"Wichita, KS",Wichita
2019-08-01,5.0,KS,"Wichita, KS",Wichita
2019-09-01,5.0,KS,"Wichita, KS",Wichita
2019-10-01,5.0,KS,"Wichita, KS",Wichita
2019-11-01,5.0,KS,"Wichita, KS",Wichita
2019-12-01,5.1,KS,"Wichita, KS",Wichita
2020-01-01,5.1,KS,"Wichita, KS",Wichita
2020-02-01,5.0,KS,"Wichita, KS",Wichita
2020-03-01,5.0,KS,"Wichita, KS",Wichita
2020-04-01,5.0,KS,"Wichita, KS",Wichita
2020-05-01,5.0,KS,"Wichita, KS",Wichita
2020-06-01,5.0,KS,"Wichita, KS",Wichita
2020-07-01,5.3,KS,"Wichita, KS",Wichita
2020-08-01,5.5,KS,"Wichita, KS",Wichita
2020-09-01,5.3,KS,"Wichita, KS",Wichita
2020-10-01,5.2,KS,"Wichita, KS",Wichita
2020-11-01,5.1,KS,"Wichita, KS",Wichita
2020-12-01,5.1,KS,"Wichita, KS",Wichita
2021-01-01,5.0,KS,"Wichita, KS",Wichita
2021-02-01,5.0,KS,"Wichita, KS",Wichita
2021-03-01,5.0,KS,"Wichita, KS",Wichita
2021-04-01,5.0,KS,"Wichita, KS",Wichita
2021-05-01,5.0,KS,"Wichita, KS",Wichita
2021-06-01,5.0,KS,"Wichita, KS",Wichita
2021-07-01,5.1,KS,"Wichita, KS",Wichita
2021-08-01,5.1,KS,"Wichita, KS",Wichita
2021-09-01,5.1,KS,"Wichita, KS",Wichita
2021-10-01,5.0,KS,"Wichita, KS",Wichita
1990-01-01,4.73030008201692,KS,"Wichita, KS",Wichita
1990-02-01,4.759043202210929,KS,"Wichita, KS",Wichita
1990-03-01,4.7745906539749505,KS,"Wichita, KS",Wichita
1990-04-01,4.8138104658777,KS,"Wichita, KS",Wichita
1990-05-01,4.76114042309879,KS,"Wichita, KS",Wichita
1990-06-01,4.67662577315507,KS,"Wichita, KS",Wichita
1990-07-01,4.8821161465004,KS,"Wichita, KS",Wichita
1990-08-01,4.707731948521309,KS,"Wichita, KS",Wichita
1990-09-01,4.62620352209236,KS,"Wichita, KS",Wichita
1990-10-01,4.636137515100749,KS,"Wichita, KS",Wichita
1990-11-01,4.605276913768599,KS,"Wichita, KS",Wichita
1990-12-01,4.62629000048684,KS,"Wichita, KS",Wichita
1991-01-01,4.62864894850204,KS,"Wichita, KS",Wichita
1991-02-01,4.65334588025655,KS,"Wichita, KS",Wichita
1991-03-01,4.67294494360438,KS,"Wichita, KS",Wichita
1991-04-01,4.62229609521777,KS,"Wichita, KS",Wichita
1991-05-01,4.6658489532218494,KS,"Wichita, KS",Wichita
1991-06-01,4.678642776373589,KS,"Wichita, KS",Wichita
1991-07-01,4.68401524162626,KS,"Wichita, KS",Wichita
1991-08-01,4.60968353180733,KS,"Wichita, KS",Wichita
1991-09-01,4.62088877153281,KS,"Wichita, KS",Wichita
1991-10-01,4.6321406881839,KS,"Wichita, KS",Wichita
1991-11-01,4.70399412184735,KS,"Wichita, KS",Wichita
1991-12-01,4.62386848217925,KS,"Wichita, KS",Wichita
1992-01-01,4.72597864452188,KS,"Wichita, KS",Wichita
1992-02-01,4.646625243149519,KS,"Wichita, KS",Wichita
1992-03-01,4.6706144801257095,KS,"Wichita, KS",Wichita
1992-04-01,4.73682597366735,KS,"Wichita, KS",Wichita
1992-05-01,4.67491578432391,KS,"Wichita, KS",Wichita
1992-06-01,4.6806307764743496,KS,"Wichita, KS",Wichita
1992-07-01,4.588406045433669,KS,"Wichita, KS",Wichita
1992-08-01,4.61742049511649,KS,"Wichita, KS",Wichita
1992-09-01,4.6118635239982195,KS,"Wichita, KS",Wichita
1992-10-01,4.727554873874599,KS,"Wichita, KS",Wichita
1992-11-01,4.497966699354,KS,"Wichita, KS",Wichita
1992-12-01,4.5213266173279205,KS,"Wichita, KS",Wichita
1993-01-01,4.41975882052017,KS,"Wichita, KS",Wichita
1993-02-01,4.4360360784457304,KS,"Wichita, KS",Wichita
1993-03-01,4.35895155782837,KS,"Wichita, KS",Wichita
1993-04-01,4.33938797406178,KS,"Wichita, KS",Wichita
1993-05-01,4.39331356206182,KS,"Wichita, KS",Wichita
1993-06-01,4.39286799138297,KS,"Wichita, KS",Wichita
1993-07-01,4.3971575359369,KS,"Wichita, KS",Wichita
1993-08-01,4.42905253568551,KS,"Wichita, KS",Wichita
1993-09-01,4.404031391184151,KS,"Wichita, KS",Wichita
1993-10-01,4.52224780463791,KS,"Wichita, KS",Wichita
1993-11-01,4.28800579509941,KS,"Wichita, KS",Wichita
1993-12-01,4.41050429286512,KS,"Wichita, KS",Wichita
1994-01-01,4.51753630256201,KS,"Wichita, KS",Wichita
1994-02-01,4.42646626674831,KS,"Wichita, KS",Wichita
1994-03-01,4.45104850265935,KS,"Wichita, KS",Wichita
1994-04-01,4.44446233553985,KS,"Wichita, KS",Wichita
1994-05-01,4.41120978845172,KS,"Wichita, KS",Wichita
1994-06-01,4.6077264758820995,KS,"Wichita, KS",Wichita
1994-07-01,4.8051802477663,KS,"Wichita, KS",Wichita
1994-08-01,4.73964202957132,KS,"Wichita, KS",Wichita
1994-09-01,4.80288581086289,KS,"Wichita, KS",Wichita
1994-10-01,4.82180421438206,KS,"Wichita, KS",Wichita
1994-11-01,4.76703035875892,KS,"Wichita, KS",Wichita
1994-12-01,4.78295850101914,KS,"Wichita, KS",Wichita
1995-01-01,4.81778802545764,KS,"Wichita, KS",Wichita
1995-02-01,4.82120504287676,KS,"Wichita, KS",Wichita
1995-03-01,4.8411614952911695,KS,"Wichita, KS",Wichita
1995-04-01,4.84785924936523,KS,"Wichita, KS",Wichita
1995-05-01,4.83332660057679,KS,"Wichita, KS",Wichita
1995-06-01,4.830644133618519,KS,"Wichita, KS",Wichita
1995-07-01,4.81002842338347,KS,"Wichita, KS",Wichita
1995-08-01,4.753152545535009,KS,"Wichita, KS",Wichita
1995-09-01,4.80999742028197,KS,"Wichita, KS",Wichita
1995-10-01,4.8239251340785,KS,"Wichita, KS",Wichita
1995-11-01,4.84206886347262,KS,"Wichita, KS",Wichita
1995-12-01,4.851278724815731,KS,"Wichita, KS",Wichita
1996-01-01,4.92303612144308,KS,"Wichita, KS",Wichita
1996-02-01,5.020095894576969,KS,"Wichita, KS",Wichita
1996-03-01,5.027917293559639,KS,"Wichita, KS",Wichita
1996-04-01,5.05095946842205,KS,"Wichita, KS",Wichita
1996-05-01,4.947733124472401,KS,"Wichita, KS",Wichita
1996-06-01,4.94539944488104,KS,"Wichita, KS",Wichita
1996-07-01,5.01179884412917,KS,"Wichita, KS",Wichita
1996-08-01,5.07218254456817,KS,"Wichita, KS",Wichita
1996-09-01,5.022871662707651,KS,"Wichita, KS",Wichita
1996-10-01,5.03165344813079,KS,"Wichita, KS",Wichita
1996-11-01,5.11121463112168,KS,"Wichita, KS",Wichita
1996-12-01,5.20769792981154,KS,"Wichita, KS",Wichita
1997-01-01,5.13036619532927,KS,"Wichita, KS",Wichita
1997-02-01,5.02532319662251,KS,"Wichita, KS",Wichita
1997-03-01,5.01247114587371,KS,"Wichita, KS",Wichita
1997-04-01,5.04857363709217,KS,"Wichita, KS",Wichita
1997-05-01,5.05537099730487,KS,"Wichita, KS",Wichita
1997-06-01,5.05887924689755,KS,"Wichita, KS",Wichita
1997-07-01,5.01871037409387,KS,"Wichita, KS",Wichita
1997-08-01,4.98366855221716,KS,"Wichita, KS",Wichita
1997-09-01,5.03649606625633,KS,"Wichita, KS",Wichita
1997-10-01,5.04098698604318,KS,"Wichita, KS",Wichita
1997-11-01,4.98877227832602,KS,"Wichita, KS",Wichita
1997-12-01,4.98682613619188,KS,"Wichita, KS",Wichita
1998-01-01,4.9313008988002,KS,"Wichita, KS",Wichita
1998-02-01,4.9361354856257496,KS,"Wichita, KS",Wichita
1998-03-01,4.90927688921537,KS,"Wichita, KS",Wichita
1998-04-01,4.8498567256596905,KS,"Wichita, KS",Wichita
1998-05-01,4.844934023724861,KS,"Wichita, KS",Wichita
