date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2016-07-01,25265.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-08-01,23035.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-09-01,20841.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-10-01,19396.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-11-01,17777.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-12-01,15572.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-01-01,14380.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-02-01,17807.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-03-01,22151.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-04-01,25472.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-05-01,26950.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-06-01,25690.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-07-01,23091.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-08-01,20566.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-09-01,18587.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-10-01,17362.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-11-01,16288.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2017-12-01,14164.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-01-01,12792.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-02-01,16089.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-03-01,20304.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-04-01,23942.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-05-01,25072.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-06-01,23272.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-07-01,21077.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-08-01,18981.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-09-01,17471.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-10-01,16010.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-11-01,14521.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2018-12-01,12424.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-01-01,11555.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-02-01,14080.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-03-01,17966.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-04-01,21928.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-05-01,22822.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-06-01,22183.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-07-01,20387.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-08-01,18689.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-09-01,17021.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-10-01,15899.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-11-01,14731.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2019-12-01,12578.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-01-01,11984.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-02-01,16002.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-03-01,19765.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-04-01,16612.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-05-01,16987.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-06-01,22296.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-07-01,25358.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-08-01,25295.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-09-01,24207.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-10-01,22079.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-11-01,19391.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2020-12-01,16608.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-01-01,14686.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-02-01,18729.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-03-01,21341.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-04-01,23834.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-05-01,25725.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-06-01,25295.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-07-01,23379.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-08-01,21982.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-09-01,20455.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-10-01,18893.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2021-11-01,17709.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Pending Listing Count in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PENLISCOU16980,Monthly,Not Seasonally Adjusted
2016-07-01,6075.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2016-08-01,5643.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2016-09-01,5406.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2016-10-01,4941.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2016-11-01,4463.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2016-12-01,3892.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-01-01,3497.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-02-01,4297.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-03-01,5144.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-04-01,5699.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-05-01,6002.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-06-01,5687.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-07-01,5359.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-08-01,5095.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-09-01,4706.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-10-01,4411.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-11-01,4073.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2017-12-01,3506.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-01-01,3242.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-02-01,3927.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-03-01,4877.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-04-01,5192.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-05-01,5486.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-06-01,5394.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-07-01,5168.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-08-01,4961.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-09-01,4513.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-10-01,4025.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-11-01,3716.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2018-12-01,3117.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-01-01,2823.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-02-01,3633.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-03-01,4311.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-04-01,4866.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-05-01,5148.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-06-01,5147.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-07-01,4868.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-08-01,4587.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-09-01,4316.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-10-01,4203.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-11-01,3904.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
2019-12-01,3136.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Pending Listing Count in Cincinnati, OH-KY-IN (CBSA)",PENLISCOU17140,Monthly,Not Seasonally Adjusted
