date,"All Employees: Professional, Scientific, and Technical Services",state,msa,city,title,id,frequency,seasonal_adjustment
2012-05-01,680.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-06-01,682.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-07-01,681.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-08-01,684.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-09-01,686.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-10-01,688.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-11-01,689.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2012-12-01,691.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-01-01,694.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-02-01,695.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-03-01,697.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-04-01,699.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-05-01,700.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-06-01,701.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-07-01,704.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-08-01,706.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-09-01,707.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-10-01,708.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-11-01,707.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2013-12-01,708.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-01-01,710.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-02-01,714.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-03-01,711.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-04-01,716.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-05-01,722.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-06-01,719.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-07-01,723.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-08-01,723.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-09-01,729.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-10-01,726.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-11-01,728.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
2014-12-01,729.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Professional, Scientific, and Technical Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206054000001SA,Monthly,Seasonally Adjusted
1990-01-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1991-01-01,11.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1992-01-01,12.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1993-01-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1994-01-01,12.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1995-01-01,13.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1996-01-01,14.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1997-01-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1998-01-01,18.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1999-01-01,19.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2000-01-01,20.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2001-01-01,19.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2002-01-01,18.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2003-01-01,18.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2004-01-01,19.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2005-01-01,20.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2006-01-01,21.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2007-01-01,22.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2008-01-01,23.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2009-01-01,22.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2010-01-01,22.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2011-01-01,22.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2012-01-01,23.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2013-01-01,24.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2014-01-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2015-01-01,23.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2016-01-01,24.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2017-01-01,24.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2018-01-01,24.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2019-01-01,24.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
2020-01-01,25.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Professional, Scientific, and Technical Services in Trenton, NJ (MSA)",SMU34459406054000001A,Annual,Not Seasonally Adjusted
1990-01-01,7.9,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1991-01-01,8.2,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1992-01-01,8.7,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1993-01-01,8.8,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1994-01-01,8.8,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1995-01-01,9.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1996-01-01,9.5,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1997-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1998-01-01,10.1,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
1999-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2000-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2001-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2002-01-01,9.2,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2003-01-01,9.2,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2004-01-01,9.2,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2005-01-01,9.8,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2006-01-01,9.7,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2007-01-01,9.9,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2008-01-01,10.1,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
2009-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Professional, Scientific, and Technical Services in Wichita, KS (MSA)",SMU20486206054000001A,Annual,Not Seasonally Adjusted
