date,Housing Inventory: Price Reduced Count,state,msa,city
2018-05-01,0.0,NE,"Lincoln, NE",Lincoln
2018-06-01,20.59,NE,"Lincoln, NE",Lincoln
2018-07-01,25.64,NE,"Lincoln, NE",Lincoln
2018-08-01,30.43,NE,"Lincoln, NE",Lincoln
2018-09-01,-8.33,NE,"Lincoln, NE",Lincoln
2018-10-01,8.93,NE,"Lincoln, NE",Lincoln
2018-11-01,41.67,NE,"Lincoln, NE",Lincoln
2018-12-01,65.22,NE,"Lincoln, NE",Lincoln
2019-01-01,94.44,NE,"Lincoln, NE",Lincoln
2019-02-01,8.0,NE,"Lincoln, NE",Lincoln
2019-03-01,72.0,NE,"Lincoln, NE",Lincoln
2019-04-01,152.17,NE,"Lincoln, NE",Lincoln
2019-05-01,62.07,NE,"Lincoln, NE",Lincoln
2019-06-01,26.83,NE,"Lincoln, NE",Lincoln
2019-07-01,16.33,NE,"Lincoln, NE",Lincoln
2019-08-01,-18.33,NE,"Lincoln, NE",Lincoln
2019-09-01,5.45,NE,"Lincoln, NE",Lincoln
2019-10-01,3.28,NE,"Lincoln, NE",Lincoln
2019-11-01,-3.92,NE,"Lincoln, NE",Lincoln
2019-12-01,-26.32,NE,"Lincoln, NE",Lincoln
2020-01-01,-51.43,NE,"Lincoln, NE",Lincoln
2020-02-01,-25.93,NE,"Lincoln, NE",Lincoln
2020-03-01,-27.91,NE,"Lincoln, NE",Lincoln
2020-04-01,-56.9,NE,"Lincoln, NE",Lincoln
2020-05-01,-51.06,NE,"Lincoln, NE",Lincoln
2020-06-01,-53.85,NE,"Lincoln, NE",Lincoln
2020-07-01,-56.14,NE,"Lincoln, NE",Lincoln
2020-08-01,-44.9,NE,"Lincoln, NE",Lincoln
2020-09-01,-65.52,NE,"Lincoln, NE",Lincoln
2020-10-01,-66.67,NE,"Lincoln, NE",Lincoln
2020-11-01,-57.14,NE,"Lincoln, NE",Lincoln
2020-12-01,-57.14,NE,"Lincoln, NE",Lincoln
2021-01-01,-64.71,NE,"Lincoln, NE",Lincoln
2021-02-01,-60.0,NE,"Lincoln, NE",Lincoln
2021-03-01,-83.87,NE,"Lincoln, NE",Lincoln
2021-04-01,-88.0,NE,"Lincoln, NE",Lincoln
2021-05-01,-65.22,NE,"Lincoln, NE",Lincoln
2021-06-01,-41.67,NE,"Lincoln, NE",Lincoln
2021-07-01,-12.0,NE,"Lincoln, NE",Lincoln
2021-08-01,-3.7,NE,"Lincoln, NE",Lincoln
2021-09-01,15.0,NE,"Lincoln, NE",Lincoln
2021-10-01,28.57,NE,"Lincoln, NE",Lincoln
2021-11-01,-4.76,NE,"Lincoln, NE",Lincoln
2016-07-01,784.0,IL,"Rockford, IL",Rockford
2016-08-01,728.0,IL,"Rockford, IL",Rockford
2016-09-01,708.0,IL,"Rockford, IL",Rockford
2016-10-01,696.0,IL,"Rockford, IL",Rockford
2016-11-01,520.0,IL,"Rockford, IL",Rockford
2016-12-01,464.0,IL,"Rockford, IL",Rockford
2017-01-01,404.0,IL,"Rockford, IL",Rockford
2017-02-01,424.0,IL,"Rockford, IL",Rockford
2017-03-01,456.0,IL,"Rockford, IL",Rockford
2017-04-01,512.0,IL,"Rockford, IL",Rockford
2017-05-01,552.0,IL,"Rockford, IL",Rockford
2017-06-01,580.0,IL,"Rockford, IL",Rockford
2017-07-01,600.0,IL,"Rockford, IL",Rockford
2017-08-01,652.0,IL,"Rockford, IL",Rockford
2017-09-01,724.0,IL,"Rockford, IL",Rockford
2017-10-01,708.0,IL,"Rockford, IL",Rockford
2017-11-01,528.0,IL,"Rockford, IL",Rockford
2017-12-01,448.0,IL,"Rockford, IL",Rockford
2018-01-01,428.0,IL,"Rockford, IL",Rockford
2018-02-01,388.0,IL,"Rockford, IL",Rockford
2018-03-01,440.0,IL,"Rockford, IL",Rockford
2018-04-01,404.0,IL,"Rockford, IL",Rockford
2018-05-01,464.0,IL,"Rockford, IL",Rockford
2018-06-01,572.0,IL,"Rockford, IL",Rockford
2018-07-01,632.0,IL,"Rockford, IL",Rockford
2018-08-01,716.0,IL,"Rockford, IL",Rockford
2018-09-01,740.0,IL,"Rockford, IL",Rockford
2018-10-01,648.0,IL,"Rockford, IL",Rockford
2018-11-01,524.0,IL,"Rockford, IL",Rockford
2018-12-01,360.0,IL,"Rockford, IL",Rockford
2019-01-01,376.0,IL,"Rockford, IL",Rockford
2019-02-01,292.0,IL,"Rockford, IL",Rockford
2019-03-01,244.0,IL,"Rockford, IL",Rockford
2019-04-01,288.0,IL,"Rockford, IL",Rockford
2019-05-01,364.0,IL,"Rockford, IL",Rockford
2019-06-01,452.0,IL,"Rockford, IL",Rockford
2019-07-01,540.0,IL,"Rockford, IL",Rockford
2019-08-01,572.0,IL,"Rockford, IL",Rockford
2019-09-01,592.0,IL,"Rockford, IL",Rockford
2019-10-01,580.0,IL,"Rockford, IL",Rockford
2019-11-01,464.0,IL,"Rockford, IL",Rockford
2019-12-01,328.0,IL,"Rockford, IL",Rockford
2020-01-01,312.0,IL,"Rockford, IL",Rockford
2020-02-01,360.0,IL,"Rockford, IL",Rockford
2020-03-01,304.0,IL,"Rockford, IL",Rockford
2020-04-01,276.0,IL,"Rockford, IL",Rockford
2020-05-01,276.0,IL,"Rockford, IL",Rockford
2020-06-01,256.0,IL,"Rockford, IL",Rockford
2020-07-01,244.0,IL,"Rockford, IL",Rockford
2020-08-01,260.0,IL,"Rockford, IL",Rockford
2020-09-01,236.0,IL,"Rockford, IL",Rockford
2020-10-01,272.0,IL,"Rockford, IL",Rockford
2020-11-01,264.0,IL,"Rockford, IL",Rockford
2020-12-01,176.0,IL,"Rockford, IL",Rockford
2021-01-01,96.0,IL,"Rockford, IL",Rockford
2021-02-01,92.0,IL,"Rockford, IL",Rockford
2021-03-01,44.0,IL,"Rockford, IL",Rockford
2021-04-01,56.0,IL,"Rockford, IL",Rockford
2021-05-01,92.0,IL,"Rockford, IL",Rockford
2021-06-01,196.0,IL,"Rockford, IL",Rockford
2021-07-01,268.0,IL,"Rockford, IL",Rockford
2021-08-01,280.0,IL,"Rockford, IL",Rockford
2021-09-01,320.0,IL,"Rockford, IL",Rockford
2021-10-01,364.0,IL,"Rockford, IL",Rockford
2021-11-01,264.0,IL,"Rockford, IL",Rockford
2017-07-01,3.45,IL,"Rockford, IL",Rockford
2017-08-01,8.67,IL,"Rockford, IL",Rockford
2017-09-01,11.04,IL,"Rockford, IL",Rockford
2017-10-01,-2.21,IL,"Rockford, IL",Rockford
2017-11-01,-25.42,IL,"Rockford, IL",Rockford
2017-12-01,-15.15,IL,"Rockford, IL",Rockford
2018-01-01,-4.46,IL,"Rockford, IL",Rockford
2018-02-01,-9.35,IL,"Rockford, IL",Rockford
2018-03-01,13.4,IL,"Rockford, IL",Rockford
2018-04-01,-8.18,IL,"Rockford, IL",Rockford
2018-05-01,14.85,IL,"Rockford, IL",Rockford
2018-06-01,23.28,IL,"Rockford, IL",Rockford
2018-07-01,10.49,IL,"Rockford, IL",Rockford
2018-08-01,13.29,IL,"Rockford, IL",Rockford
2018-09-01,3.35,IL,"Rockford, IL",Rockford
2018-10-01,-12.43,IL,"Rockford, IL",Rockford
2018-11-01,-19.14,IL,"Rockford, IL",Rockford
2018-12-01,-31.3,IL,"Rockford, IL",Rockford
2019-01-01,4.44,IL,"Rockford, IL",Rockford
2019-02-01,-22.34,IL,"Rockford, IL",Rockford
2019-03-01,-16.44,IL,"Rockford, IL",Rockford
2019-04-01,18.03,IL,"Rockford, IL",Rockford
2019-05-01,26.39,IL,"Rockford, IL",Rockford
2019-06-01,24.18,IL,"Rockford, IL",Rockford
2019-07-01,19.47,IL,"Rockford, IL",Rockford
2019-08-01,5.93,IL,"Rockford, IL",Rockford
2019-09-01,3.5,IL,"Rockford, IL",Rockford
2019-10-01,-2.03,IL,"Rockford, IL",Rockford
2019-11-01,-20.0,IL,"Rockford, IL",Rockford
2019-12-01,-29.31,IL,"Rockford, IL",Rockford
2020-01-01,-4.88,IL,"Rockford, IL",Rockford
2020-02-01,15.38,IL,"Rockford, IL",Rockford
2020-03-01,-15.56,IL,"Rockford, IL",Rockford
2020-04-01,-9.21,IL,"Rockford, IL",Rockford
2020-05-01,0.0,IL,"Rockford, IL",Rockford
2020-06-01,-7.25,IL,"Rockford, IL",Rockford
2020-07-01,-4.69,IL,"Rockford, IL",Rockford
2020-08-01,6.56,IL,"Rockford, IL",Rockford
2020-09-01,-9.23,IL,"Rockford, IL",Rockford
2020-10-01,15.25,IL,"Rockford, IL",Rockford
2020-11-01,-2.94,IL,"Rockford, IL",Rockford
2020-12-01,-33.33,IL,"Rockford, IL",Rockford
2021-01-01,-45.45,IL,"Rockford, IL",Rockford
2021-02-01,-4.17,IL,"Rockford, IL",Rockford
2021-03-01,-52.17,IL,"Rockford, IL",Rockford
2021-04-01,27.27,IL,"Rockford, IL",Rockford
2021-05-01,64.29,IL,"Rockford, IL",Rockford
2021-06-01,113.04,IL,"Rockford, IL",Rockford
2021-07-01,36.73,IL,"Rockford, IL",Rockford
2021-08-01,4.48,IL,"Rockford, IL",Rockford
2021-09-01,14.29,IL,"Rockford, IL",Rockford
2021-10-01,13.75,IL,"Rockford, IL",Rockford
2021-11-01,-27.47,IL,"Rockford, IL",Rockford
2017-07-01,-23.47,IL,"Rockford, IL",Rockford
2017-08-01,-10.44,IL,"Rockford, IL",Rockford
2017-09-01,2.26,IL,"Rockford, IL",Rockford
2017-10-01,1.72,IL,"Rockford, IL",Rockford
2017-11-01,1.54,IL,"Rockford, IL",Rockford
2017-12-01,-3.45,IL,"Rockford, IL",Rockford
2018-01-01,5.94,IL,"Rockford, IL",Rockford
2018-02-01,-8.49,IL,"Rockford, IL",Rockford
2018-03-01,-3.51,IL,"Rockford, IL",Rockford
2018-04-01,-21.09,IL,"Rockford, IL",Rockford
2018-05-01,-15.94,IL,"Rockford, IL",Rockford
2018-06-01,-1.38,IL,"Rockford, IL",Rockford
2018-07-01,5.33,IL,"Rockford, IL",Rockford
2018-08-01,9.82,IL,"Rockford, IL",Rockford
2018-09-01,2.21,IL,"Rockford, IL",Rockford
2018-10-01,-8.47,IL,"Rockford, IL",Rockford
2018-11-01,-0.76,IL,"Rockford, IL",Rockford
2018-12-01,-19.64,IL,"Rockford, IL",Rockford
2019-01-01,-12.15,IL,"Rockford, IL",Rockford
2019-02-01,-24.74,IL,"Rockford, IL",Rockford
2019-03-01,-44.55,IL,"Rockford, IL",Rockford
2019-04-01,-28.71,IL,"Rockford, IL",Rockford
2019-05-01,-21.55,IL,"Rockford, IL",Rockford
2019-06-01,-20.98,IL,"Rockford, IL",Rockford
2019-07-01,-14.56,IL,"Rockford, IL",Rockford
2019-08-01,-20.11,IL,"Rockford, IL",Rockford
2019-09-01,-20.0,IL,"Rockford, IL",Rockford
2019-10-01,-10.49,IL,"Rockford, IL",Rockford
2019-11-01,-11.45,IL,"Rockford, IL",Rockford
2019-12-01,-8.89,IL,"Rockford, IL",Rockford
2020-01-01,-17.02,IL,"Rockford, IL",Rockford
2020-02-01,23.29,IL,"Rockford, IL",Rockford
2020-03-01,24.59,IL,"Rockford, IL",Rockford
2020-04-01,-4.17,IL,"Rockford, IL",Rockford
2020-05-01,-24.18,IL,"Rockford, IL",Rockford
2020-06-01,-43.36,IL,"Rockford, IL",Rockford
2020-07-01,-54.81,IL,"Rockford, IL",Rockford
2020-08-01,-54.55,IL,"Rockford, IL",Rockford
2020-09-01,-60.14,IL,"Rockford, IL",Rockford
2020-10-01,-53.1,IL,"Rockford, IL",Rockford
2020-11-01,-43.1,IL,"Rockford, IL",Rockford
2020-12-01,-46.34,IL,"Rockford, IL",Rockford
2021-01-01,-69.23,IL,"Rockford, IL",Rockford
2021-02-01,-74.44,IL,"Rockford, IL",Rockford
2021-03-01,-85.53,IL,"Rockford, IL",Rockford
2021-04-01,-79.71,IL,"Rockford, IL",Rockford
2021-05-01,-66.67,IL,"Rockford, IL",Rockford
2021-06-01,-23.44,IL,"Rockford, IL",Rockford
2021-07-01,9.84,IL,"Rockford, IL",Rockford
2021-08-01,7.69,IL,"Rockford, IL",Rockford
2021-09-01,35.59,IL,"Rockford, IL",Rockford
2021-10-01,33.82,IL,"Rockford, IL",Rockford
2021-11-01,0.0,IL,"Rockford, IL",Rockford
2016-07-01,220.0,WA,"Kennewick-Richland, WA",Kennewick
2016-08-01,228.0,WA,"Kennewick-Richland, WA",Kennewick
2016-09-01,236.0,WA,"Kennewick-Richland, WA",Kennewick
2016-10-01,252.0,WA,"Kennewick-Richland, WA",Kennewick
2016-11-01,184.0,WA,"Kennewick-Richland, WA",Kennewick
2016-12-01,76.0,WA,"Kennewick-Richland, WA",Kennewick
2017-01-01,68.0,WA,"Kennewick-Richland, WA",Kennewick
2017-02-01,68.0,WA,"Kennewick-Richland, WA",Kennewick
2017-03-01,80.0,WA,"Kennewick-Richland, WA",Kennewick
2017-04-01,116.0,WA,"Kennewick-Richland, WA",Kennewick
2017-05-01,160.0,WA,"Kennewick-Richland, WA",Kennewick
2017-06-01,140.0,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,188.0,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,264.0,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,264.0,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,280.0,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,212.0,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,108.0,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,140.0,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,108.0,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,132.0,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,136.0,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,192.0,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,224.0,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,228.0,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,220.0,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,260.0,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,240.0,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,248.0,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,136.0,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,160.0,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,88.0,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,76.0,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,104.0,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,124.0,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,200.0,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,224.0,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,268.0,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,300.0,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,252.0,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,196.0,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,84.0,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,100.0,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,96.0,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,116.0,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,76.0,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,96.0,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,108.0,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,124.0,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,120.0,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,104.0,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,104.0,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,108.0,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,48.0,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,32.0,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,32.0,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,36.0,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,20.0,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,40.0,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,44.0,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,36.0,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,60.0,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,76.0,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,104.0,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,76.0,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,34.29,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,40.43,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,6.06,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,-24.29,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,-49.06,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,29.63,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,-22.86,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,22.22,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,3.03,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,41.18,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,16.67,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,1.79,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,-3.51,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,18.18,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,-7.69,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,3.33,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,-45.16,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,17.65,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,-45.0,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,-13.64,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,36.84,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,19.23,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,61.29,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,12.0,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,19.64,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,11.94,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,-16.0,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,-22.22,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,-57.14,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,19.05,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,-4.0,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,20.83,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,-34.48,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,26.32,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,12.5,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,14.81,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,-3.23,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-13.33,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,3.85,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,-55.56,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-33.33,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,12.5,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,-44.44,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,100.0,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,10.0,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,-18.18,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,66.67,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,26.67,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,36.84,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,-26.92,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,-14.55,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,15.79,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,11.86,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,11.11,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,15.22,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,42.11,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,105.88,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,58.82,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,65.0,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,17.24,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,20.0,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,60.0,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,21.28,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,-16.67,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,-1.52,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,-14.29,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,16.98,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,25.93,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,14.29,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,-18.52,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,-42.42,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,-23.53,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,-35.42,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,-10.71,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,-1.75,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,21.82,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,15.38,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,5.0,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,-20.97,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,-38.24,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,-37.5,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,9.09,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,52.63,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,-26.92,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,-22.58,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,-46.0,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,-44.64,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,-55.22,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-65.33,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,-58.73,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,-44.9,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,-42.86,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-68.0,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,-66.67,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,-68.97,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,-73.68,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,-58.33,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,-59.26,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,-70.97,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,-50.0,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,-26.92,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,-29.63,WA,"Kennewick-Richland, WA",Kennewick
2016-07-01,328.0,VA,"Charlottesville, VA",Charlottesville
2016-08-01,260.0,VA,"Charlottesville, VA",Charlottesville
2016-09-01,292.0,VA,"Charlottesville, VA",Charlottesville
2016-10-01,260.0,VA,"Charlottesville, VA",Charlottesville
2016-11-01,172.0,VA,"Charlottesville, VA",Charlottesville
2016-12-01,92.0,VA,"Charlottesville, VA",Charlottesville
2017-01-01,140.0,VA,"Charlottesville, VA",Charlottesville
2017-02-01,164.0,VA,"Charlottesville, VA",Charlottesville
2017-03-01,216.0,VA,"Charlottesville, VA",Charlottesville
2017-04-01,288.0,VA,"Charlottesville, VA",Charlottesville
2017-05-01,368.0,VA,"Charlottesville, VA",Charlottesville
2017-06-01,368.0,VA,"Charlottesville, VA",Charlottesville
2017-07-01,256.0,VA,"Charlottesville, VA",Charlottesville
2017-08-01,288.0,VA,"Charlottesville, VA",Charlottesville
2017-09-01,304.0,VA,"Charlottesville, VA",Charlottesville
2017-10-01,324.0,VA,"Charlottesville, VA",Charlottesville
2017-11-01,328.0,VA,"Charlottesville, VA",Charlottesville
2017-12-01,288.0,VA,"Charlottesville, VA",Charlottesville
2018-01-01,208.0,VA,"Charlottesville, VA",Charlottesville
2018-02-01,296.0,VA,"Charlottesville, VA",Charlottesville
2018-03-01,356.0,VA,"Charlottesville, VA",Charlottesville
2018-04-01,476.0,VA,"Charlottesville, VA",Charlottesville
2018-05-01,552.0,VA,"Charlottesville, VA",Charlottesville
2018-06-01,564.0,VA,"Charlottesville, VA",Charlottesville
2018-07-01,500.0,VA,"Charlottesville, VA",Charlottesville
2018-08-01,504.0,VA,"Charlottesville, VA",Charlottesville
2018-09-01,432.0,VA,"Charlottesville, VA",Charlottesville
2018-10-01,420.0,VA,"Charlottesville, VA",Charlottesville
2018-11-01,324.0,VA,"Charlottesville, VA",Charlottesville
2018-12-01,308.0,VA,"Charlottesville, VA",Charlottesville
2019-01-01,224.0,VA,"Charlottesville, VA",Charlottesville
2019-02-01,260.0,VA,"Charlottesville, VA",Charlottesville
2019-03-01,244.0,VA,"Charlottesville, VA",Charlottesville
2019-04-01,248.0,VA,"Charlottesville, VA",Charlottesville
2019-05-01,356.0,VA,"Charlottesville, VA",Charlottesville
2019-06-01,348.0,VA,"Charlottesville, VA",Charlottesville
2019-07-01,316.0,VA,"Charlottesville, VA",Charlottesville
2019-08-01,300.0,VA,"Charlottesville, VA",Charlottesville
2019-09-01,308.0,VA,"Charlottesville, VA",Charlottesville
2019-10-01,248.0,VA,"Charlottesville, VA",Charlottesville
2019-11-01,176.0,VA,"Charlottesville, VA",Charlottesville
2019-12-01,108.0,VA,"Charlottesville, VA",Charlottesville
2020-01-01,156.0,VA,"Charlottesville, VA",Charlottesville
2020-02-01,152.0,VA,"Charlottesville, VA",Charlottesville
2020-03-01,176.0,VA,"Charlottesville, VA",Charlottesville
2020-04-01,168.0,VA,"Charlottesville, VA",Charlottesville
2020-05-01,156.0,VA,"Charlottesville, VA",Charlottesville
2020-06-01,184.0,VA,"Charlottesville, VA",Charlottesville
2020-07-01,196.0,VA,"Charlottesville, VA",Charlottesville
2020-08-01,180.0,VA,"Charlottesville, VA",Charlottesville
2020-09-01,140.0,VA,"Charlottesville, VA",Charlottesville
2020-10-01,180.0,VA,"Charlottesville, VA",Charlottesville
2020-11-01,116.0,VA,"Charlottesville, VA",Charlottesville
2020-12-01,68.0,VA,"Charlottesville, VA",Charlottesville
2021-01-01,52.0,VA,"Charlottesville, VA",Charlottesville
2021-02-01,40.0,VA,"Charlottesville, VA",Charlottesville
2021-03-01,72.0,VA,"Charlottesville, VA",Charlottesville
2021-04-01,60.0,VA,"Charlottesville, VA",Charlottesville
2021-05-01,104.0,VA,"Charlottesville, VA",Charlottesville
2021-06-01,84.0,VA,"Charlottesville, VA",Charlottesville
