date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2015-09-01,19.1189946381743,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2015-10-01,19.5318450277708,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2015-11-01,19.5309973412368,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2015-12-01,19.3524033145282,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-01-01,18.6374976038723,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-02-01,18.4148489584826,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-03-01,19.501662417674503,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-04-01,20.2288362068822,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-05-01,19.9260182845373,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-06-01,19.6913944411578,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-07-01,19.7964794616912,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-08-01,19.4825946153263,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-09-01,19.5361448456567,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-10-01,19.2064738404382,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-11-01,19.2937507173379,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2016-12-01,19.030694023332398,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-01-01,18.4850344135677,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-02-01,18.242285196733302,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-03-01,18.451977853766998,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-04-01,18.8250360693345,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-05-01,18.9292101207332,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-06-01,19.5904852178341,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-07-01,19.0382874054995,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-08-01,18.848047290136698,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-09-01,18.713054313618,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-10-01,17.862315202993,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-11-01,18.8409028928842,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2017-12-01,19.0830397344493,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-01-01,19.2315181121487,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-02-01,19.1525851340392,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-03-01,19.006357703131197,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-04-01,19.185853709122398,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-05-01,19.190681286754803,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-06-01,19.200564930604802,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-07-01,19.0946702710742,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-08-01,19.2640485936458,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-09-01,19.2778897408108,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-10-01,19.5948971514588,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-11-01,19.7708098059365,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2018-12-01,19.5279374162152,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-01-01,20.229539882895104,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-02-01,21.144298928505002,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-03-01,21.9931868305438,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-04-01,22.200039832850297,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-05-01,22.6362158727652,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-06-01,22.3248471578895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-07-01,22.7259069667423,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-08-01,23.4866185797941,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-09-01,23.627323279360798,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-10-01,23.2513086314532,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-11-01,23.2282152800808,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2019-12-01,23.2989462405546,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-01-01,23.8883389945581,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-02-01,23.3942975026858,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-03-01,23.365917753583304,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-04-01,22.8998713600642,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-05-01,19.912887425018898,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-06-01,20.784432356904198,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-07-01,21.106449395564102,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-08-01,20.672518247364103,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-09-01,20.2142414709914,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-10-01,20.273446658565604,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-11-01,20.258931637238604,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2020-12-01,20.0624972546905,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-01-01,20.4155317023738,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-02-01,20.3309776540485,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-03-01,19.636031738043698,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-04-01,19.8517596833949,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-05-01,18.840020315929802,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-06-01,19.510525483638602,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-07-01,20.0232543130279,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-08-01,19.8027118815193,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-09-01,20.5215554712301,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2021-10-01,20.652114182276698,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Hourly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000003SA,Monthly,Seasonally Adjusted
2007-01-01,21.562042371820898,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-02-01,22.0316762658783,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-03-01,21.677049866793602,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-04-01,21.850288886005,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-05-01,22.000441279495398,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-06-01,22.007985444212302,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-07-01,22.138983069641398,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-08-01,22.2673312891565,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-09-01,22.6952884059305,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-10-01,22.4840145782655,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-11-01,22.7270198143225,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2007-12-01,23.0051089022757,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-01-01,23.0546667678952,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-02-01,23.3299779788936,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-03-01,23.721404250507998,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-04-01,23.0911684054399,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-05-01,23.2340740417574,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-06-01,23.5122116634007,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-07-01,23.602065598228897,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-08-01,23.8429692291672,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-09-01,23.8555869677925,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-10-01,23.993783757438603,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-11-01,24.659958128524103,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2008-12-01,24.4977235320223,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-01-01,24.421837381562,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-02-01,24.612673462009,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-03-01,24.7830467871529,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-04-01,24.7531578418633,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-05-01,24.7268445822435,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-06-01,24.941517942696198,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-07-01,25.071099010612897,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-08-01,24.904483046532196,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-09-01,24.7893015679529,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-10-01,24.965237277635,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-11-01,25.6009741382726,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2009-12-01,24.8795487977849,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-01-01,25.1965745100859,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-02-01,25.0976880279176,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-03-01,25.3992458672733,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-04-01,25.5292866978022,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-05-01,25.7788097831363,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-06-01,25.593033151791502,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-07-01,25.5041307029697,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-08-01,25.4739297484943,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-09-01,25.5330731133384,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-10-01,25.785294998077802,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-11-01,25.192860277613804,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2010-12-01,25.7474575419393,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2011-01-01,26.0804757396342,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2011-02-01,25.314420135040198,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
2011-03-01,25.119837761665302,VT,"Burlington-South Burlington, VT",Burlington,"Average Hourly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000003SA,Monthly,Seasonally Adjusted
