date,All Employees: Financial Activities: Insurance Carriers and Related Activities,state,msa,city
1996-05-01,4.4,NE,"Lincoln, NE",Lincoln
1996-06-01,4.4,NE,"Lincoln, NE",Lincoln
1996-07-01,4.4,NE,"Lincoln, NE",Lincoln
1996-08-01,4.5,NE,"Lincoln, NE",Lincoln
1996-09-01,4.5,NE,"Lincoln, NE",Lincoln
1996-10-01,4.6,NE,"Lincoln, NE",Lincoln
1996-11-01,4.6,NE,"Lincoln, NE",Lincoln
1996-12-01,4.7,NE,"Lincoln, NE",Lincoln
1997-01-01,4.5,NE,"Lincoln, NE",Lincoln
1997-02-01,4.5,NE,"Lincoln, NE",Lincoln
1997-03-01,4.5,NE,"Lincoln, NE",Lincoln
1997-04-01,4.5,NE,"Lincoln, NE",Lincoln
1997-05-01,4.6,NE,"Lincoln, NE",Lincoln
1997-06-01,4.7,NE,"Lincoln, NE",Lincoln
1997-07-01,4.7,NE,"Lincoln, NE",Lincoln
1997-08-01,4.9,NE,"Lincoln, NE",Lincoln
1997-09-01,4.9,NE,"Lincoln, NE",Lincoln
1997-10-01,4.6,NE,"Lincoln, NE",Lincoln
1997-11-01,4.7,NE,"Lincoln, NE",Lincoln
1997-12-01,4.9,NE,"Lincoln, NE",Lincoln
1998-01-01,4.8,NE,"Lincoln, NE",Lincoln
1998-02-01,4.9,NE,"Lincoln, NE",Lincoln
1998-03-01,4.9,NE,"Lincoln, NE",Lincoln
1998-04-01,5.0,NE,"Lincoln, NE",Lincoln
1998-05-01,5.0,NE,"Lincoln, NE",Lincoln
1998-06-01,5.2,NE,"Lincoln, NE",Lincoln
1998-07-01,5.2,NE,"Lincoln, NE",Lincoln
1998-08-01,5.2,NE,"Lincoln, NE",Lincoln
1998-09-01,5.4,NE,"Lincoln, NE",Lincoln
1998-10-01,5.3,NE,"Lincoln, NE",Lincoln
1998-11-01,5.3,NE,"Lincoln, NE",Lincoln
1998-12-01,5.3,NE,"Lincoln, NE",Lincoln
1999-01-01,5.3,NE,"Lincoln, NE",Lincoln
1999-02-01,5.4,NE,"Lincoln, NE",Lincoln
1999-03-01,5.5,NE,"Lincoln, NE",Lincoln
1999-04-01,5.5,NE,"Lincoln, NE",Lincoln
1999-05-01,5.6,NE,"Lincoln, NE",Lincoln
1999-06-01,5.7,NE,"Lincoln, NE",Lincoln
1999-07-01,5.7,NE,"Lincoln, NE",Lincoln
1999-08-01,5.6,NE,"Lincoln, NE",Lincoln
1999-09-01,5.6,NE,"Lincoln, NE",Lincoln
1999-10-01,5.7,NE,"Lincoln, NE",Lincoln
1999-11-01,5.6,NE,"Lincoln, NE",Lincoln
1999-12-01,5.6,NE,"Lincoln, NE",Lincoln
2000-01-01,5.4,NE,"Lincoln, NE",Lincoln
2000-02-01,5.5,NE,"Lincoln, NE",Lincoln
2000-03-01,5.6,NE,"Lincoln, NE",Lincoln
2000-04-01,5.6,NE,"Lincoln, NE",Lincoln
2000-05-01,5.7,NE,"Lincoln, NE",Lincoln
2000-06-01,5.7,NE,"Lincoln, NE",Lincoln
2000-07-01,5.7,NE,"Lincoln, NE",Lincoln
2000-08-01,5.7,NE,"Lincoln, NE",Lincoln
2000-09-01,5.6,NE,"Lincoln, NE",Lincoln
2000-10-01,5.6,NE,"Lincoln, NE",Lincoln
2000-11-01,5.7,NE,"Lincoln, NE",Lincoln
2000-12-01,5.7,NE,"Lincoln, NE",Lincoln
2001-01-01,5.8,NE,"Lincoln, NE",Lincoln
2001-02-01,5.8,NE,"Lincoln, NE",Lincoln
2001-03-01,5.8,NE,"Lincoln, NE",Lincoln
2001-04-01,5.8,NE,"Lincoln, NE",Lincoln
2001-05-01,5.9,NE,"Lincoln, NE",Lincoln
2001-06-01,6.0,NE,"Lincoln, NE",Lincoln
2001-07-01,6.0,NE,"Lincoln, NE",Lincoln
2001-08-01,6.0,NE,"Lincoln, NE",Lincoln
2001-09-01,6.0,NE,"Lincoln, NE",Lincoln
2001-10-01,5.9,NE,"Lincoln, NE",Lincoln
2001-11-01,6.0,NE,"Lincoln, NE",Lincoln
2001-12-01,6.0,NE,"Lincoln, NE",Lincoln
2002-01-01,5.8,NE,"Lincoln, NE",Lincoln
2002-02-01,5.9,NE,"Lincoln, NE",Lincoln
2002-03-01,5.9,NE,"Lincoln, NE",Lincoln
2002-04-01,6.0,NE,"Lincoln, NE",Lincoln
2002-05-01,6.0,NE,"Lincoln, NE",Lincoln
2002-06-01,6.1,NE,"Lincoln, NE",Lincoln
2002-07-01,6.2,NE,"Lincoln, NE",Lincoln
2002-08-01,6.1,NE,"Lincoln, NE",Lincoln
2002-09-01,6.2,NE,"Lincoln, NE",Lincoln
2002-10-01,6.3,NE,"Lincoln, NE",Lincoln
2002-11-01,6.3,NE,"Lincoln, NE",Lincoln
2002-12-01,6.3,NE,"Lincoln, NE",Lincoln
2003-01-01,6.3,NE,"Lincoln, NE",Lincoln
2003-02-01,6.4,NE,"Lincoln, NE",Lincoln
2003-03-01,6.4,NE,"Lincoln, NE",Lincoln
2003-04-01,6.3,NE,"Lincoln, NE",Lincoln
2003-05-01,6.3,NE,"Lincoln, NE",Lincoln
2003-06-01,6.4,NE,"Lincoln, NE",Lincoln
2003-07-01,6.4,NE,"Lincoln, NE",Lincoln
2003-08-01,6.3,NE,"Lincoln, NE",Lincoln
2003-09-01,6.4,NE,"Lincoln, NE",Lincoln
2003-10-01,6.4,NE,"Lincoln, NE",Lincoln
2003-11-01,6.3,NE,"Lincoln, NE",Lincoln
2003-12-01,6.4,NE,"Lincoln, NE",Lincoln
2004-01-01,6.5,NE,"Lincoln, NE",Lincoln
2004-02-01,6.5,NE,"Lincoln, NE",Lincoln
2004-03-01,6.6,NE,"Lincoln, NE",Lincoln
2004-04-01,6.5,NE,"Lincoln, NE",Lincoln
2004-05-01,6.5,NE,"Lincoln, NE",Lincoln
2004-06-01,6.6,NE,"Lincoln, NE",Lincoln
2004-07-01,6.6,NE,"Lincoln, NE",Lincoln
2004-08-01,6.6,NE,"Lincoln, NE",Lincoln
2004-09-01,6.7,NE,"Lincoln, NE",Lincoln
2004-10-01,6.6,NE,"Lincoln, NE",Lincoln
2004-11-01,6.7,NE,"Lincoln, NE",Lincoln
2004-12-01,6.8,NE,"Lincoln, NE",Lincoln
2005-01-01,6.8,NE,"Lincoln, NE",Lincoln
2005-02-01,7.0,NE,"Lincoln, NE",Lincoln
2005-03-01,7.1,NE,"Lincoln, NE",Lincoln
2005-04-01,7.1,NE,"Lincoln, NE",Lincoln
2005-05-01,7.1,NE,"Lincoln, NE",Lincoln
2005-06-01,7.2,NE,"Lincoln, NE",Lincoln
2005-07-01,7.2,NE,"Lincoln, NE",Lincoln
2005-08-01,7.2,NE,"Lincoln, NE",Lincoln
2005-09-01,7.2,NE,"Lincoln, NE",Lincoln
2005-10-01,7.1,NE,"Lincoln, NE",Lincoln
2005-11-01,7.1,NE,"Lincoln, NE",Lincoln
2005-12-01,7.1,NE,"Lincoln, NE",Lincoln
2006-01-01,7.0,NE,"Lincoln, NE",Lincoln
2006-02-01,7.1,NE,"Lincoln, NE",Lincoln
2006-03-01,7.1,NE,"Lincoln, NE",Lincoln
2006-04-01,7.1,NE,"Lincoln, NE",Lincoln
2006-05-01,7.1,NE,"Lincoln, NE",Lincoln
2006-06-01,7.1,NE,"Lincoln, NE",Lincoln
2006-07-01,7.1,NE,"Lincoln, NE",Lincoln
2006-08-01,7.1,NE,"Lincoln, NE",Lincoln
2006-09-01,7.0,NE,"Lincoln, NE",Lincoln
2006-10-01,7.1,NE,"Lincoln, NE",Lincoln
2006-11-01,7.1,NE,"Lincoln, NE",Lincoln
2006-12-01,7.1,NE,"Lincoln, NE",Lincoln
2007-01-01,7.0,NE,"Lincoln, NE",Lincoln
2007-02-01,7.0,NE,"Lincoln, NE",Lincoln
2007-03-01,7.1,NE,"Lincoln, NE",Lincoln
2007-04-01,7.2,NE,"Lincoln, NE",Lincoln
2007-05-01,7.2,NE,"Lincoln, NE",Lincoln
2007-06-01,7.2,NE,"Lincoln, NE",Lincoln
2007-07-01,7.3,NE,"Lincoln, NE",Lincoln
2007-08-01,7.3,NE,"Lincoln, NE",Lincoln
2007-09-01,7.2,NE,"Lincoln, NE",Lincoln
2007-10-01,7.3,NE,"Lincoln, NE",Lincoln
2007-11-01,7.3,NE,"Lincoln, NE",Lincoln
2007-12-01,7.3,NE,"Lincoln, NE",Lincoln
2008-01-01,7.4,NE,"Lincoln, NE",Lincoln
2008-02-01,7.4,NE,"Lincoln, NE",Lincoln
2008-03-01,7.5,NE,"Lincoln, NE",Lincoln
2008-04-01,7.5,NE,"Lincoln, NE",Lincoln
2008-05-01,7.5,NE,"Lincoln, NE",Lincoln
2008-06-01,7.6,NE,"Lincoln, NE",Lincoln
2008-07-01,7.6,NE,"Lincoln, NE",Lincoln
2008-08-01,7.6,NE,"Lincoln, NE",Lincoln
2008-09-01,7.6,NE,"Lincoln, NE",Lincoln
2008-10-01,7.6,NE,"Lincoln, NE",Lincoln
2008-11-01,7.7,NE,"Lincoln, NE",Lincoln
2008-12-01,7.7,NE,"Lincoln, NE",Lincoln
2009-01-01,7.7,NE,"Lincoln, NE",Lincoln
2009-02-01,7.7,NE,"Lincoln, NE",Lincoln
2009-03-01,7.8,NE,"Lincoln, NE",Lincoln
2009-04-01,7.7,NE,"Lincoln, NE",Lincoln
2009-05-01,7.7,NE,"Lincoln, NE",Lincoln
2009-06-01,7.7,NE,"Lincoln, NE",Lincoln
2009-07-01,7.7,NE,"Lincoln, NE",Lincoln
2009-08-01,7.6,NE,"Lincoln, NE",Lincoln
2009-09-01,7.6,NE,"Lincoln, NE",Lincoln
2009-10-01,7.6,NE,"Lincoln, NE",Lincoln
2009-11-01,7.6,NE,"Lincoln, NE",Lincoln
2009-12-01,7.6,NE,"Lincoln, NE",Lincoln
2010-01-01,7.4,NE,"Lincoln, NE",Lincoln
2010-02-01,7.4,NE,"Lincoln, NE",Lincoln
2010-03-01,7.4,NE,"Lincoln, NE",Lincoln
2010-04-01,7.4,NE,"Lincoln, NE",Lincoln
2010-05-01,7.4,NE,"Lincoln, NE",Lincoln
2010-06-01,7.4,NE,"Lincoln, NE",Lincoln
2010-07-01,7.4,NE,"Lincoln, NE",Lincoln
2010-08-01,7.4,NE,"Lincoln, NE",Lincoln
2010-09-01,7.4,NE,"Lincoln, NE",Lincoln
2010-10-01,7.4,NE,"Lincoln, NE",Lincoln
2010-11-01,7.5,NE,"Lincoln, NE",Lincoln
2010-12-01,7.5,NE,"Lincoln, NE",Lincoln
2011-01-01,7.4,NE,"Lincoln, NE",Lincoln
2011-02-01,7.5,NE,"Lincoln, NE",Lincoln
2011-03-01,7.5,NE,"Lincoln, NE",Lincoln
2011-04-01,7.6,NE,"Lincoln, NE",Lincoln
2011-05-01,7.7,NE,"Lincoln, NE",Lincoln
2011-06-01,7.7,NE,"Lincoln, NE",Lincoln
2011-07-01,7.8,NE,"Lincoln, NE",Lincoln
2011-08-01,7.8,NE,"Lincoln, NE",Lincoln
2011-09-01,7.8,NE,"Lincoln, NE",Lincoln
2011-10-01,7.8,NE,"Lincoln, NE",Lincoln
2011-11-01,7.9,NE,"Lincoln, NE",Lincoln
2011-12-01,7.9,NE,"Lincoln, NE",Lincoln
2012-01-01,8.0,NE,"Lincoln, NE",Lincoln
2012-02-01,8.0,NE,"Lincoln, NE",Lincoln
2012-03-01,8.0,NE,"Lincoln, NE",Lincoln
2012-04-01,8.0,NE,"Lincoln, NE",Lincoln
2012-05-01,8.0,NE,"Lincoln, NE",Lincoln
2012-06-01,8.1,NE,"Lincoln, NE",Lincoln
2012-07-01,8.1,NE,"Lincoln, NE",Lincoln
2012-08-01,8.1,NE,"Lincoln, NE",Lincoln
2012-09-01,8.0,NE,"Lincoln, NE",Lincoln
2012-10-01,8.0,NE,"Lincoln, NE",Lincoln
2012-11-01,8.1,NE,"Lincoln, NE",Lincoln
2012-12-01,8.1,NE,"Lincoln, NE",Lincoln
2013-01-01,8.1,NE,"Lincoln, NE",Lincoln
2013-02-01,8.1,NE,"Lincoln, NE",Lincoln
2013-03-01,8.1,NE,"Lincoln, NE",Lincoln
2013-04-01,7.9,NE,"Lincoln, NE",Lincoln
2013-05-01,7.9,NE,"Lincoln, NE",Lincoln
2013-06-01,7.9,NE,"Lincoln, NE",Lincoln
2013-07-01,7.9,NE,"Lincoln, NE",Lincoln
2013-08-01,7.9,NE,"Lincoln, NE",Lincoln
2013-09-01,7.8,NE,"Lincoln, NE",Lincoln
2013-10-01,7.8,NE,"Lincoln, NE",Lincoln
2013-11-01,7.7,NE,"Lincoln, NE",Lincoln
2013-12-01,7.7,NE,"Lincoln, NE",Lincoln
2014-01-01,7.7,NE,"Lincoln, NE",Lincoln
2014-02-01,7.7,NE,"Lincoln, NE",Lincoln
2014-03-01,7.7,NE,"Lincoln, NE",Lincoln
2014-04-01,7.7,NE,"Lincoln, NE",Lincoln
2014-05-01,7.6,NE,"Lincoln, NE",Lincoln
2014-06-01,7.6,NE,"Lincoln, NE",Lincoln
2014-07-01,7.5,NE,"Lincoln, NE",Lincoln
2014-08-01,7.5,NE,"Lincoln, NE",Lincoln
2014-09-01,7.4,NE,"Lincoln, NE",Lincoln
2014-10-01,7.4,NE,"Lincoln, NE",Lincoln
2014-11-01,7.4,NE,"Lincoln, NE",Lincoln
2014-12-01,7.4,NE,"Lincoln, NE",Lincoln
2015-01-01,7.3,NE,"Lincoln, NE",Lincoln
2015-02-01,7.3,NE,"Lincoln, NE",Lincoln
2015-03-01,7.2,NE,"Lincoln, NE",Lincoln
2015-04-01,7.3,NE,"Lincoln, NE",Lincoln
2015-05-01,7.2,NE,"Lincoln, NE",Lincoln
2015-06-01,7.2,NE,"Lincoln, NE",Lincoln
2015-07-01,7.2,NE,"Lincoln, NE",Lincoln
2015-08-01,7.2,NE,"Lincoln, NE",Lincoln
2015-09-01,7.3,NE,"Lincoln, NE",Lincoln
2015-10-01,7.3,NE,"Lincoln, NE",Lincoln
2015-11-01,7.3,NE,"Lincoln, NE",Lincoln
2015-12-01,7.3,NE,"Lincoln, NE",Lincoln
2016-01-01,7.3,NE,"Lincoln, NE",Lincoln
2016-02-01,7.2,NE,"Lincoln, NE",Lincoln
2016-03-01,7.2,NE,"Lincoln, NE",Lincoln
2016-04-01,7.2,NE,"Lincoln, NE",Lincoln
2016-05-01,7.2,NE,"Lincoln, NE",Lincoln
2016-06-01,7.2,NE,"Lincoln, NE",Lincoln
2016-07-01,7.2,NE,"Lincoln, NE",Lincoln
2016-08-01,7.2,NE,"Lincoln, NE",Lincoln
2016-09-01,7.1,NE,"Lincoln, NE",Lincoln
2016-10-01,7.0,NE,"Lincoln, NE",Lincoln
2016-11-01,7.0,NE,"Lincoln, NE",Lincoln
2016-12-01,6.9,NE,"Lincoln, NE",Lincoln
2017-01-01,7.0,NE,"Lincoln, NE",Lincoln
2017-02-01,7.0,NE,"Lincoln, NE",Lincoln
2017-03-01,7.0,NE,"Lincoln, NE",Lincoln
2017-04-01,7.0,NE,"Lincoln, NE",Lincoln
2017-05-01,7.0,NE,"Lincoln, NE",Lincoln
2017-06-01,7.0,NE,"Lincoln, NE",Lincoln
2017-07-01,7.1,NE,"Lincoln, NE",Lincoln
2017-08-01,7.1,NE,"Lincoln, NE",Lincoln
2017-09-01,7.1,NE,"Lincoln, NE",Lincoln
2017-10-01,7.0,NE,"Lincoln, NE",Lincoln
2017-11-01,7.0,NE,"Lincoln, NE",Lincoln
2017-12-01,7.0,NE,"Lincoln, NE",Lincoln
2018-01-01,7.0,NE,"Lincoln, NE",Lincoln
2018-02-01,7.0,NE,"Lincoln, NE",Lincoln
2018-03-01,7.0,NE,"Lincoln, NE",Lincoln
2018-04-01,7.0,NE,"Lincoln, NE",Lincoln
2018-05-01,7.0,NE,"Lincoln, NE",Lincoln
2018-06-01,6.9,NE,"Lincoln, NE",Lincoln
2018-07-01,7.0,NE,"Lincoln, NE",Lincoln
2018-08-01,6.9,NE,"Lincoln, NE",Lincoln
2018-09-01,6.9,NE,"Lincoln, NE",Lincoln
2018-10-01,6.8,NE,"Lincoln, NE",Lincoln
2018-11-01,6.8,NE,"Lincoln, NE",Lincoln
2018-12-01,6.7,NE,"Lincoln, NE",Lincoln
2019-01-01,6.6,NE,"Lincoln, NE",Lincoln
2019-02-01,6.5,NE,"Lincoln, NE",Lincoln
2019-03-01,6.4,NE,"Lincoln, NE",Lincoln
2019-04-01,6.4,NE,"Lincoln, NE",Lincoln
2019-05-01,6.4,NE,"Lincoln, NE",Lincoln
2019-06-01,6.4,NE,"Lincoln, NE",Lincoln
2019-07-01,6.3,NE,"Lincoln, NE",Lincoln
2019-08-01,6.3,NE,"Lincoln, NE",Lincoln
2019-09-01,6.3,NE,"Lincoln, NE",Lincoln
2019-10-01,6.3,NE,"Lincoln, NE",Lincoln
2019-11-01,6.2,NE,"Lincoln, NE",Lincoln
2019-12-01,6.2,NE,"Lincoln, NE",Lincoln
2020-01-01,6.1,NE,"Lincoln, NE",Lincoln
2020-02-01,6.1,NE,"Lincoln, NE",Lincoln
2020-03-01,6.1,NE,"Lincoln, NE",Lincoln
2020-04-01,6.1,NE,"Lincoln, NE",Lincoln
2020-05-01,6.1,NE,"Lincoln, NE",Lincoln
2020-06-01,6.1,NE,"Lincoln, NE",Lincoln
2020-07-01,6.0,NE,"Lincoln, NE",Lincoln
2020-08-01,6.0,NE,"Lincoln, NE",Lincoln
2020-09-01,6.0,NE,"Lincoln, NE",Lincoln
2020-10-01,6.0,NE,"Lincoln, NE",Lincoln
2020-11-01,6.0,NE,"Lincoln, NE",Lincoln
2020-12-01,6.0,NE,"Lincoln, NE",Lincoln
2021-01-01,5.9,NE,"Lincoln, NE",Lincoln
2021-02-01,5.9,NE,"Lincoln, NE",Lincoln
2021-03-01,6.1,NE,"Lincoln, NE",Lincoln
2021-04-01,6.1,NE,"Lincoln, NE",Lincoln
2021-05-01,6.1,NE,"Lincoln, NE",Lincoln
2021-06-01,6.0,NE,"Lincoln, NE",Lincoln
2021-07-01,6.1,NE,"Lincoln, NE",Lincoln
2021-08-01,6.1,NE,"Lincoln, NE",Lincoln
2021-09-01,6.1,NE,"Lincoln, NE",Lincoln
2021-10-01,6.1,NE,"Lincoln, NE",Lincoln
1990-01-01,4.1,NE,"Lincoln, NE",Lincoln
1991-01-01,4.2,NE,"Lincoln, NE",Lincoln
1992-01-01,4.2,NE,"Lincoln, NE",Lincoln
1993-01-01,4.0,NE,"Lincoln, NE",Lincoln
1994-01-01,4.2,NE,"Lincoln, NE",Lincoln
1995-01-01,4.3,NE,"Lincoln, NE",Lincoln
1996-01-01,4.4,NE,"Lincoln, NE",Lincoln
1997-01-01,4.7,NE,"Lincoln, NE",Lincoln
1998-01-01,5.1,NE,"Lincoln, NE",Lincoln
1999-01-01,5.6,NE,"Lincoln, NE",Lincoln
2000-01-01,5.6,NE,"Lincoln, NE",Lincoln
2001-01-01,5.9,NE,"Lincoln, NE",Lincoln
2002-01-01,6.1,NE,"Lincoln, NE",Lincoln
2003-01-01,6.4,NE,"Lincoln, NE",Lincoln
2004-01-01,6.6,NE,"Lincoln, NE",Lincoln
2005-01-01,7.1,NE,"Lincoln, NE",Lincoln
2006-01-01,7.1,NE,"Lincoln, NE",Lincoln
2007-01-01,7.2,NE,"Lincoln, NE",Lincoln
2008-01-01,7.6,NE,"Lincoln, NE",Lincoln
2009-01-01,7.7,NE,"Lincoln, NE",Lincoln
2010-01-01,7.4,NE,"Lincoln, NE",Lincoln
2011-01-01,7.7,NE,"Lincoln, NE",Lincoln
2012-01-01,8.0,NE,"Lincoln, NE",Lincoln
2013-01-01,7.9,NE,"Lincoln, NE",Lincoln
2014-01-01,7.6,NE,"Lincoln, NE",Lincoln
2015-01-01,7.3,NE,"Lincoln, NE",Lincoln
2016-01-01,7.1,NE,"Lincoln, NE",Lincoln
2017-01-01,7.0,NE,"Lincoln, NE",Lincoln
2018-01-01,6.9,NE,"Lincoln, NE",Lincoln
2019-01-01,6.4,NE,"Lincoln, NE",Lincoln
2020-01-01,6.1,NE,"Lincoln, NE",Lincoln
1990-01-01,4.0750595614861895,NE,"Lincoln, NE",Lincoln
1990-02-01,4.06853154733406,NE,"Lincoln, NE",Lincoln
1990-03-01,4.06636631261479,NE,"Lincoln, NE",Lincoln
1990-04-01,4.10805021247055,NE,"Lincoln, NE",Lincoln
1990-05-01,4.1150352217739306,NE,"Lincoln, NE",Lincoln
1990-06-01,4.08512364103962,NE,"Lincoln, NE",Lincoln
1990-07-01,4.03760680965234,NE,"Lincoln, NE",Lincoln
1990-08-01,4.0396200125188795,NE,"Lincoln, NE",Lincoln
1990-09-01,4.04534911436539,NE,"Lincoln, NE",Lincoln
1990-10-01,4.08976244318812,NE,"Lincoln, NE",Lincoln
1990-11-01,4.090206787361811,NE,"Lincoln, NE",Lincoln
1990-12-01,4.07630450447932,NE,"Lincoln, NE",Lincoln
1991-01-01,4.18156706735463,NE,"Lincoln, NE",Lincoln
1991-02-01,4.16628317364142,NE,"Lincoln, NE",Lincoln
1991-03-01,4.26239213107273,NE,"Lincoln, NE",Lincoln
1991-04-01,4.11063101737538,NE,"Lincoln, NE",Lincoln
1991-05-01,4.11654703225632,NE,"Lincoln, NE",Lincoln
1991-06-01,4.1834982791815,NE,"Lincoln, NE",Lincoln
1991-07-01,4.136839961333,NE,"Lincoln, NE",Lincoln
1991-08-01,4.13986019316027,NE,"Lincoln, NE",Lincoln
1991-09-01,4.2463985584299,NE,"Lincoln, NE",Lincoln
1991-10-01,4.1868791265865095,NE,"Lincoln, NE",Lincoln
1991-11-01,4.18862018823174,NE,"Lincoln, NE",Lincoln
1991-12-01,4.27813505749201,NE,"Lincoln, NE",Lincoln
1992-01-01,4.19111585007614,NE,"Lincoln, NE",Lincoln
1992-02-01,4.161507519609771,NE,"Lincoln, NE",Lincoln
1992-03-01,4.15731454896879,NE,"Lincoln, NE",Lincoln
1992-04-01,4.2135331290354,NE,"Lincoln, NE",Lincoln
1992-05-01,4.220094595262609,NE,"Lincoln, NE",Lincoln
1992-06-01,4.17965458131341,NE,"Lincoln, NE",Lincoln
1992-07-01,4.236484944764451,NE,"Lincoln, NE",Lincoln
1992-08-01,4.2413323431298,NE,"Lincoln, NE",Lincoln
1992-09-01,4.1479996803741095,NE,"Lincoln, NE",Lincoln
1992-10-01,4.08333280310387,NE,"Lincoln, NE",Lincoln
1992-11-01,4.08537230154028,NE,"Lincoln, NE",Lincoln
1992-12-01,4.17856262313544,NE,"Lincoln, NE",Lincoln
1993-01-01,3.9978606343932004,NE,"Lincoln, NE",Lincoln
1993-02-01,3.9570193170278003,NE,"Lincoln, NE",Lincoln
1993-03-01,4.05505536295602,NE,"Lincoln, NE",Lincoln
1993-04-01,4.01818593005673,NE,"Lincoln, NE",Lincoln
1993-05-01,4.01963662836823,NE,"Lincoln, NE",Lincoln
1993-06-01,3.9776404775998597,NE,"Lincoln, NE",Lincoln
1993-07-01,4.040782818407,NE,"Lincoln, NE",Lincoln
1993-08-01,4.0417670761650895,NE,"Lincoln, NE",Lincoln
1993-09-01,4.05339219035438,NE,"Lincoln, NE",Lincoln
1993-10-01,4.0773740853956495,NE,"Lincoln, NE",Lincoln
1993-11-01,4.07870571609856,NE,"Lincoln, NE",Lincoln
1993-12-01,4.0795467009788,NE,"Lincoln, NE",Lincoln
1994-01-01,4.10013857166906,NE,"Lincoln, NE",Lincoln
1994-02-01,4.15287789331005,NE,"Lincoln, NE",Lincoln
1994-03-01,4.1526866085011,NE,"Lincoln, NE",Lincoln
1994-04-01,4.12640324667574,NE,"Lincoln, NE",Lincoln
1994-05-01,4.11696674164165,NE,"Lincoln, NE",Lincoln
1994-06-01,4.1735730921157,NE,"Lincoln, NE",Lincoln
1994-07-01,4.15032894512296,NE,"Lincoln, NE",Lincoln
1994-08-01,4.144903783146891,NE,"Lincoln, NE",Lincoln
1994-09-01,4.15732020220119,NE,"Lincoln, NE",Lincoln
1994-10-01,4.1719993022798905,NE,"Lincoln, NE",Lincoln
1994-11-01,4.17356940091123,NE,"Lincoln, NE",Lincoln
1994-12-01,4.18248647996675,NE,"Lincoln, NE",Lincoln
1995-01-01,4.193719085250669,NE,"Lincoln, NE",Lincoln
1995-02-01,4.24804602286833,NE,"Lincoln, NE",Lincoln
1995-03-01,4.2541585826096,NE,"Lincoln, NE",Lincoln
1995-04-01,4.33368890819445,NE,"Lincoln, NE",Lincoln
1995-05-01,4.31167861316686,NE,"Lincoln, NE",Lincoln
1995-06-01,4.364702977607751,NE,"Lincoln, NE",Lincoln
1995-07-01,4.3619946812611,NE,"Lincoln, NE",Lincoln
1995-08-01,4.35095340458344,NE,"Lincoln, NE",Lincoln
1995-09-01,4.36289796994873,NE,"Lincoln, NE",Lincoln
1995-10-01,4.36802851154765,NE,"Lincoln, NE",Lincoln
1995-11-01,4.37230317783942,NE,"Lincoln, NE",Lincoln
1995-12-01,4.39005674094445,NE,"Lincoln, NE",Lincoln
1996-01-01,4.38435471414375,NE,"Lincoln, NE",Lincoln
1996-02-01,4.34354417401088,NE,"Lincoln, NE",Lincoln
1996-03-01,4.35204914482394,NE,"Lincoln, NE",Lincoln
1996-04-01,4.338409295797209,NE,"Lincoln, NE",Lincoln
1996-05-01,4.40606192614565,NE,"Lincoln, NE",Lincoln
1996-06-01,4.3491738230760095,NE,"Lincoln, NE",Lincoln
1996-07-01,4.367232882897721,NE,"Lincoln, NE",Lincoln
1996-08-01,4.46223678881154,NE,"Lincoln, NE",Lincoln
1996-09-01,4.468392112613611,NE,"Lincoln, NE",Lincoln
1996-10-01,4.56863273110152,NE,"Lincoln, NE",Lincoln
1996-11-01,4.58059662976714,NE,"Lincoln, NE",Lincoln
1996-12-01,4.70103171577054,NE,"Lincoln, NE",Lincoln
1997-01-01,4.57483239820912,NE,"Lincoln, NE",Lincoln
1997-02-01,4.54083225987426,NE,"Lincoln, NE",Lincoln
1997-03-01,4.546001976488441,NE,"Lincoln, NE",Lincoln
1997-04-01,4.53796143339945,NE,"Lincoln, NE",Lincoln
1997-05-01,4.5936315605194,NE,"Lincoln, NE",Lincoln
1997-06-01,4.63720288873388,NE,"Lincoln, NE",Lincoln
1997-07-01,4.66414999723641,NE,"Lincoln, NE",Lincoln
1997-08-01,4.86797229299849,NE,"Lincoln, NE",Lincoln
1997-09-01,4.88025791677997,NE,"Lincoln, NE",Lincoln
1997-10-01,4.57735255740953,NE,"Lincoln, NE",Lincoln
1997-11-01,4.6906949673871505,NE,"Lincoln, NE",Lincoln
1997-12-01,4.914591243113731,NE,"Lincoln, NE",Lincoln
1998-01-01,4.87218376541996,NE,"Lincoln, NE",Lincoln
1998-02-01,4.9367282079385095,NE,"Lincoln, NE",Lincoln
1998-03-01,4.93352962788411,NE,"Lincoln, NE",Lincoln
1998-04-01,5.03562994202891,NE,"Lincoln, NE",Lincoln
1998-05-01,4.980633939627849,NE,"Lincoln, NE",Lincoln
1998-06-01,5.12667317657191,NE,"Lincoln, NE",Lincoln
1998-07-01,5.15515313563004,NE,"Lincoln, NE",Lincoln
1998-08-01,5.17171737695969,NE,"Lincoln, NE",Lincoln
1998-09-01,5.38989738682862,NE,"Lincoln, NE",Lincoln
1998-10-01,5.29501060832679,NE,"Lincoln, NE",Lincoln
1998-11-01,5.29996088058552,NE,"Lincoln, NE",Lincoln
1998-12-01,5.3272189211245005,NE,"Lincoln, NE",Lincoln
1999-01-01,5.3751254546900205,NE,"Lincoln, NE",Lincoln
1999-02-01,5.429059569207469,NE,"Lincoln, NE",Lincoln
1999-03-01,5.521536840801411,NE,"Lincoln, NE",Lincoln
1999-04-01,5.526615462608781,NE,"Lincoln, NE",Lincoln
