date,All Employees: Administrative and Support and Waste Management and Remediation Services,state,msa,city,title,id,frequency,seasonal_adjustment
1992-01-01,7.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1993-01-01,8.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1994-01-01,9.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1995-01-01,9.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1996-01-01,8.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1997-01-01,9.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1998-01-01,9.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1999-01-01,13.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2000-01-01,13.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2001-01-01,11.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2002-01-01,10.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2003-01-01,10.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2004-01-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2005-01-01,11.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2006-01-01,11.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2007-01-01,11.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2008-01-01,11.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2009-01-01,10.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2010-01-01,10.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2011-01-01,11.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2012-01-01,11.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2013-01-01,11.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2014-01-01,13.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2015-01-01,15.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2016-01-01,14.7,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2017-01-01,14.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2018-01-01,18.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2019-01-01,20.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
2020-01-01,17.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Administrative and Support and Waste Management and Remediation Services in Trenton, NJ (MSA)",SMU34459406056000001A,Annual,Not Seasonally Adjusted
1990-01-01,6.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1991-01-01,7.6,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1992-01-01,8.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1993-01-01,9.9,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1994-01-01,10.5,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1995-01-01,11.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1996-01-01,13.3,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1997-01-01,14.9,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1998-01-01,15.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
1999-01-01,15.9,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2000-01-01,15.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2001-01-01,17.2,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2002-01-01,16.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2003-01-01,14.8,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2004-01-01,15.8,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2005-01-01,16.1,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2006-01-01,17.2,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2007-01-01,18.1,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2008-01-01,18.9,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2009-01-01,16.8,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2010-01-01,17.1,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2011-01-01,17.8,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2012-01-01,17.6,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2013-01-01,18.7,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
2014-01-01,19.5,KS,"Wichita, KS",Wichita,"All Employees: Administrative and Support and Waste Management and Remediation Services in Wichita, KS (MSA)",SMU20486206056000001A,Annual,Not Seasonally Adjusted
