date,All Employees: Education and Health Services: Health Care and Social Assistance,state,msa,city
1996-12-01,101.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-01-01,100.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-02-01,100.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-03-01,100.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-04-01,100.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-05-01,101.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-06-01,101.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-07-01,102.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-08-01,102.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-09-01,102.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-10-01,102.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-11-01,103.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-12-01,104.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-01-01,100.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-02-01,100.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-03-01,101.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-04-01,103.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-05-01,103.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-06-01,103.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-07-01,104.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-08-01,104.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-09-01,103.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-10-01,104.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-11-01,104.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-12-01,105.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-01-01,103.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-02-01,104.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-03-01,104.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-04-01,105.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-05-01,105.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-06-01,106.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-07-01,107.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-08-01,108.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-09-01,108.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-10-01,107.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-11-01,107.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-12-01,107.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-01-01,105.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-02-01,105.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-03-01,105.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-04-01,106.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-05-01,107.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-06-01,108.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-07-01,108.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-08-01,108.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-09-01,108.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-10-01,107.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-11-01,108.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-12-01,108.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-01-01,106.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-02-01,107.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-03-01,107.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-04-01,107.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-05-01,108.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-06-01,108.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-07-01,110.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-08-01,110.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-09-01,110.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-10-01,110.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-11-01,111.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-12-01,111.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-01-01,109.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-02-01,109.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-03-01,110.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-04-01,111.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-05-01,111.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-06-01,112.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-07-01,112.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-08-01,113.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-09-01,113.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-10-01,114.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-11-01,114.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-12-01,115.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-01-01,112.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-02-01,112.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-03-01,112.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-04-01,113.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-05-01,113.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-06-01,113.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-07-01,114.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-08-01,115.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-09-01,114.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-10-01,114.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-11-01,115.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-12-01,116.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-01-01,115.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-02-01,115.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-03-01,115.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-04-01,116.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-05-01,116.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-06-01,117.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-07-01,118.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-08-01,118.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-09-01,117.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-10-01,117.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-11-01,118.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-12-01,118.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-01-01,117.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-02-01,117.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-03-01,118.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-04-01,119.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-05-01,119.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-06-01,120.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-07-01,120.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-08-01,121.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-09-01,120.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-10-01,120.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-11-01,121.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-12-01,121.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-01-01,120.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-02-01,120.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-03-01,121.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-04-01,122.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-05-01,122.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-06-01,123.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-07-01,123.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-08-01,124.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-09-01,124.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-10-01,124.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-11-01,124.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-12-01,125.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-01-01,124.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-02-01,124.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-03-01,125.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-04-01,125.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-05-01,126.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-06-01,126.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-07-01,126.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-08-01,126.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-09-01,127.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-10-01,127.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-11-01,128.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-12-01,128.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-01-01,127.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-02-01,127.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-03-01,128.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-04-01,128.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-05-01,129.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-06-01,129.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-07-01,130.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-08-01,130.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-09-01,129.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-10-01,129.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-11-01,129.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-12-01,130.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-01-01,128.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-02-01,128.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-03-01,128.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-04-01,129.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-05-01,129.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-06-01,129.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-07-01,130.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-08-01,131.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-09-01,129.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-10-01,130.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-11-01,130.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-12-01,130.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-01-01,128.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-02-01,128.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-03-01,129.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-04-01,130.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-05-01,130.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-06-01,130.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-07-01,130.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-08-01,130.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-09-01,130.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-10-01,130.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-11-01,130.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-12-01,131.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-01-01,129.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-02-01,129.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-03-01,130.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-04-01,131.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-05-01,132.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-06-01,132.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-07-01,132.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-08-01,132.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-09-01,132.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-10-01,132.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-11-01,132.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-12-01,133.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-01-01,131.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-02-01,132.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-03-01,133.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-04-01,133.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-05-01,133.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-06-01,134.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-07-01,134.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-08-01,134.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-09-01,134.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-10-01,135.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-11-01,135.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-12-01,135.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-01-01,134.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-02-01,135.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-03-01,135.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-04-01,136.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-05-01,136.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-06-01,137.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-07-01,138.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-08-01,138.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-09-01,138.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-10-01,138.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-11-01,139.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-12-01,139.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-01-01,138.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-02-01,139.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-03-01,140.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-04-01,140.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-05-01,140.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-06-01,141.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-07-01,141.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-08-01,141.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-09-01,141.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-10-01,140.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-11-01,141.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-12-01,142.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-01-01,140.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-02-01,140.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-03-01,140.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-04-01,141.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-05-01,142.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-06-01,142.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-07-01,143.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-08-01,143.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-09-01,142.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-10-01,143.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-11-01,144.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-12-01,144.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-01-01,143.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-02-01,143.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-03-01,143.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-04-01,144.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-05-01,144.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-06-01,144.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-07-01,144.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-08-01,144.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-09-01,144.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-10-01,145.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-11-01,145.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-12-01,145.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-01-01,145.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-02-01,145.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-03-01,145.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-04-01,146.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-05-01,146.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-06-01,147.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,147.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,147.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,146.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,146.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,147.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,148.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,146.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,146.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,147.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,147.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,148.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,149.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,149.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,150.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,149.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,150.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,150.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,150.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,150.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,150.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,151.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,150.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,151.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,152.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,152.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,153.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,152.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,152.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,153.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,153.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,152.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,153.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,153.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,135.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,140.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,145.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,146.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,146.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,147.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,150.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,152.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,154.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,154.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,153.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,153.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,153.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,154.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,155.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,156.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,158.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,155.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,156.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-01-01,84.7989149275595,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-02-01,85.16677678966609,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-03-01,85.270777121599,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-04-01,84.9156817280587,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-05-01,85.4309112349169,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-06-01,85.8823781555062,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-07-01,86.7346648004381,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-08-01,87.11563146132092,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-09-01,87.6516303150178,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-10-01,87.8721010964255,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-11-01,88.21324978594102,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-12-01,88.2904262546384,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-01-01,88.62871003196821,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-02-01,89.0000056578894,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-03-01,89.3021614170643,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-04-01,89.40740224644199,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-05-01,89.71393869814631,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-06-01,89.86832338986392,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-07-01,90.02449867244921,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-08-01,90.30123114464409,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-09-01,90.6589079101808,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-10-01,90.9037096095883,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-11-01,91.1383414277622,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-12-01,91.5012850085451,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-01-01,91.3944351282926,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-02-01,91.4950031153656,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-03-01,91.8072727906582,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-04-01,91.97542427000471,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-05-01,92.1743323574761,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-06-01,92.3641230986026,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-07-01,92.0215233866364,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-08-01,92.18646204113779,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-09-01,92.09393220987378,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-10-01,93.5842903573571,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-11-01,93.60504620333971,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-12-01,94.1364439036779,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-01-01,93.21525487651141,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-02-01,92.95124161149499,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-03-01,92.76345321437859,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-04-01,93.0216773245755,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-05-01,93.1482823999902,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-06-01,92.98341569981709,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-07-01,94.3053533895743,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-08-01,93.96436829647351,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-09-01,94.3391096835738,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-10-01,95.0061842855765,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-11-01,94.9842800803202,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-12-01,95.4078668201472,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-01-01,95.7149879657692,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-02-01,95.88877241992891,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-03-01,96.01119987983499,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-04-01,96.09127221785549,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-05-01,96.0425010424905,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-06-01,95.93642025211159,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-07-01,95.94417521788161,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-08-01,96.040215457207,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-09-01,96.4781542195851,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-10-01,95.80978795763309,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-11-01,95.46714471338561,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-12-01,96.2626319348974,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-01-01,96.71433189040769,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-02-01,97.1357326873109,OH,"Cincinnati, OH-KY-IN",Cincinnati
