date,All Employees: Goods Producing,state,msa,city
2018-04-01,767.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-05-01,777.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-06-01,786.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-07-01,787.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-08-01,787.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-09-01,785.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-10-01,791.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-11-01,789.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-12-01,784.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-01-01,758.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-02-01,760.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-03-01,766.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-04-01,779.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-05-01,784.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-06-01,790.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-07-01,792.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-08-01,792.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-09-01,787.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-10-01,786.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-11-01,786.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-12-01,776.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-01-01,755.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-02-01,756.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-03-01,755.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-04-01,553.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-05-01,623.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-06-01,683.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-07-01,703.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-08-01,716.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-09-01,715.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-10-01,720.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-11-01,715.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-12-01,711.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-01-01,685.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-02-01,671.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-03-01,685.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-04-01,697.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-05-01,702.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-06-01,709.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-07-01,709.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-08-01,713.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-09-01,714.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-10-01,717.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-01-01,1221.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-01-01,1091.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-01-01,1015.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-01-01,982.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-01-01,970.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-01-01,962.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-01-01,955.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-01-01,966.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-01-01,976.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-01-01,986.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-01-01,990.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-01-01,958.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-01-01,907.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-01-01,871.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-01-01,856.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-01-01,844.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-01-01,842.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-01-01,837.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-01-01,816.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-01-01,724.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-01-01,686.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-01-01,683.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-01-01,688.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-01-01,705.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-01-01,720.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2015-01-01,739.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2016-01-01,756.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2017-01-01,766.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-01-01,775.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-01-01,780.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-01-01,700.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-01-01,1268.642803466,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-02-01,1266.23614243968,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-03-01,1264.0060356471001,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-04-01,1239.5096002631099,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-05-01,1236.1084033043699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-06-01,1230.04595763529,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-07-01,1221.79784267052,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-08-01,1214.51066729952,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-09-01,1200.9741603217,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-10-01,1184.0361530421699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-11-01,1171.11254746506,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-12-01,1161.1971330531699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-01-01,1128.8202143117699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-02-01,1121.3877437720698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-03-01,1114.71786033471,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-04-01,1104.17025529211,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-05-01,1099.36336649274,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-06-01,1093.1218065552198,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-07-01,1084.09321902465,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-08-01,1079.41401567933,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-09-01,1075.93875048949,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-10-01,1070.04182911474,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-11-01,1066.58447772163,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-12-01,1058.24684699777,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-01-01,1047.6433134719198,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-02-01,1039.21459933483,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-03-01,1031.26078561947,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-04-01,1024.92480752336,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-05-01,1018.2269909652,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-06-01,1013.3634320278501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-07-01,1013.4902327145699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-08-01,1004.69248389735,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-09-01,998.998382831999,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-10-01,998.0159800850661,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-11-01,996.1665694188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-12-01,995.137388144901,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-01-01,995.8249034730029,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-02-01,994.6376658508169,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-03-01,990.20054672558,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-04-01,987.307948425041,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-05-01,986.0150727434191,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-06-01,981.299815473661,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-07-01,979.424183575245,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-08-01,977.018061555224,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-09-01,978.2179068005811,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-10-01,976.702846976122,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-11-01,974.776281812874,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-12-01,975.1796497742951,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-01-01,960.682658379249,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-02-01,957.361055750012,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-03-01,962.3897613928509,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-04-01,970.636296345622,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-05-01,971.360496354872,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-06-01,971.9943918785079,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-07-01,974.952358847928,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-08-01,977.324638479385,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-09-01,976.251338230477,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-10-01,975.564705328219,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-11-01,975.673556431408,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-12-01,973.6012101788581,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-01-01,972.837944238378,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-02-01,971.516037460714,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-03-01,971.4134650174319,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-04-01,968.95631725242,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-05-01,965.3429243358031,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-06-01,962.963806512568,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-07-01,955.220203414675,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-08-01,956.953397111848,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-09-01,957.287940939953,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-10-01,959.695322442282,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-11-01,957.708777574415,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-12-01,956.092990489008,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-01-01,942.103823921485,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-02-01,953.6063373251801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-03-01,953.045324266698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-04-01,948.835374958003,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-05-01,953.544040015352,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-06-01,956.000539429272,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-07-01,956.293294867162,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-08-01,959.252275207319,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-09-01,959.6356820189579,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-10-01,960.94135448781,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-11-01,960.7551193304699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-12-01,960.654170196904,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-01-01,959.607228294374,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-02-01,960.129094311066,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-03-01,963.4379440098669,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-04-01,962.8954842805009,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-05-01,961.586428487164,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-06-01,962.8778874569231,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-07-01,966.898452581895,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-08-01,969.017687442547,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-09-01,970.0853559144321,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-10-01,971.1414471302651,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-11-01,972.955751817858,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-12-01,974.642082770452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-01-01,976.8813767653329,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-02-01,978.565279712905,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-03-01,976.4425861687359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-04-01,974.476212780346,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-05-01,975.6128247868049,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-06-01,974.95693802531,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-07-01,977.645799387536,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-08-01,976.394819544702,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-09-01,977.4948051210629,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-10-01,977.779432168638,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-11-01,977.3700854408,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-12-01,975.105612285188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-01-01,984.414623480035,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-02-01,985.6288943268801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-03-01,981.794793979049,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-04-01,985.6332098271359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-05-01,984.568235278018,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-06-01,985.784257307725,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-07-01,985.245085244713,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-08-01,986.440697193618,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-09-01,988.084990317179,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-10-01,989.418203455746,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-11-01,990.437990148452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-12-01,990.9358976204111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-01-01,990.677491615804,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-02-01,989.622356003687,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-03-01,995.402289941517,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-04-01,992.7847414874229,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-05-01,990.838273019501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-06-01,991.682100398432,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-07-01,987.3722115337621,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-08-01,987.814288188931,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-09-01,990.0475825417011,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-10-01,990.561692459143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-11-01,991.99000855286,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-12-01,992.5024636713221,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-01-01,978.93539316426,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-02-01,979.165074929263,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-03-01,976.299804439863,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-04-01,971.160944711974,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-05-01,969.103632009145,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-06-01,967.8213473984241,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-07-01,957.660801909898,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-08-01,952.851773701013,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-09-01,944.111438367113,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-10-01,939.8320913607499,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-11-01,934.492806813095,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-12-01,929.792720089307,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-01-01,924.5897899989791,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-02-01,922.694050514887,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-03-01,918.327270873881,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-04-01,913.67100776373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-05-01,909.7696271386011,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-06-01,905.2981793508881,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-07-01,905.608393399483,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-08-01,904.3670341900611,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-09-01,901.1895431460339,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-10-01,899.0352594517799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-11-01,895.080334990056,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-12-01,891.474128446595,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-01-01,888.048334588865,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-02-01,881.5114406481081,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-03-01,878.4834462862691,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-04-01,876.017553443668,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-05-01,874.557921288536,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-06-01,871.045862232395,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-07-01,869.472434629035,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-08-01,865.993618730497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-09-01,865.056915041792,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-10-01,861.9194165133799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-11-01,860.595834391774,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-12-01,859.458696902836,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-01-01,857.333220993212,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-02-01,857.860886844613,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-03-01,861.710268404373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-04-01,854.458141609348,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-05-01,855.373002260022,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-06-01,857.411151997173,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-07-01,859.4554629843029,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-08-01,857.3692404276879,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-09-01,856.363481817946,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-10-01,855.2149618098309,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-11-01,854.514446680799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-12-01,855.849592402374,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-01-01,850.1453113128599,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-02-01,848.037782440251,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-03-01,845.9513754414371,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-04-01,846.548316376074,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-05-01,845.004620235497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-06-01,843.689796480694,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-07-01,843.349441021644,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-08-01,844.1069700681579,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-09-01,844.124962642397,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-10-01,838.517678499501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-11-01,843.5000117184751,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-12-01,843.483501120517,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-01-01,846.8283290458389,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-02-01,847.381276638471,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-03-01,847.585253164321,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-04-01,845.747214608719,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-05-01,844.9101481914951,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-06-01,844.2436579090449,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-07-01,840.9279811214,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-08-01,840.413257394384,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-09-01,839.966137672423,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-10-01,838.511925862949,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-11-01,837.7756796248931,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-12-01,839.500709034312,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-01-01,842.253513191878,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
