date,Housing Inventory: Median Days on Market,state,msa,city
2021-04-01,43.5,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,38.0,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,29.5,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,29.5,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,34.5,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,35.0,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,42.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,42.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,4.8951049,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,7.3333333,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,5.5900621,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-1.1764706,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,7.1428571,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,11.6666667,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,-4.4776119,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-33.3333333,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,2.34375,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,2.2900763,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,5.9701493,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,2.8169014,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,6.8493151,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,2.5641026,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,1.25,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,4.3209877,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,7.6923077,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,6.043956,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,-3.626943,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,-29.0322581,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,-0.7575758,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,4.5801527,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,3.649635,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,4.2253521,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,5.4054054,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,9.6153846,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,-1.754386,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,4.7619048,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,6.25,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-5.8823529,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,-27.8409091,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,6.2992126,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,15.5555556,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,6.4102564,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-14.4578313,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-8.4507042,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-3.8461538,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-0.8,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,0.8064516,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,12.8,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,10.6382979,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-16.6666667,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-27.6923077,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,-7.4468085,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-12.6436782,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-22.3684211,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,16.9491525,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,1.4492754,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,20.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,-2.5974026,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-1.8292683,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-1.1627907,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,-7.6086957,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-11.1111111,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,-10.8910891,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,-7.3732719,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,1.5873016,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-5.1851852,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,7.3770492,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-0.6993007,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,-2.6666667,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-3.1055901,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,-5.8823529,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,-4.7058824,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,0.5952381,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,1.1111111,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,-3.9800995,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,-3.125,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,3.125,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,2.238806,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,1.369863,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,6.875,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,3.7037037,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-0.591716,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-3.2967033,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,-3.1088083,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-5.3763441,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,-3.7878788,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,3.0534351,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,13.8686131,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,16.9014085,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-4.0540541,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-16.6666667,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-26.9005848,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-26.1904762,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-25.5952381,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,-19.8863636,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,-16.5775401,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-26.1363636,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-25.984252,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,-35.5555556,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-51.2820513,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-64.4578313,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-58.4507042,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,-46.9230769,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-44.0,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-32.2580645,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,-32.8,SC,"Charleston-North Charleston, SC",Charleston
2016-07-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2016-08-01,41.5,UT,"Ogden-Clearfield, UT",Ogden
2016-09-01,41.5,UT,"Ogden-Clearfield, UT",Ogden
2016-10-01,47.0,UT,"Ogden-Clearfield, UT",Ogden
2016-11-01,52.0,UT,"Ogden-Clearfield, UT",Ogden
2016-12-01,61.0,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,71.0,UT,"Ogden-Clearfield, UT",Ogden
2017-02-01,64.0,UT,"Ogden-Clearfield, UT",Ogden
2017-03-01,46.5,UT,"Ogden-Clearfield, UT",Ogden
2017-04-01,33.0,UT,"Ogden-Clearfield, UT",Ogden
2017-05-01,30.0,UT,"Ogden-Clearfield, UT",Ogden
2017-06-01,35.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,37.0,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,39.0,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,45.0,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,51.0,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,58.5,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,42.0,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,32.5,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,29.5,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,33.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,37.0,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,39.5,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,45.5,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,56.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,64.0,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,51.5,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,42.0,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,38.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,32.5,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,31.0,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,35.5,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,42.0,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,49.0,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,46.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,56.5,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,67.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,39.0,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,27.0,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,27.5,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,42.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,34.5,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,37.0,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,32.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,28.5,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,30.5,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,43.5,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,37.0,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,15.5,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,8.5,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,9.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,8.0,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,9.0,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,14.0,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,14.5,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,18.5,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,22.0,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,24.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,5.7142857,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,-2.7027027,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,8.3333333,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,12.8205128,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,2.2727273,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,13.3333333,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,14.7058824,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,-28.2051282,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-14.2857143,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,-9.7222222,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,-9.2307692,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,11.8644068,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,9.0909091,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,2.7777778,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,-2.7027027,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,9.7222222,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,15.1898734,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,23.0769231,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,14.2857143,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,-19.53125,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,-18.4466019,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,-9.5238095,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,-14.4736842,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,-4.6153846,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,14.516129,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,18.3098592,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,16.6666667,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,-18.3673469,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,15.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,22.826087,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,18.5840708,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-41.7910448,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,-30.7692308,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,1.8518519,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,52.7272727,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,-17.8571429,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,7.2463768,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-13.5135135,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-10.9375,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-1.754386,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,8.9285714,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,42.6229508,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-14.9425287,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-58.1081081,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-45.1612903,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,5.8823529,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,-11.1111111,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,12.5,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,55.5555556,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,3.5714286,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,27.5862069,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,18.9189189,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,9.0909091,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,-7.5,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,-13.253012,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,-6.0240964,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-6.3829787,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-13.4615385,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-16.3934426,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,-17.6056338,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,-34.375,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-22.5806452,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,-1.5151515,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,-1.6666667,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,-5.7142857,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,-2.7027027,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,2.7777778,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,-7.6923077,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,-10.2272727,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,1.1111111,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,9.8039216,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,9.4017094,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,22.6190476,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,16.6666667,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,16.9230769,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,10.1694915,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,-6.0606061,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,-1.3888889,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,13.5135135,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,36.1111111,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,1.2658228,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,1.0989011,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,0.8928571,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,4.6875,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-24.2718447,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,-35.7142857,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-27.6315789,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,29.2307692,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,11.2903226,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,4.2253521,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-23.8095238,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-41.8367347,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-30.0,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-33.6956522,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,-23.0088496,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-44.7761194,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-60.2564103,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-68.5185185,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,-67.2727273,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,-80.952381,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,-73.9130435,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,-62.1621622,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,-54.6875,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,-35.0877193,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,-21.4285714,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,-21.3114754,UT,"Ogden-Clearfield, UT",Ogden
2016-07-01,57.0,KS,"Wichita, KS",Wichita
2016-08-01,56.0,KS,"Wichita, KS",Wichita
2016-09-01,57.0,KS,"Wichita, KS",Wichita
2016-10-01,58.0,KS,"Wichita, KS",Wichita
2016-11-01,59.5,KS,"Wichita, KS",Wichita
2016-12-01,72.0,KS,"Wichita, KS",Wichita
2017-01-01,77.0,KS,"Wichita, KS",Wichita
2017-02-01,71.5,KS,"Wichita, KS",Wichita
2017-03-01,54.0,KS,"Wichita, KS",Wichita
2017-04-01,51.0,KS,"Wichita, KS",Wichita
2017-05-01,51.5,KS,"Wichita, KS",Wichita
2017-06-01,51.0,KS,"Wichita, KS",Wichita
2017-07-01,49.0,KS,"Wichita, KS",Wichita
2017-08-01,50.5,KS,"Wichita, KS",Wichita
2017-09-01,51.0,KS,"Wichita, KS",Wichita
2017-10-01,55.5,KS,"Wichita, KS",Wichita
2017-11-01,64.0,KS,"Wichita, KS",Wichita
2017-12-01,73.0,KS,"Wichita, KS",Wichita
2018-01-01,77.5,KS,"Wichita, KS",Wichita
2018-02-01,78.5,KS,"Wichita, KS",Wichita
2018-03-01,57.0,KS,"Wichita, KS",Wichita
2018-04-01,48.5,KS,"Wichita, KS",Wichita
2018-05-01,45.0,KS,"Wichita, KS",Wichita
2018-06-01,45.0,KS,"Wichita, KS",Wichita
2018-07-01,51.5,KS,"Wichita, KS",Wichita
2018-08-01,57.0,KS,"Wichita, KS",Wichita
2018-09-01,53.0,KS,"Wichita, KS",Wichita
2018-10-01,56.5,KS,"Wichita, KS",Wichita
2018-11-01,56.5,KS,"Wichita, KS",Wichita
2018-12-01,66.0,KS,"Wichita, KS",Wichita
2019-01-01,75.5,KS,"Wichita, KS",Wichita
2019-02-01,72.5,KS,"Wichita, KS",Wichita
2019-03-01,57.0,KS,"Wichita, KS",Wichita
2019-04-01,47.0,KS,"Wichita, KS",Wichita
2019-05-01,47.0,KS,"Wichita, KS",Wichita
2019-06-01,49.0,KS,"Wichita, KS",Wichita
2019-07-01,50.0,KS,"Wichita, KS",Wichita
2019-08-01,52.0,KS,"Wichita, KS",Wichita
2019-09-01,56.0,KS,"Wichita, KS",Wichita
2019-10-01,58.0,KS,"Wichita, KS",Wichita
2019-11-01,61.0,KS,"Wichita, KS",Wichita
2019-12-01,69.0,KS,"Wichita, KS",Wichita
2020-01-01,75.0,KS,"Wichita, KS",Wichita
2020-02-01,72.0,KS,"Wichita, KS",Wichita
2020-03-01,57.0,KS,"Wichita, KS",Wichita
2020-04-01,57.5,KS,"Wichita, KS",Wichita
2020-05-01,64.0,KS,"Wichita, KS",Wichita
2020-06-01,58.0,KS,"Wichita, KS",Wichita
2020-07-01,54.0,KS,"Wichita, KS",Wichita
2020-08-01,49.0,KS,"Wichita, KS",Wichita
2020-09-01,43.0,KS,"Wichita, KS",Wichita
2020-10-01,42.0,KS,"Wichita, KS",Wichita
2020-11-01,45.0,KS,"Wichita, KS",Wichita
2020-12-01,55.5,KS,"Wichita, KS",Wichita
2021-01-01,60.0,KS,"Wichita, KS",Wichita
2021-02-01,60.5,KS,"Wichita, KS",Wichita
2021-03-01,55.0,KS,"Wichita, KS",Wichita
2021-04-01,51.0,KS,"Wichita, KS",Wichita
2021-05-01,38.0,KS,"Wichita, KS",Wichita
2021-06-01,39.0,KS,"Wichita, KS",Wichita
2021-07-01,37.5,KS,"Wichita, KS",Wichita
2021-08-01,36.5,KS,"Wichita, KS",Wichita
2021-09-01,41.5,KS,"Wichita, KS",Wichita
2021-10-01,42.0,KS,"Wichita, KS",Wichita
2021-11-01,45.0,KS,"Wichita, KS",Wichita
2017-07-01,-3.9215686,KS,"Wichita, KS",Wichita
2017-08-01,3.0612245,KS,"Wichita, KS",Wichita
2017-09-01,0.990099,KS,"Wichita, KS",Wichita
2017-10-01,8.8235294,KS,"Wichita, KS",Wichita
2017-11-01,15.3153153,KS,"Wichita, KS",Wichita
2017-12-01,14.0625,KS,"Wichita, KS",Wichita
2018-01-01,6.1643836,KS,"Wichita, KS",Wichita
2018-02-01,1.2903226,KS,"Wichita, KS",Wichita
2018-03-01,-27.388535,KS,"Wichita, KS",Wichita
2018-04-01,-14.9122807,KS,"Wichita, KS",Wichita
2018-05-01,-7.2164948,KS,"Wichita, KS",Wichita
2018-06-01,0.0,KS,"Wichita, KS",Wichita
2018-07-01,14.4444444,KS,"Wichita, KS",Wichita
2018-08-01,10.6796117,KS,"Wichita, KS",Wichita
2018-09-01,-7.0175439,KS,"Wichita, KS",Wichita
2018-10-01,6.6037736,KS,"Wichita, KS",Wichita
2018-11-01,0.0,KS,"Wichita, KS",Wichita
2018-12-01,16.8141593,KS,"Wichita, KS",Wichita
2019-01-01,14.3939394,KS,"Wichita, KS",Wichita
2019-02-01,-3.9735099,KS,"Wichita, KS",Wichita
2019-03-01,-21.3793103,KS,"Wichita, KS",Wichita
2019-04-01,-17.5438596,KS,"Wichita, KS",Wichita
2019-05-01,0.0,KS,"Wichita, KS",Wichita
2019-06-01,4.2553191,KS,"Wichita, KS",Wichita
2019-07-01,2.0408163,KS,"Wichita, KS",Wichita
2019-08-01,4.0,KS,"Wichita, KS",Wichita
2019-09-01,7.6923077,KS,"Wichita, KS",Wichita
2019-10-01,3.5714286,KS,"Wichita, KS",Wichita
2019-11-01,5.1724138,KS,"Wichita, KS",Wichita
2019-12-01,13.1147541,KS,"Wichita, KS",Wichita
2020-01-01,8.6956522,KS,"Wichita, KS",Wichita
2020-02-01,-4.0,KS,"Wichita, KS",Wichita
2020-03-01,-20.8333333,KS,"Wichita, KS",Wichita
2020-04-01,0.877193,KS,"Wichita, KS",Wichita
2020-05-01,11.3043478,KS,"Wichita, KS",Wichita
2020-06-01,-9.375,KS,"Wichita, KS",Wichita
2020-07-01,-6.8965517,KS,"Wichita, KS",Wichita
2020-08-01,-9.2592593,KS,"Wichita, KS",Wichita
2020-09-01,-12.244898,KS,"Wichita, KS",Wichita
2020-10-01,-2.3255814,KS,"Wichita, KS",Wichita
2020-11-01,7.1428571,KS,"Wichita, KS",Wichita
2020-12-01,23.3333333,KS,"Wichita, KS",Wichita
2021-01-01,8.1081081,KS,"Wichita, KS",Wichita
2021-02-01,0.8333333,KS,"Wichita, KS",Wichita
2021-03-01,-9.0909091,KS,"Wichita, KS",Wichita
2021-04-01,-7.2727273,KS,"Wichita, KS",Wichita
2021-05-01,-25.4901961,KS,"Wichita, KS",Wichita
2021-06-01,2.6315789,KS,"Wichita, KS",Wichita
2021-07-01,-3.8461538,KS,"Wichita, KS",Wichita
2021-08-01,-2.6666667,KS,"Wichita, KS",Wichita
2021-09-01,13.6986301,KS,"Wichita, KS",Wichita
2021-10-01,1.2048193,KS,"Wichita, KS",Wichita
2021-11-01,7.1428571,KS,"Wichita, KS",Wichita
2017-07-01,-14.0350877,KS,"Wichita, KS",Wichita
2017-08-01,-9.8214286,KS,"Wichita, KS",Wichita
2017-09-01,-10.5263158,KS,"Wichita, KS",Wichita
2017-10-01,-4.3103448,KS,"Wichita, KS",Wichita
2017-11-01,7.5630252,KS,"Wichita, KS",Wichita
2017-12-01,1.3888889,KS,"Wichita, KS",Wichita
2018-01-01,0.6493506,KS,"Wichita, KS",Wichita
2018-02-01,9.7902098,KS,"Wichita, KS",Wichita
2018-03-01,5.5555556,KS,"Wichita, KS",Wichita
2018-04-01,-4.9019608,KS,"Wichita, KS",Wichita
2018-05-01,-12.6213592,KS,"Wichita, KS",Wichita
2018-06-01,-11.7647059,KS,"Wichita, KS",Wichita
2018-07-01,5.1020408,KS,"Wichita, KS",Wichita
