date,All Employees: Wholesale Trade,state,msa,city,title,id,frequency,seasonal_adjustment
2011-02-01,8.079051194667539,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-03-01,8.05796762040483,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-04-01,8.07148639299994,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-05-01,8.040292229723361,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-06-01,7.95854270958668,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-07-01,8.02547120367859,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-08-01,7.91469718966908,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-09-01,7.91811374736784,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-10-01,7.91534983049125,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-11-01,7.92257309275143,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2011-12-01,7.889528390555821,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-01-01,7.925888824697861,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-02-01,7.9623298269478795,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-03-01,7.950829198712901,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-04-01,7.971753511334191,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-05-01,7.94208551025697,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-06-01,7.9429893968318,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-07-01,7.8395585182635,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-08-01,7.83561282208529,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-09-01,7.81674065116284,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-10-01,7.904434754832191,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-11-01,7.918185006296589,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2012-12-01,7.89713969286931,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-01-01,7.82094040354872,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-02-01,7.743799981176161,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-03-01,7.84830406276925,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-04-01,7.87835003142629,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-05-01,7.85323568732356,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-06-01,7.93152962737341,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-07-01,7.9560002971587895,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-08-01,7.9588640508132995,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-09-01,8.01124659394871,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-10-01,7.996143502185509,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-11-01,7.90427564228312,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2013-12-01,7.99838913571782,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-01-01,7.91249183760996,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-02-01,7.93163228499583,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-03-01,7.948161613834371,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-04-01,7.88528324043883,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-05-01,7.8643715178601905,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-06-01,8.028371321087901,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-07-01,8.06304837647026,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-08-01,8.17542260357564,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-09-01,8.20931391490029,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-10-01,8.19641152195871,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-11-01,8.19194936755789,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2014-12-01,8.19729493722966,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-01-01,8.30060299779821,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-02-01,8.326073832051518,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-03-01,8.34961949965698,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-04-01,8.3887348807304,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-05-01,8.47307098134976,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-06-01,8.3238833962871,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-07-01,8.46591116869164,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-08-01,8.47855058229798,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-09-01,8.50977797717405,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-10-01,8.80645038939723,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-11-01,8.78703251286043,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2015-12-01,8.80458709409032,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-01-01,8.88334603797285,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-02-01,8.92877302418237,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-03-01,8.95225383609371,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-04-01,8.980104335341151,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-05-01,8.973176810285189,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-06-01,9.026413503257999,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-07-01,9.05702859062667,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-08-01,9.07758004790286,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-09-01,9.22148477846354,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-10-01,9.21694992413843,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-11-01,9.28537794647045,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2016-12-01,9.31193800600542,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-01-01,9.36950646124114,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-02-01,9.43794909111989,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-03-01,9.451541066422529,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-04-01,9.366070087884491,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-05-01,9.472511733549618,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-06-01,9.532486314420401,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-07-01,9.54613161925078,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-08-01,9.57178073832115,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-09-01,9.53158574108411,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-10-01,9.52273644227407,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-11-01,9.58867044478489,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2017-12-01,9.618006870415972,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2018-01-01,9.46151247960457,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
2018-02-01,9.547634705260618,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Wholesale Trade in Charleston-North Charleston, SC (MSA)",SMU45167004100000001SA,Monthly,Seasonally Adjusted
