date,All Employees: Financial Activities: Finance and Insurance,state,msa,city
2017-07-01,101.854581666073,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,101.865546450077,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,102.13805799530701,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,102.61019100603501,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,102.35169430234801,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,102.38414762307899,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,102.28377211709999,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,102.554433228004,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,102.542832721143,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,102.61925674467699,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,102.631214063911,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,103.07687972006701,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,102.52584503726601,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,102.59703250172501,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,102.501162176225,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,102.84066415437799,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,102.73275965581101,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,102.655947447386,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,102.678739086933,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,102.650082135542,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,102.41557929229799,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,103.034230598314,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,103.27253670309999,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,103.61135160302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,103.999954307974,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,104.012187974452,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,104.264480619086,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,104.073241321593,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,104.211116904625,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,104.439544691208,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,104.359442659549,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,104.870168095756,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,104.50749318309299,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,103.743100423246,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,103.991185708792,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,103.84864531887501,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,103.546483615503,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,103.82786418143499,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,103.610245967444,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,103.94532618319201,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,104.00237357020201,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,104.027960731328,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,104.644905887161,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,104.18402219336001,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,104.70404169791,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,105.03598820439501,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,105.401321873281,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,105.179066336251,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,106.478190957423,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,105.93171083729099,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,107.08072648726801,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,107.333362709276,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,82.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-02-01,82.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-03-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-04-01,81.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-05-01,82.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-06-01,82.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-07-01,83.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-08-01,83.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-09-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-10-01,83.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-11-01,84.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-12-01,84.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-01-01,82.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-02-01,83.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-03-01,83.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-04-01,83.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-05-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-06-01,85.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-07-01,84.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-08-01,85.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-09-01,84.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-10-01,83.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-11-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-12-01,84.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-01-01,83.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-02-01,83.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-03-01,83.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-04-01,83.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-05-01,83.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-06-01,84.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-07-01,84.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-08-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-09-01,84.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-10-01,83.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-11-01,84.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-12-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-01-01,83.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-02-01,83.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-03-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-04-01,83.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-05-01,83.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-06-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-07-01,83.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-08-01,83.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-09-01,83.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-10-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-11-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-12-01,84.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-01-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-02-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-03-01,86.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-04-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-05-01,85.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-06-01,86.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-07-01,86.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-08-01,86.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-09-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-10-01,83.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-11-01,83.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-12-01,83.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-01-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-02-01,82.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-03-01,82.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-04-01,81.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-05-01,82.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-06-01,82.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-07-01,82.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-08-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-09-01,82.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-10-01,81.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-11-01,81.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-12-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-01-01,81.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-02-01,82.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-03-01,83.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-04-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-05-01,84.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-06-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-07-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-08-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-09-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-10-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-11-01,84.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-12-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-01-01,83.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-02-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-03-01,84.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-04-01,84.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-05-01,85.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-06-01,86.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-07-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-08-01,86.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-09-01,86.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-10-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-11-01,84.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-12-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-01-01,87.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-02-01,87.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-03-01,88.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-04-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-05-01,86.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-06-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-07-01,86.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-08-01,87.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-09-01,86.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-10-01,86.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-11-01,86.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-12-01,86.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-01-01,85.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-02-01,84.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-03-01,84.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-04-01,85.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-05-01,85.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-06-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-07-01,83.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-08-01,83.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-09-01,81.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-10-01,82.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-11-01,81.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-12-01,82.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-01-01,81.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-02-01,81.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-03-01,81.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-04-01,80.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-05-01,80.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-06-01,81.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-07-01,82.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-08-01,81.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-09-01,81.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-10-01,79.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-11-01,79.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-12-01,80.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-01-01,80.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-02-01,81.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-03-01,81.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-04-01,81.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-05-01,82.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-06-01,82.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-07-01,82.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-08-01,82.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-09-01,81.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-10-01,81.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-11-01,81.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-12-01,83.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-01-01,84.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-02-01,84.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-03-01,83.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-04-01,84.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-05-01,84.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-06-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-07-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-08-01,84.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-09-01,84.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-10-01,84.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-11-01,84.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-12-01,85.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-01-01,85.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-02-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-03-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-04-01,87.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-05-01,88.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-06-01,88.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-07-01,87.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-08-01,87.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-09-01,86.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-10-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-11-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-12-01,85.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-01-01,84.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-02-01,84.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-03-01,84.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-04-01,85.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-05-01,85.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-06-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-07-01,86.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-08-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-09-01,85.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-10-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-11-01,85.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-12-01,85.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-01-01,85.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-02-01,85.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-03-01,85.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-04-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-05-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-06-01,86.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-07-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-08-01,85.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-09-01,85.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-10-01,85.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-11-01,85.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-12-01,85.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-01-01,84.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-02-01,84.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-03-01,83.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-04-01,83.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-05-01,83.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-06-01,84.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-07-01,83.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-08-01,83.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-09-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-10-01,82.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-11-01,82.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-12-01,83.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-01-01,82.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-02-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-03-01,82.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-04-01,83.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-05-01,82.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-06-01,82.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-07-01,83.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-08-01,82.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-09-01,80.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-10-01,80.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-11-01,79.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-12-01,79.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-01-01,79.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-02-01,79.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-03-01,79.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-04-01,78.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-05-01,78.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-06-01,78.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-07-01,77.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-08-01,76.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-09-01,75.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-10-01,75.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-11-01,74.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-12-01,74.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-01-01,73.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-02-01,73.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-03-01,73.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-04-01,72.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-05-01,72.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-06-01,72.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-07-01,71.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-08-01,71.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-09-01,70.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-10-01,70.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-11-01,70.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-12-01,70.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-01-01,69.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-02-01,69.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-03-01,69.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-04-01,68.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-05-01,68.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-06-01,69.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-07-01,69.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-08-01,69.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-09-01,69.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-10-01,69.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-11-01,69.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-12-01,70.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-01-01,70.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-02-01,70.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-03-01,71.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-04-01,71.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-05-01,71.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-06-01,71.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-07-01,71.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-08-01,71.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-09-01,70.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-10-01,70.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-11-01,70.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-12-01,71.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-01-01,70.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-02-01,71.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-03-01,71.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-04-01,71.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-05-01,71.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-06-01,72.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-07-01,72.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-08-01,73.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-09-01,72.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-10-01,73.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-11-01,73.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-12-01,74.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-01-01,74.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-02-01,74.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-03-01,75.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-04-01,75.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-05-01,76.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
