date,Average Weekly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2012-01-01,642.063875077702,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-02-01,639.76669198716,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-03-01,628.834867099535,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-04-01,667.714083988944,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-05-01,682.062571991904,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-06-01,673.608865893441,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-07-01,686.853565706487,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-08-01,682.532139411397,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-09-01,678.835192928359,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-10-01,657.564277899974,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-11-01,697.9811260344729,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2012-12-01,760.1495733720129,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-01-01,699.868990994209,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-02-01,702.391879896917,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-03-01,678.778791388533,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-04-01,628.595946026216,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-05-01,612.0100322851349,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-06-01,611.30241334049,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-07-01,609.681942752958,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-08-01,623.499445339858,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-09-01,629.404929411382,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-10-01,612.379847662382,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-11-01,606.43163614362,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2013-12-01,658.593226348442,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-01-01,645.430968231707,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-02-01,595.901225899295,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-03-01,609.343521885869,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-04-01,618.181950624459,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-05-01,629.717132926164,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-06-01,667.195691490748,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-07-01,665.751279262136,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-08-01,655.622571079682,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-09-01,660.985316393578,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-10-01,651.370473342119,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-11-01,631.9140805023729,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2014-12-01,555.963112072934,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-01-01,580.605837426191,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-02-01,593.7366317519629,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-03-01,613.957716785203,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-04-01,608.064699373781,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-05-01,627.703140904164,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-06-01,617.114266428802,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-07-01,603.975057558697,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-08-01,602.745144991152,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-09-01,596.508108417149,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-10-01,626.359291376298,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-11-01,632.362547134308,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2015-12-01,623.833408369896,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-01-01,610.6523208913301,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-02-01,576.472930797412,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-03-01,612.469649055486,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-04-01,614.063178045781,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-05-01,612.727743104525,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-06-01,582.225363432288,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-07-01,595.627137008495,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-08-01,596.455911985716,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-09-01,598.08172470412,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-10-01,587.144925404835,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-11-01,583.620861999535,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2016-12-01,567.237066276761,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-01-01,550.083124844704,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-02-01,546.182913497855,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-03-01,549.056413503632,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-04-01,567.275141245077,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-05-01,565.175872520945,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-06-01,579.536823686288,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-07-01,569.019630091458,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-08-01,560.74520250773,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-09-01,542.612270840216,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-10-01,551.538195445746,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-11-01,565.726177268049,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2017-12-01,595.331405614918,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-01-01,594.424221928805,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-02-01,595.420800814172,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-03-01,588.479697539934,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-04-01,590.593935549046,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-05-01,601.491394276805,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-06-01,591.772103769625,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-07-01,578.87405974335,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-08-01,569.347924909906,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-09-01,574.436688367402,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-10-01,599.318173857315,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-11-01,600.671059438951,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2018-12-01,616.864826111585,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-01-01,640.800745516863,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-02-01,663.933850438667,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-03-01,710.413859718356,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-04-01,721.8049553316499,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-05-01,699.454394667231,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-06-01,714.240097480751,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-07-01,731.5370885386129,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-08-01,772.956902398223,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-09-01,784.4966231153641,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-10-01,756.826492970108,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-11-01,707.357661502213,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2019-12-01,736.458665493591,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-01-01,722.623491654202,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-02-01,721.285045489506,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-03-01,715.1095157417419,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-04-01,608.824842429871,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-05-01,552.084711283113,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-06-01,576.3348771633661,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-07-01,584.745815876262,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-08-01,594.973457838439,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-09-01,539.890766419216,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-10-01,568.394409811803,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-11-01,584.5908441038,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2020-12-01,568.269607550235,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-01-01,596.991500417463,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-02-01,601.5733103448121,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-03-01,589.323382159842,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-04-01,616.1679668832701,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-05-01,619.288783966157,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-06-01,649.571282480316,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-07-01,653.559122813014,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-08-01,637.04744338901,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-09-01,642.661460046141,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2021-10-01,611.30001502195,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Earnings of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000011SA,Monthly,Seasonally Adjusted
2007-01-01,721.1676785646131,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000011SA,Monthly,Seasonally Adjusted
2007-02-01,725.2727328470249,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000011SA,Monthly,Seasonally Adjusted
2007-03-01,725.53383587186,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000011SA,Monthly,Seasonally Adjusted
2007-04-01,741.865332664867,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000011SA,Monthly,Seasonally Adjusted
2007-05-01,754.578740104785,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Earnings of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000011SA,Monthly,Seasonally Adjusted
