date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-12-01,0.22,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-01-01,2.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-02-01,-1.06,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-03-01,1.19,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-04-01,1.81,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-05-01,-0.02,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-06-01,-1.14,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-07-01,0.38,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-08-01,0.16,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-09-01,0.74,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-10-01,0.98,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-11-01,-0.29,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2019-12-01,-0.48,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-01-01,-1.1,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-02-01,0.85,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-03-01,0.82,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-04-01,-0.09,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-05-01,0.87,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-06-01,0.2,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-07-01,0.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-08-01,0.15,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-09-01,1.08,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-10-01,0.91,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-11-01,3.16,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2020-12-01,1.01,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-01-01,-0.34,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-02-01,3.89,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-03-01,1.89,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-04-01,3.71,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-05-01,0.33,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-06-01,4.14,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-07-01,2.75,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-08-01,-0.11,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-09-01,2.96,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-10-01,1.42,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2021-11-01,3.42,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Gainesville, GA (CBSA)",MEDLISPRIPERSQUFEEMM23580,Monthly,Not Seasonally Adjusted
2017-07-01,-1.22,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,-0.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,0.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-10-01,1.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-11-01,0.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-12-01,0.71,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-01-01,0.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-02-01,1.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-03-01,1.13,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-04-01,0.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-05-01,-0.09,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-06-01,-0.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-07-01,-0.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-08-01,-0.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-09-01,0.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-10-01,-0.09,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-11-01,0.23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2018-12-01,0.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-01-01,0.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-02-01,0.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-03-01,0.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-04-01,0.67,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-05-01,-0.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-06-01,-0.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-07-01,-0.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-08-01,-0.09,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-09-01,-0.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-10-01,0.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-11-01,-0.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2019-12-01,0.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-01-01,0.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-02-01,0.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-03-01,1.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-04-01,-0.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-05-01,1.31,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-06-01,2.06,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-07-01,0.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-08-01,1.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-09-01,4.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-10-01,1.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-11-01,0.71,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2020-12-01,0.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-01-01,1.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-02-01,2.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-03-01,1.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-04-01,2.28,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-05-01,2.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-06-01,0.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-07-01,-0.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-08-01,-0.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-09-01,0.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-10-01,0.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2021-11-01,1.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-07-01,-1.16,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDLISPRIPERSQUFEEMM28420,Monthly,Not Seasonally Adjusted
2017-08-01,0.25,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Kennewick-Richland, WA (CBSA)",MEDLISPRIPERSQUFEEMM28420,Monthly,Not Seasonally Adjusted
