date,Housing Inventory: Price Reduced Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-03-01,-34.59,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-04-01,-49.45,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-05-01,-39.87,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-06-01,-36.29,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-07-01,-46.11,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-08-01,-53.65,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-09-01,-51.38,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-10-01,-45.94,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-11-01,-45.45,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2020-12-01,-35.16,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-01-01,-60.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-02-01,-71.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-03-01,-69.73,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-04-01,-73.04,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-05-01,-75.72,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-06-01,-72.19,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-07-01,-61.73,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-08-01,-29.79,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-09-01,-36.68,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-10-01,-48.07,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2021-11-01,-42.93,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Price Reduced Count Year-Over-Year in Charleston-North Charleston, SC (CBSA)",PRIREDCOUYY16700,Monthly,Not Seasonally Adjusted
2017-07-01,-21.95,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-08-01,10.77,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-09-01,4.11,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-10-01,24.62,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-11-01,90.7,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-12-01,213.04,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-01-01,48.57,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-02-01,80.49,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-03-01,64.81,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-04-01,65.28,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-05-01,50.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-06-01,53.26,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-07-01,95.31,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-08-01,75.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-09-01,42.11,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-10-01,29.63,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-11-01,-1.22,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2018-12-01,6.94,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-01-01,7.69,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-02-01,-12.16,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-03-01,-31.46,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-04-01,-47.9,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-05-01,-35.51,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-06-01,-38.3,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-07-01,-36.8,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-08-01,-40.48,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-09-01,-28.7,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-10-01,-40.95,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-11-01,-45.68,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2019-12-01,-64.94,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-01-01,-30.36,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-02-01,-41.54,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-03-01,-27.87,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-04-01,-32.26,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-05-01,-56.18,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-06-01,-47.13,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-07-01,-37.97,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-08-01,-40.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-09-01,-54.55,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-10-01,-27.42,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-11-01,-34.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2020-12-01,-37.04,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-01-01,-66.67,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-02-01,-73.68,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-03-01,-59.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-04-01,-64.29,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-05-01,-33.33,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-06-01,-54.35,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-07-01,-53.06,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-08-01,-31.11,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-09-01,-11.43,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-10-01,-33.33,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2021-11-01,-44.83,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Price Reduced Count Year-Over-Year in Charlottesville, VA (CBSA)",PRIREDCOUYY16820,Monthly,Not Seasonally Adjusted
2017-07-01,-5.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2017-08-01,-4.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2017-09-01,-8.46,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2017-10-01,-5.18,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2017-11-01,-5.35,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2017-12-01,-10.45,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-01-01,-11.64,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-02-01,-12.87,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-03-01,-5.57,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-04-01,-3.73,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-05-01,-1.11,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-06-01,0.91,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-07-01,-0.39,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-08-01,1.59,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-09-01,7.65,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-10-01,8.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-11-01,5.02,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2018-12-01,11.7,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-01-01,4.04,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-02-01,1.93,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-03-01,-17.11,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-04-01,-27.66,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-05-01,-31.48,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-06-01,-31.1,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-07-01,-27.94,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-08-01,-28.31,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-09-01,-29.24,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-10-01,-28.28,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-11-01,-39.58,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2019-12-01,-52.63,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-01-01,-33.56,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-02-01,-29.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-03-01,-32.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-04-01,-48.27,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-05-01,-43.08,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-06-01,-41.71,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-07-01,-39.73,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-08-01,-41.96,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-09-01,-40.37,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-10-01,-39.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-11-01,-34.45,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2020-12-01,-32.32,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2021-01-01,-47.26,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2021-02-01,-63.06,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
2021-03-01,-59.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Price Reduced Count Year-Over-Year in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",PRIREDCOUYY16980,Monthly,Not Seasonally Adjusted
