date,Average Weekly Hours of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2014-03-01,31.9035204174646,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-04-01,32.6915001537957,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-05-01,33.0970508038789,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-06-01,33.8205358865457,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-07-01,33.7996599694918,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-08-01,33.9080524870053,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-09-01,33.3652797552597,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-10-01,33.1892729573178,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-11-01,32.9679502423867,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2014-12-01,29.252246486161898,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-01-01,29.805634701697397,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-02-01,30.399858834524498,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-03-01,31.070007318966898,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-04-01,31.419381274288803,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-05-01,32.9714015396243,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-06-01,32.331168412903196,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-07-01,32.3275696378426,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-08-01,31.741190347466603,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-09-01,31.241702615875802,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-10-01,32.1663192209374,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-11-01,32.9007544388038,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2015-12-01,31.9760056424236,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-01-01,32.3884632406685,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-02-01,30.9482458587023,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-03-01,31.267537782670196,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-04-01,30.383211032354804,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-05-01,30.8108444458643,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-06-01,29.7967175450732,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-07-01,30.1233834930372,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-08-01,30.6171808506655,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-09-01,30.583087457608197,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-10-01,30.4329272973281,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-11-01,30.6840429080313,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2016-12-01,29.748120969760297,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-01-01,29.634299919504105,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-02-01,29.896038855617,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-03-01,29.7049155202365,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-04-01,30.2069016889485,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-05-01,29.6804444662782,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-06-01,29.6792426074402,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-07-01,29.8450106580336,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-08-01,29.601885850409197,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-09-01,28.9650238331847,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-10-01,30.650114500932304,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-11-01,30.477825934299602,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2017-12-01,31.237379555700002,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-01-01,31.0092017232904,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-02-01,31.2798990860314,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-03-01,31.0193124485958,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-04-01,30.8726542319875,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-05-01,30.823140213190698,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-06-01,30.794146235738697,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-07-01,30.192681442270104,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-08-01,29.3137624898447,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-09-01,29.8246530810275,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-10-01,30.263041023228002,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-11-01,30.907256294324604,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2018-12-01,31.6749462152676,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-01-01,32.0336440956911,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-02-01,31.744375341380895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-03-01,32.4903326505656,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-04-01,32.6032113615696,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-05-01,30.1471579719325,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-06-01,31.7401682811714,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-07-01,31.9695297497926,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-08-01,32.5605729145895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-09-01,33.354373428512396,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-10-01,32.2827070346366,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-11-01,31.0429691292175,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2019-12-01,31.7076776832155,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-01-01,30.764352257161104,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-02-01,31.244653461459304,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-03-01,30.8678387548281,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-04-01,26.629508527859603,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-05-01,26.8611402159259,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-06-01,27.2938368354387,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-07-01,27.417966906482395,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-08-01,28.411148821698,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-09-01,26.8657209774328,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-10-01,27.844966680346303,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-11-01,29.493003944159103,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2020-12-01,28.4502353744252,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-01-01,29.797001707622105,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-02-01,30.0581604125743,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-03-01,30.321246233544198,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-04-01,31.0865939415319,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-05-01,31.841174498470803,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-06-01,32.7102911800251,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-07-01,32.2986178673075,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-08-01,31.7858705532684,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-09-01,31.5989484712244,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2021-10-01,29.4893010866087,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"Average Weekly Hours of All Employees: Total Private in Bloomsburg-Berwick, PA (MSA)",SMU42141000500000002SA,Monthly,Seasonally Adjusted
2007-01-01,33.4734765039807,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-02-01,32.9840932448217,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-03-01,33.2737298557145,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-04-01,34.0324085508342,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-05-01,34.3793174221841,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-06-01,34.2907878703586,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-07-01,34.642152748069,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-08-01,33.8456785485991,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-09-01,34.3799564929731,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-10-01,34.099731269059504,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-11-01,34.0534694288677,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2007-12-01,34.204890307252995,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-01-01,34.6031538966618,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-02-01,34.4720658237919,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-03-01,34.618172264997,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-04-01,34.739376916375896,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-05-01,34.567272603076404,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-06-01,34.815462717375304,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-07-01,34.427841577024196,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-08-01,34.223335335745894,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-09-01,34.372375856244,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-10-01,34.3850447726446,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-11-01,34.4582914830382,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2008-12-01,34.3238439732971,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-01-01,34.236175173616,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-02-01,34.1260691459814,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-03-01,34.2635466899053,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-04-01,34.306482845473,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-05-01,34.156399075206195,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-06-01,34.3452165581502,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-07-01,34.011841551923396,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-08-01,34.5966865784398,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
2009-09-01,34.3518761192737,VT,"Burlington-South Burlington, VT",Burlington,"Average Weekly Hours of All Employees: Total Private in Burlington-South Burlington, VT (NECTA)",SMU50724000500000002SA,Monthly,Seasonally Adjusted
