date,Housing Inventory: Median Listing Price Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-12-01,3.5,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-01-01,3.25,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-02-01,2.83,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-03-01,1.24,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-04-01,1.41,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-05-01,1.49,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-06-01,1.75,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-07-01,1.46,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-08-01,1.78,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-09-01,0.09,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-10-01,-1.59,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-11-01,-1.96,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2020-12-01,-0.85,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-01-01,0.21,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-02-01,2.19,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-03-01,7.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-04-01,14.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-05-01,16.41,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-06-01,22.26,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-07-01,28.28,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-08-01,37.71,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-09-01,39.68,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-10-01,40.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2021-11-01,45.71,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price Year-Over-Year in Punta Gorda, FL (CBSA)",MEDLISPRIYY39460,Monthly,Not Seasonally Adjusted
2017-07-01,9.38,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-08-01,9.49,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-09-01,11.03,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-10-01,12.5,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-11-01,16.68,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-12-01,12.98,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-01-01,10.08,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-02-01,14.64,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-03-01,9.38,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-04-01,8.51,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-05-01,12.27,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-06-01,10.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-07-01,6.5,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-08-01,5.81,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-09-01,3.57,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-10-01,3.63,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-11-01,-1.04,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2018-12-01,-3.63,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-01-01,3.5,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-02-01,1.05,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-03-01,3.17,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-04-01,4.11,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-05-01,2.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-06-01,3.4,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-07-01,4.03,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-08-01,5.77,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-09-01,5.9,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-10-01,7.9,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-11-01,7.62,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2019-12-01,9.23,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-01-01,4.05,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-02-01,10.45,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-03-01,5.86,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-04-01,2.21,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-05-01,6.74,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-06-01,9.61,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-07-01,11.23,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-08-01,9.64,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-09-01,14.01,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-10-01,5.99,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-11-01,3.99,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2020-12-01,0.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-01-01,-3.5,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-02-01,-8.76,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-03-01,-0.31,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-04-01,9.13,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-05-01,6.25,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-06-01,1.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-07-01,-3.13,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-08-01,-2.91,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-09-01,-4.29,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-10-01,6.19,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2021-11-01,2.03,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price Year-Over-Year in Rockford, IL (CBSA)",MEDLISPRIYY40420,Monthly,Not Seasonally Adjusted
2017-07-01,9.09,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2017-08-01,12.81,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2017-09-01,10.83,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2017-10-01,7.7,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2017-11-01,0.84,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2017-12-01,2.42,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-01-01,2.3,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-02-01,2.91,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-03-01,10.98,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-04-01,8.77,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-05-01,12.06,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-06-01,13.21,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-07-01,12.33,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-08-01,8.23,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-09-01,8.62,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-10-01,13.42,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-11-01,18.89,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2018-12-01,19.65,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-01-01,18.29,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-02-01,20.48,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-03-01,16.48,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-04-01,14.53,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-05-01,13.27,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-06-01,13.57,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-07-01,11.5,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-08-01,12.86,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-09-01,17.69,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-10-01,17.25,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-11-01,11.27,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2019-12-01,14.55,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-01-01,17.31,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-02-01,19.97,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-03-01,18.92,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-04-01,9.69,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-05-01,5.39,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-06-01,9.82,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-07-01,13.11,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-08-01,15.36,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-09-01,14.18,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-10-01,14.19,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-11-01,18.45,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2020-12-01,19.68,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2021-01-01,14.71,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2021-02-01,12.39,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2021-03-01,5.75,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2021-04-01,4.57,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
2021-05-01,3.78,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Median Listing Price Year-Over-Year in Trenton, NJ (CBSA)",MEDLISPRIYY45940,Monthly,Not Seasonally Adjusted
