date,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors",state,msa,city,title,id,frequency,seasonal_adjustment
2001-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2002-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2003-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2004-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-01-01,223.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-02-01,222.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-03-01,222.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-04-01,223.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-05-01,224.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-06-01,225.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-07-01,225.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-08-01,226.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-09-01,227.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-10-01,224.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-11-01,227.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2005-12-01,228.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-01-01,228.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-02-01,231,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-03-01,233,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-04-01,232.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-05-01,232.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-06-01,234.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-07-01,234.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-08-01,234.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-09-01,236.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-10-01,236,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-11-01,236.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2006-12-01,239.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-01-01,239.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-02-01,237.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-03-01,239.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-04-01,241,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-05-01,242.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
2007-06-01,244.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356201523800001SA,Monthly,Seasonally Adjusted
