date,All Employees: Retail Trade: General Merchandise Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2013-09-01,7.83436801753431,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2013-10-01,7.84221789617671,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2013-11-01,7.82505396789446,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2013-12-01,7.95161810127208,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-01-01,7.873003074358599,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-02-01,7.8781276257953206,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-03-01,7.95244580445776,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-04-01,7.92465413757131,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-05-01,7.7754686200586605,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-06-01,7.77156879254496,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-07-01,7.66771211562454,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-08-01,7.58222953874003,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-09-01,7.54438253296058,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-10-01,7.54566293838833,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-11-01,7.6423115199159595,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2014-12-01,7.67529889813641,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-01-01,7.273292844991911,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-02-01,7.2546136419144105,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-03-01,7.44044791892573,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-04-01,7.514321271997289,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-05-01,7.556075801208871,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-06-01,7.65710169925297,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-07-01,7.76417739585657,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-08-01,7.785432830483731,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-09-01,7.760226049695281,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-10-01,7.75240393634338,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-11-01,7.64710203031762,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2015-12-01,7.589626266220139,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-01-01,7.56583996556118,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-02-01,7.5485666989615,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-03-01,7.541893661639531,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-04-01,7.63088543460174,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-05-01,7.638322152900679,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-06-01,7.445080829334401,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-07-01,7.37060053628778,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-08-01,7.400901691273909,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-09-01,7.477217343264541,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-10-01,7.45749451597541,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-11-01,7.5569508361726,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2016-12-01,7.60083615822088,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-01-01,7.54537987016553,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-02-01,7.52306303820956,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-03-01,7.528674729120799,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-04-01,7.432990525034731,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-05-01,7.41393215282287,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-06-01,7.44579562691833,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-07-01,7.39321116546571,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-08-01,7.323893964536491,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-09-01,7.19449486746686,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-10-01,7.067330177997559,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-11-01,7.172811712906849,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2017-12-01,7.1300541236356,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-01-01,7.21888843688868,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-02-01,7.29064226805377,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-03-01,7.19851569716063,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-04-01,7.34521427582729,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-05-01,7.509269164869269,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-06-01,7.4436125113645195,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-07-01,7.61269666492143,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-08-01,7.649705719140691,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-09-01,7.73464296216248,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-10-01,7.669666286446019,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-11-01,7.63845878158494,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2018-12-01,7.58946522165954,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-01-01,7.595783328905081,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-02-01,7.676386015255249,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-03-01,7.483644888429249,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-04-01,7.34744594950201,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-05-01,7.41092966578472,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-06-01,7.34689802670779,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
2019-07-01,7.22987460569881,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Retail Trade: General Merchandise Stores in Charleston-North Charleston, SC (MSA)",SMU45167004245200001SA,Monthly,Seasonally Adjusted
