date,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
2020-02-01,4.4305513004002695,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-03-01,4.37789983219631,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-04-01,3.9335189075495802,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-05-01,3.89636755004012,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-06-01,4.091734244463581,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-07-01,4.294031520565899,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-08-01,4.1851874482198,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-09-01,4.2272292550168995,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-10-01,4.18780330174214,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-11-01,4.17671477645448,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-12-01,4.15221600622284,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-01-01,4.134710172338121,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-02-01,4.12750378804395,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-03-01,4.176855035414049,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-04-01,4.1440759858148395,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-05-01,4.10358439805416,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-06-01,4.09895078043321,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-07-01,4.09796158702342,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-08-01,4.09312308715913,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-09-01,4.2184151392972895,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2021-10-01,4.18036996182257,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
1990-01-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-02-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-03-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-04-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-05-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-06-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-07-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-08-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-09-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-10-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-11-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1990-12-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-01-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-02-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-03-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-04-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-05-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-06-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-07-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-08-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-09-01,1,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-10-01,1.1,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-11-01,1.2,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1991-12-01,1.2,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-01-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-02-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-03-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-04-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-05-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-06-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-07-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-08-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-09-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-10-01,0.6,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-11-01,0.6,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1992-12-01,0.6,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-01-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-02-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-03-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-04-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-05-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-06-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-07-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-08-01,0.7,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-09-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-10-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-11-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1993-12-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-01-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-02-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-03-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-04-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-05-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-06-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-07-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-08-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-09-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-10-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-11-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1994-12-01,0.9,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-01-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-02-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-03-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-04-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-05-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
1995-06-01,0.8,CA,"Napa, CA",Napa,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Napa, CA (MSA)",SMU06349004300000001SA,Monthly,Seasonally Adjusted
