   state,    year,  income, taxsngl,  taxjnt,  taxfam,   tax65,mtr_wage, mtr_int,mtr_amt , mtr_lcg,mtr_gift, mtr_fed, mtr_ptx,mtr_pt65,abrev 
2,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1977,3,2180.41,1582.34,1582.34,2180.41,5,5,2.5,2.4,0,0,0,0,ak
2,1978,3,2055.81,1164.69,1164.69,2055.81,5.5,5.5,2.2,2.4,0,0,0,0,ak
2,1979,3,2016.73,858.4,858.4,2016.73,5.5,5.5,2.2,2.4,0,0,0,0,ak
2,1980,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1981,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1982,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1984,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1985,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1986,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1988,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1989,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1990,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1991,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1993,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1994,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1998,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1999,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2001,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2002,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2003,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2004,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2005,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2008,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1977,4,4432.39,3052.86,3052.86,4432.39,7,7,3.5,2.4,0,0,0,0,ak
2,1978,4,4388.19,2706.65,2706.65,4388.19,7,7,2.8,2.4,0,0,0,0,ak
2,1979,4,4422.75,2502.5,2502.5,4422.75,7.5,7.5,3,2.4,0,0,0,0,ak
2,1980,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1981,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1983,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1984,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1985,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1986,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1987,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1988,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1989,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1991,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1992,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1993,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1994,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1995,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1996,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1997,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1998,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1999,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2001,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2002,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2003,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2004,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2005,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2006,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2008,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2014,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1977,5,6982.74,4927.15,4927.15,6982.74,8,8,4,2.4,0,0,0,0,ak
2,1978,5,6974.25,4655.57,4655.57,6974.25,8.5,8.5,3.4,2.4,0,0,0,0,ak
2,1979,5,7081.03,4547.04,4547.04,7081.03,9,9,3.6,2.4,0,0,0,0,ak
2,1980,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1981,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1983,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1984,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1985,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1986,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1987,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1988,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1989,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1990,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1991,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1994,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1995,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1996,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1997,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1998,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,1999,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2000,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2001,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2002,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2003,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2004,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2005,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2006,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2008,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2010,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2014,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
2,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,ak
3,1977,1,133.51,62.87,0,62.72,0,0,0,0,0,0,0,-3,az
3,1978,1,134.48,61.58,0,58.69,0,0,0,0,0,0,0,-3,az
3,1979,1,139.78,60.57,0,59.43,0,0,0,0,0,0,0,-3,az
3,1980,1,137.78,53.51,0,49.86,0,0,0,0,0,0,0,-3,az
3,1981,1,124.9,32.8,0,36.35,0,0,0,0,0,0,0,-2,az
3,1982,1,133.59,36.83,0,37.41,0,0,0,0,0,0,0,0,az
3,1983,1,134.55,36.79,0,40.86,0,0,0,0,0,0,0,0,az
3,1984,1,137.45,35.07,0,40.2,0,0,0,0,0,0,0,0,az
3,1985,1,132.38,30.28,0,35.1,0,0,0,0,0,0,0,0,az
3,1986,1,132.19,28.91,0,34.67,0,0,0,0,0,0,0,0,az
3,1987,1,142.2,33.35,0,33.92,0,0,0,0,0,0,0,0,az
3,1988,1,139.99,31.26,0,32.99,0,0,0,0,0,0,0,0,az
3,1989,1,137.25,27.98,0,30.87,0,0,0,0,0,0,0,0,az
3,1990,1,91.96,0,0,13.41,0,0,0,0,0,0,0,0,az
3,1991,1,101.28,0,0,25.27,0,0,0,0,0,0,0,0,az
3,1992,1,102.53,0,0,15.82,0,0,0,0,0,0,0,0,az
3,1993,1,108.97,0,0,7.34,0,0,0,0,0,0,0,0,az
3,1994,1,98.02,0,0,12.91,0,0,0,0,0,0,0,0,az
3,1995,1,54.48,0,0,0,0,0,0,0,0,0,0,0,az
3,1996,1,58.88,0,0,0,0,0,0,0,0,0,0,0,az
3,1997,1,59.66,0,0,0,0,0,0,0,0,0,0,0,az
3,1998,1,49.81,0,0,0,0,0,0,0,0,0,0,0,az
3,1999,1,53.07,0,0,0,0,0,0,0,0,0,0,0,az
3,2000,1,58.27,0,0,0,0,0,0,0,0,0,0,0,az
3,2001,1,21.73,-54.92,-109.83,-27.46,0,0,0,0,0,0,0,0,az
3,2002,1,25.74,-54.09,-108.17,-27.04,0,0,0,0,0,0,0,0,az
3,2003,1,30.84,-53.03,-106.06,-26.52,0,0,0,0,0,0,0,0,az
3,2004,1,37.7,-51.61,-103.22,-24.51,0,0,0,0,0,0,0,0,az
3,2005,1,43.33,-50,-100,-16.94,0,0,0,0,0,0,0,0,az
3,2006,1,80.63,-48.51,-97.02,25.01,0,0,0,0,0,0,0,0,az
3,2007,1,76.93,-47.25,-94.5,25.54,0,0,0,0,0,0,0,0,az
3,2008,1,76.92,-46.33,-92.66,26.52,0,0,0,0,0,0,0,0,az
3,2009,1,74.59,-45.98,-91.96,24.57,0,0,0,0,0,0,0,0,az
3,2010,1,77,-45.38,-90.75,27.64,0,0,0,0,0,0,0,0,az
3,2011,1,80.1,-44.45,-88.91,31.74,0,0,0,0,0,0,0,0,az
3,2012,1,80.4,-43.65,-87.3,32.92,0,0,0,0,0,0,0,0,az
3,2013,1,80.77,-42.95,-85.9,34.04,0,0,0,0,0,0,0,0,az
3,2014,1,82.23,-42.26,-84.53,36.25,0,0,0,0,0,0,0,0,az
3,2015,1,82.17,-41.85,-83.7,36.64,0,0,0,0,0,0,0,0,az
3,2016,1,84.94,-41.16,-82.31,40.17,0,0,0,0,0,0,0,0,az
3,2017,1,85.38,-40.39,-80.78,41.44,0,0,0,0,0,0,0,0,az
3,2018,1,105.74,-39.38,-78.77,62.9,0,0,0,0,0,0,0,0,az
3,1977,2,719.48,623.66,462.81,566.08,4.98,4.98,2.49,0,-6,-6,-6,-7,az
3,1978,2,739,629.52,456.68,571.35,4.98,4.98,1.99,0,-6,-6,-6,-7,az
3,1979,2,795.68,665.44,480.88,611.77,5.88,5.88,2.35,0,-7,-7,-7,-8,az
3,1980,2,814.29,670.48,461.12,613.81,5.74,5.74,2.3,0,-7,-7,-7,-8,az
3,1981,2,808.92,632.55,411.44,603.64,5.76,5.76,2.3,0,-7,-7,-7,-8,az
3,1982,2,911.68,681.19,436.83,695.93,5.88,5.88,2.35,0,0,-7,0,-8,az
3,1983,2,916.3,681.03,442.88,701.88,5.95,5.95,2.38,0,0,-7,0,-8,az
3,1984,2,950.51,709.81,459.34,733.42,6.02,6.02,2.41,0,0,-7,0,-8,az
3,1985,2,940.52,686.21,433.42,716.79,6.02,6.02,2.41,0,0.49,-7,0,-8,az
3,1986,2,944.32,684.6,430,717.88,6.02,6.02,2.41,0,0.98,-7,0,-8,az
3,1987,2,920.47,717.83,486.75,682.81,5.95,5.95,5.95,0,0,-7,0,-8,az
3,1988,2,916.77,717.84,485.43,677.65,5.95,5.95,5.95,0,0,-7,0,-8,az
3,1989,2,911.06,705.91,472.31,669.04,5.95,5.95,5.95,0,0,-7,0,-8,az
3,1990,2,683.8,373.95,164.49,592.85,3.8,3.8,3.8,0,0,0,0,0,az
3,1991,2,697.26,392.58,189.9,609.25,3.8,3.8,3.8,0,0,0,0,0,az
3,1992,2,700.49,395.08,186.99,600.09,3.8,3.8,3.8,0,0,0,0,0,az
3,1993,2,709.76,407.96,185.35,592.09,3.8,3.8,3.8,0,0,0,0,0,az
3,1994,2,627.11,358.55,172.12,522.35,3.25,3.25,3.25,0,0,0,0,0,az
3,1995,2,570.24,332.26,163.7,480.46,3,3,3,0,0,0,0,0,az
3,1996,2,575.7,339.75,174.22,487.54,3,3,3,0,0,0,0,0,az
3,1997,2,555.98,335.1,105.96,474.25,2.9,2.9,2.9,0,0,0,0,0,az
3,1998,2,552.53,336.96,0,473.16,0,0,0,0,0,0,0,0,az
3,1999,2,552.49,341.56,0,475.28,0,0,0,0,0,0,0,0,az
3,2000,2,558,349.92,0,482.5,0,0,0,0,0,0,0,0,az
3,2001,2,547.59,274.85,-109.83,473.78,0,0,0,0,0,0,0,0,az
3,2002,2,551.4,281.54,-108.17,478.71,0,0,0,0,0,0,0,0,az
3,2003,2,556.25,290.04,-106.06,484.98,0,0,0,0,0,0,0,0,az
3,2004,2,562.78,301.49,51.39,493.41,2.87,2.87,2.87,0,0,0,0,0,az
3,2005,2,567.78,310.17,67.88,500.58,2.87,2.87,2.87,0,0,0,0,0,az
3,2006,2,542.72,346.28,168.83,480.79,2.73,2.73,2.73,0,0,0,0,0,az
3,2007,2,516.41,330.63,166.65,459.26,2.59,2.59,2.59,0,0,0,0,0,az
3,2008,2,516.42,329.69,168.89,460.38,2.59,2.59,2.59,0,0,0,0,0,az
3,2009,2,513.83,324.66,165.09,458.22,2.59,2.59,2.59,0,0,0,0,0,az
3,2010,2,516.54,328.9,171.41,461.65,2.59,2.59,2.59,0,0,0,0,0,az
3,2011,2,520,334.17,179.89,466.23,2.59,2.59,2.59,0,0,0,0,0,az
3,2012,2,520.35,333.96,182.47,467.56,2.59,2.59,2.59,0,0,0,0,0,az
3,2013,2,520.78,334,184.93,468.82,2.59,2.59,2.59,0,0,0,0,0,az
3,2014,2,522.42,336.23,189.55,471.3,2.59,2.59,2.59,0,0,0,0,0,az
3,2015,2,521.97,335.7,190.45,471.35,2.59,2.59,2.59,0,0,0,0,0,az
3,2016,2,525.03,340.54,197.7,475.25,2.59,2.59,2.59,0,0,0,0,0,az
3,2017,2,525.16,340.66,199.44,476.3,2.59,2.59,2.59,0,0,0,0,0,az
3,2018,2,525.36,340.99,202.27,477.73,2.59,2.59,2.59,0,0,0,0,0,az
3,1977,3,1972.44,1979.14,1806.09,1811.54,6,6,3,0,-8,-8,-8,-5.52,az
3,1978,3,1979.06,1980.19,1794.71,1813.23,6,6,2.4,0,-8,-8,-8,-5.28,az
3,1979,3,2037.86,2038.67,1859.25,1877.49,6.08,6.08,2.43,0,-8,-8,-8,-5.28,az
3,1980,3,2038.97,2020.12,1827.75,1859.34,6.08,6.08,2.43,0,-8,-8,-8,-5.28,az
3,1981,3,2020.48,1964.68,1759.13,1837.69,5.79,5.79,2.32,0,-8,-8,-8,-4.92,az
3,1982,3,2099.66,2128.15,1909.58,1902.5,6,6,2.4,0,0,-8,-8,-5.2,az
3,1983,3,2149.78,2159.72,1940.89,1951.83,5.92,5.92,2.37,0,0,-8,-8,-5.44,az
3,1984,3,2207.31,2201.9,1975.99,2003.55,6,6,2.4,0,0,-8,-8,-5.6,az
3,1985,3,2195.4,2193.84,1960.99,1985.73,6,6,2.4,0,1,-8,-8,-5.6,az
3,1986,3,2197.16,2206.9,1972.45,1986.25,6.24,6.24,2.5,0,1.76,-8,-8,-5.6,az
3,1987,3,2274.28,2232.43,2000.74,2022.79,6.8,6.8,6.8,0,-8,-8,-8,-5.2,az
3,1988,3,2271.12,2234.68,2001.21,2021.41,6.8,6.8,6.8,0,-8,-8,-8,-8,az
3,1989,3,2265.46,2226.5,1989.24,2012.23,6.8,6.8,6.8,0,-8,-8,-8,-8,az
3,1990,3,1820.55,1367.63,1125.09,1712.02,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1991,3,1838.08,1394.56,1159.87,1733.07,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1992,3,1842.9,1401,1160.06,1723.11,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1993,3,1854.97,1419.56,1161.79,1714.56,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1994,3,1700.45,1254.24,1024.78,1568.2,4,4,4,0,0,0,0,-5.05,az
3,1995,3,1492.04,1140.49,943.85,1384.31,3.5,3.5,3.5,0,0,0,0,-4.2,az
3,1996,3,1499.18,1151.43,958.31,1393.38,3.5,3.5,3.5,0,0,0,0,-4.2,az
3,1997,3,1420.53,1111.98,851.24,1323.94,3.3,3.3,3.3,0,0,0,0,-3.9,az
3,1998,3,1400.87,1105.09,851.84,1307.28,3.24,3.24,3.24,0,0,0,0,-3.82,az
3,1999,3,1386.82,1105.01,858.67,1296.58,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2000,3,1393.41,1116.01,875.15,1305.17,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2001,3,1399.87,1095.19,859.71,1313.61,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2002,3,1404.15,1102.82,870.9,1319.19,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2003,3,1409.59,1112.52,885.13,1326.29,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2004,3,1416.91,1125.57,904.26,1335.84,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2005,3,1425.22,1135.58,921.18,1346.68,3.2,3.2,3.2,0,0,0,0,-3.74,az
3,2006,3,1361.06,1085.46,887.85,1288.73,3.04,3.04,3.04,0,0,0,0,-3.55,az
3,2007,3,1294.98,1032.84,850.5,1228.3,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2008,3,1299.2,1032.86,854.06,1233.81,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2009,3,1300.81,1027.68,850.23,1235.92,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2010,3,1303.58,1033.09,857.97,1239.54,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2011,3,1307.81,1040.02,868.46,1245.08,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2012,3,1311.51,1040.72,872.27,1249.91,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2013,3,1314.71,1041.57,875.81,1254.1,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2014,3,1324.12,1044.85,881.75,1258.24,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2015,3,1321.76,1043.95,882.44,1258.68,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2016,3,1330.75,1050.08,891.25,1262.7,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2017,3,1331.83,1050.33,893.3,1263.97,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,2018,3,1332.63,1050.74,896.48,1265.82,2.88,2.88,2.88,0,0,0,0,-3.36,az
3,1977,4,3102.61,3199.56,3048.54,2955.79,5.44,5.44,2.72,0,-8,-8,-8,-4.8,az
3,1978,4,3087.91,3176.28,3023.15,2934.8,5.12,5.12,2.05,0,-5.12,-8,-5.12,-4.8,az
3,1979,4,3141.12,3235.1,3093.98,2998.84,5.44,5.44,2.18,0,-5.44,-8,-5.44,-4.48,az
3,1980,4,3106.18,3196.13,3035.69,2943.15,5.04,5.04,2.02,0,-5.04,-8,-5.04,-4.48,az
3,1981,4,3053.56,3120.17,2951.19,2885.77,5.08,5.08,2.03,0,-5.08,-8,-5.08,-4.13,az
3,1982,4,3172.98,3218.37,3033.25,2988.69,4.88,4.88,1.95,0,-4.88,-8,-4.88,-4.48,az
3,1983,4,3277.97,3299.68,3105.61,3091.03,5.2,5.2,2.08,0,-5.2,-8,-5.2,-4.8,az
3,1984,4,3359.65,3364.55,3159.89,3166.81,5.36,5.36,2.14,0,-5.36,-8,-5.36,-4.96,az
3,1985,4,3350.37,3349.05,3137.61,3151.42,5.36,5.36,2.14,0,-5.36,-8,-5.36,-4.96,az
3,1986,4,3357.8,3354.55,3142.33,3157.79,5.36,5.36,2.14,0,-5.36,-8,-5.36,-4.96,az
3,1987,4,3444.28,3569.8,3398.86,3192.79,5.76,5.76,5.76,0,-5.76,-8,-5.76,-5.2,az
3,1988,4,3566.83,3563.32,3390.08,3314.35,5.76,5.76,5.76,0,-5.76,-8,-5.76,-5.36,az
3,1989,4,3561.44,3554.76,3376.97,3306.55,5.76,5.76,5.76,0,-5.76,-8,-5.76,-5.36,az
3,1990,4,3001.8,2467.63,2225.09,2893.27,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1991,4,3019.33,2494.56,2259.86,2914.32,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1992,4,3024.15,2501,2260.06,2904.36,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1993,4,3045.8,2519.56,2261.79,2895.81,4.4,4.4,4.4,0,0,0,0,-5.25,az
3,1994,4,2865.77,2254.24,2024.78,2704.45,4,4,4,0,0,0,0,-5.05,az
3,1995,4,2472.01,2015.53,1818.85,2338.64,3.5,3.5,3.5,0,0,0,0,-5.2,az
3,1996,4,2490.63,2035.88,1833.31,2359.64,3.5,3.5,3.5,0,0,0,0,-5.2,az
3,1997,4,2349.36,1952.52,1676.24,2230.48,3.3,3.3,3.3,0,0,0,0,-4.8,az
3,1998,4,2318.97,1934.63,1661.84,2202.84,3.24,3.24,3.24,0,0,0,0,-4.74,az
3,1999,4,2299.8,1929.05,1658.67,2185.91,3.2,3.2,3.2,0,0,0,0,-4.72,az
3,2000,4,2319.5,1948.53,1675.15,2208.15,3.2,3.2,3.2,0,0,0,0,-4.72,az
3,2001,4,2338.85,1930.69,1659.71,2229.99,3.2,3.2,3.2,0,0,0,0,-4.72,az
3,2002,4,2351.66,1943.9,1672.84,2244.44,3.74,3.74,3.74,0,0,0,0,-4.72,az
3,2003,4,2367.94,1960.71,1694.94,2262.81,3.74,3.74,3.74,0,0,0,0,-4.72,az
3,2004,4,2389.84,1983.31,1724.65,2287.53,3.74,3.74,3.74,0,0,0,0,-4.72,az
3,2005,4,2414.7,2003.35,1752.77,2315.58,3.74,3.74,3.74,0,0,0,0,-4.72,az
3,2006,4,2314.78,1917.76,1687,2223.5,3.55,3.55,3.55,0,0,0,0,-4.48,az
3,2007,4,2209.22,1827.32,1614.58,2125.08,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2008,4,2221.91,1831.57,1622.97,2139.41,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2009,4,2226.76,1827.14,1620.12,2144.88,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2010,4,2235.09,1836.23,1631.93,2154.28,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2011,4,2247.83,1848.57,1648.42,2168.66,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2012,4,2258.94,1853.09,1656.56,2181.21,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2013,4,2268.59,1857.3,1663.91,2192.1,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2014,4,2278.12,1864.3,1674.02,2202.85,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2015,4,2275.76,1862.01,1673.57,2201.23,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2016,4,2284.75,1872.11,1686.81,2211.46,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2017,4,2285.83,1872.89,1689.69,2213.91,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,2018,4,2286.63,1873.51,1693.55,2216.49,3.36,3.36,3.36,0,0,0,0,-4.24,az
3,1977,5,4095.01,4321.78,4194.83,3963.92,4.88,4.88,2.44,0,-4.88,-8,-4.88,-4,az
3,1978,5,4042.81,4272.64,4137.15,3900.5,4.64,4.64,1.86,0,-4.64,-8,-4.64,-4,az
3,1979,5,4088.7,4307.46,4196.82,3955.47,4.56,4.56,1.82,0,-4.56,-8,-4.56,-4.08,az
3,1980,5,4002.21,4239.81,4099.29,3857.44,4.56,4.56,1.82,0,-4.56,-8,-4.56,-3.6,az
3,1981,5,3941.98,4134.97,3992.39,3777.13,4.13,4.13,1.65,0,-4.13,-8,-4.13,-3.97,az
3,1982,5,4097.26,4277.34,4106.52,3921.55,4.48,4.48,1.79,0,-4.48,-8,-4.48,-4,az
3,1983,5,4277.22,4418.5,4238.19,4097.15,4.8,4.8,1.92,0,-4.8,-8,-4.8,-4.4,az
3,1984,5,4403.65,4508.75,4317.37,4215.83,4.96,4.96,1.98,0,-4.96,-8,-4.96,-4.64,az
3,1985,5,4395.66,4495.42,4297.37,4202.07,4.96,4.96,1.98,0,-4.96,-8,-4.96,-4.64,az
3,1986,5,4406.88,4506.15,4307.55,4212.32,4.96,4.96,1.98,0,-4.96,-8,-4.96,-4.64,az
3,1987,5,4604.18,4784.49,4646.26,4352.69,5.2,5.2,5.76,0,-5.2,-8,-5.2,-4.92,az
3,1988,5,4772.83,4859.32,4686.08,4520.35,5.76,5.76,5.76,0,-5.76,-8,-5.76,-5.36,az
3,1989,5,4767.44,4850.76,4672.97,4512.55,5.76,5.76,5.76,0,-5.76,-8,-5.76,-5.36,az
3,1990,5,4407.14,3662.83,3373.44,4272.78,5.25,5.25,5.25,0,-5.25,0,-5.25,-6.5,az
3,1991,5,4453.81,3697.19,3417.17,4323.8,5.25,5.25,5.25,0,-5.25,0,-5.25,-6.5,az
3,1992,5,4476.4,3706.37,3418.88,4328.09,5.25,5.25,5.25,0,-5.25,0,-5.25,-6.5,az
3,1993,5,4508.3,3730.02,3422.47,4334.46,5.25,5.25,5.25,0,-5.25,0,-5.25,-6.5,az
3,1994,5,4305.77,3419.82,3130.13,4138.17,5.05,5.05,5.05,0,-5.05,0,-5.05,-6.4,az
