date,Per Capita Personal Income,state,msa,city,title,id,frequency,seasonal_adjustment
1993-01-01,19899,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1994-01-01,20653,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1995-01-01,21684,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1996-01-01,22857,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1997-01-01,24089,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1998-01-01,25575,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1999-01-01,25612,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2000-01-01,27609,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2001-01-01,27735,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2002-01-01,27846,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2003-01-01,28441,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2004-01-01,32368,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2005-01-01,36419,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2006-01-01,41232,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2007-01-01,41870,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2008-01-01,47312,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2009-01-01,40611,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2010-01-01,42112,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2011-01-01,46778,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2012-01-01,51697,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2013-01-01,56584,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2014-01-01,60366,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2015-01-01,54910,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2016-01-01,48508,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2017-01-01,51778,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2018-01-01,55350,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2019-01-01,56680,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2020-01-01,58071,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1969-01-01,4081,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4271,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4749,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1972-01-01,5023,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5651,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1974-01-01,6207,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6662,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7226,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7719,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8724,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9776,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10698,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1981-01-01,12362,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1982-01-01,12840,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1983-01-01,13232,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14210,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1985-01-01,14628,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1986-01-01,14648,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1987-01-01,14892,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1988-01-01,15663,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1989-01-01,16271,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1990-01-01,17215,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1991-01-01,17270,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1992-01-01,18206,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1993-01-01,18774,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1994-01-01,19317,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1995-01-01,20232,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1996-01-01,20651,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1997-01-01,21791,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1998-01-01,22789,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1999-01-01,23756,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2000-01-01,24814,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2001-01-01,26740,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2002-01-01,27782,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2003-01-01,28933,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2004-01-01,29032,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2005-01-01,30804,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2006-01-01,34263,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2007-01-01,35125,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2008-01-01,40651,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2009-01-01,36714,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2010-01-01,38201,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2011-01-01,42731,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2012-01-01,42798,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2013-01-01,43379,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2014-01-01,43181,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2015-01-01,41179,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2016-01-01,40352,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2017-01-01,41605,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2018-01-01,43262,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2019-01-01,44754,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
2020-01-01,46954,TX,"Wichita Falls, TX",Wichita Falls,"Per Capita Personal Income in Wichita Falls, TX (MSA)",WICH648PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3881,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4053,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4324,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4849,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5402,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5994,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6694,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7247,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7776,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8781,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9965,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1980-01-01,11121,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1981-01-01,12410,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1982-01-01,13111,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1983-01-01,13460,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14649,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15142,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1986-01-01,16053,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1987-01-01,16591,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1988-01-01,17458,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1989-01-01,18355,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1990-01-01,19378,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1991-01-01,20129,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1992-01-01,21163,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1993-01-01,21721,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1994-01-01,22071,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1995-01-01,23289,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1996-01-01,24800,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1997-01-01,26594,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1998-01-01,27722,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1999-01-01,27764,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2000-01-01,28903,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2001-01-01,30649,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2002-01-01,30485,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2003-01-01,30554,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2004-01-01,31894,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2005-01-01,33189,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2006-01-01,37129,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2007-01-01,38705,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2008-01-01,42371,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2009-01-01,39484,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2010-01-01,39162,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2011-01-01,43669,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2012-01-01,45948,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2013-01-01,46555,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2014-01-01,48866,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2015-01-01,47410,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2016-01-01,46583,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2017-01-01,48780,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2018-01-01,50308,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2019-01-01,52706,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
2020-01-01,55000,KS,"Wichita, KS",Wichita,"Per Capita Personal Income in Wichita, KS (MSA)",WICH620PCPI,Annual,Not Seasonally Adjusted
1969-01-01,4073,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4411,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4587,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1972-01-01,5043,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5557,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1974-01-01,6036,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6486,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7123,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7852,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8783,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9780,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10826,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1981-01-01,11821,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1982-01-01,12474,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1983-01-01,13037,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14158,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15082,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1986-01-01,15881,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1987-01-01,16758,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
1988-01-01,17969,PA,"York-Hanover, PA",York,"Per Capita Personal Income in York-Hanover, PA (MSA)",YORK642PCPI,Annual,Not Seasonally Adjusted
