date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-02-01,-2.2727273,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-03-01,-6.9767442,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-04-01,-7.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-05-01,-43.2432432,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-06-01,-33.3333333,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-07-01,57.1428571,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-08-01,13.6363636,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-09-01,18.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-10-01,5.0847458,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2021-11-01,-3.2258065,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Days on Market Month-Over-Month in Fort Wayne, IN (CBSA)",MEDDAYONMARMM23060,Monthly,Not Seasonally Adjusted
2017-07-01,17.4311927,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-08-01,21.875,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-09-01,12.8205128,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-10-01,4.5454545,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-11-01,8.6956522,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-12-01,9.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-01-01,5.9633028,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-02-01,-3.4632035,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-03-01,-30.941704,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-04-01,-3.8961039,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-05-01,-12.8378378,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-06-01,-17.8294574,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-07-01,20.754717,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-08-01,17.1875,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-09-01,8.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-10-01,9.2592593,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-11-01,11.8644068,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2018-12-01,14.1414141,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-01-01,7.5221239,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-02-01,-0.4115226,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-03-01,-5.785124,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-04-01,-25.4385965,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-05-01,-19.4117647,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-06-01,-3.649635,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-07-01,8.3333333,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-08-01,2.0979021,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-09-01,15.0684932,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-10-01,2.3809524,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-11-01,15.1162791,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2019-12-01,16.1616162,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-01-01,8.6956522,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-02-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-03-01,-14.2307692,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-04-01,-14.3497758,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-05-01,13.0890052,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-06-01,-43.0555556,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-07-01,-27.6422764,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-08-01,32.5842697,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-09-01,19.4915254,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-10-01,4.964539,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-11-01,20.9459459,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2020-12-01,3.9106145,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-01-01,8.6021505,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-02-01,5.4455446,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-03-01,-35.6807512,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-04-01,-20.4379562,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-05-01,6.4220183,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-06-01,-38.7931034,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-07-01,25.3521127,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-08-01,-2.247191,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-09-01,17.2413793,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-10-01,11.7647059,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2021-11-01,20.1754386,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Days on Market Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDDAYONMARMM24220,Monthly,Not Seasonally Adjusted
2017-07-01,3.030303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,4.9019608,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Days on Market Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDDAYONMARMM26420,Monthly,Not Seasonally Adjusted
