date,All Employees: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
1998-01-01,8.2,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1999-01-01,8.1,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2000-01-01,8.1,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2001-01-01,8.4,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2002-01-01,8.6,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2003-01-01,8.8,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2004-01-01,9.1,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2005-01-01,9.2,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2006-01-01,9.4,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2007-01-01,9.6,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2008-01-01,9.8,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2009-01-01,9.6,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2010-01-01,9.9,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2011-01-01,9.9,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2012-01-01,10.0,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2013-01-01,10.1,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2014-01-01,10.3,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2015-01-01,10.4,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2016-01-01,10.7,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2017-01-01,10.9,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2018-01-01,10.6,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2019-01-01,10.8,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
2020-01-01,10.4,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1990-01-01,12.0,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1991-01-01,11.9,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1992-01-01,11.9,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1993-01-01,12.3,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1994-01-01,12.4,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1995-01-01,12.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1996-01-01,12.0,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1997-01-01,10.9,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1998-01-01,10.7,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1999-01-01,10.8,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2000-01-01,10.8,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2001-01-01,10.9,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2002-01-01,11.1,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2003-01-01,10.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2004-01-01,10.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2005-01-01,10.3,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,9.7,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,9.7,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,9.7,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,9.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,9.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,9.1,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,8.8,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,8.6,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,8.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2015-01-01,8.2,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2016-01-01,8.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2017-01-01,8.5,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2018-01-01,8.4,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2019-01-01,8.6,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
2020-01-01,8.8,KS,"Topeka, KS",Topeka,"All Employees: State Government in Topeka, KS (MSA)",SMU20458209092000001A,Annual,Not Seasonally Adjusted
1990-01-01,6.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,6.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,6.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,6.6,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,6.4,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,6.3,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,6.5,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,6.6,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,6.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,6.7,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,6.9,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,6.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,7.1,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,7.0,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,7.1,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,7.3,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,7.2,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2007-01-01,7.0,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,7.5,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,8.1,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,8.4,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,7.9,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,8.0,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,8.4,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,8.8,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,9.0,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,9.0,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,8.7,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,8.3,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,8.2,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,7.4,OK,"Tulsa, OK",Tulsa,"All Employees: State Government in Tulsa, OK (MSA)",SMU40461409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,3.2,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1991-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1992-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1993-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1998-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.2,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.5,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2004-01-01,3.2,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2005-01-01,3.0,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2006-01-01,2.9,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2007-01-01,3.1,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2008-01-01,3.2,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2009-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2010-01-01,3.5,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2011-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2012-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2013-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2014-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2015-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2016-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2017-01-01,3.3,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2018-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2019-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
2020-01-01,3.4,TX,"Wichita Falls, TX",Wichita Falls,"All Employees: State Government in Wichita Falls, TX (MSA)",SMU48486609092000001A,Annual,Not Seasonally Adjusted
1990-01-01,4.7,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1991-01-01,4.8,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1992-01-01,5.1,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1993-01-01,5.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1994-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1995-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1996-01-01,5.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1997-01-01,5.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1998-01-01,5.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1999-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2000-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2001-01-01,5.7,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2002-01-01,5.8,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2003-01-01,5.8,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2004-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2005-01-01,5.7,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,5.8,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,5.7,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2015-01-01,5.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2016-01-01,5.6,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2017-01-01,5.5,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2018-01-01,6.1,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2019-01-01,6.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
2020-01-01,6.4,KS,"Wichita, KS",Wichita,"All Employees: State Government in Wichita, KS (MSA)",SMU20486209092000001A,Annual,Not Seasonally Adjusted
1990-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1991-01-01,0.9,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1992-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1993-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1994-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1995-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1996-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1997-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1998-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
1999-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2000-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2001-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2002-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2003-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2004-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2005-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,1.1,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,1.0,PA,"York-Hanover, PA",York,"All Employees: State Government in York-Hanover, PA (MSA)",SMU42496209092000001A,Annual,Not Seasonally Adjusted
