date,All Employees: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2002-01-01,11.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2003-01-01,11.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2004-01-01,10.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2005-01-01,11.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2006-01-01,11.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2007-01-01,11.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2008-01-01,11.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2009-01-01,11.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2010-01-01,11.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2011-01-01,11.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2012-01-01,11.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2013-01-01,11.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2014-01-01,11.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2015-01-01,11.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2016-01-01,12.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2017-01-01,12.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2018-01-01,12.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2019-01-01,12.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2020-01-01,11.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1990-01-01,28.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1991-01-01,28.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1992-01-01,28.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1993-01-01,28.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1994-01-01,28.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1995-01-01,29.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1996-01-01,30.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1997-01-01,31.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1998-01-01,32.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1999-01-01,33.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2000-01-01,34.5,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2001-01-01,35.3,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2002-01-01,35.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2003-01-01,34.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2004-01-01,32.5,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2005-01-01,32.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2006-01-01,32.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2007-01-01,33.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2008-01-01,33.1,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2009-01-01,33.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2010-01-01,33.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2011-01-01,34.3,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2012-01-01,33.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2013-01-01,33.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2014-01-01,34.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2015-01-01,35.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2016-01-01,36.3,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2017-01-01,36.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2018-01-01,36.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2019-01-01,36.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
2020-01-01,34.1,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: Local Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009093000001A,Annual,Not Seasonally Adjusted
1990-01-01,7.1,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1991-01-01,7.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1992-01-01,7.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1993-01-01,7.4,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1994-01-01,7.8,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1995-01-01,7.9,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1996-01-01,7.9,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1997-01-01,8.0,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1998-01-01,6.4,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1999-01-01,6.5,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2000-01-01,6.7,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2001-01-01,6.9,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2002-01-01,6.9,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2003-01-01,7.2,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2004-01-01,7.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2005-01-01,9.4,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2006-01-01,9.9,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2007-01-01,10.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2008-01-01,10.1,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2009-01-01,10.2,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2010-01-01,10.1,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2011-01-01,10.0,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2012-01-01,8.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2013-01-01,7.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2014-01-01,7.4,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2015-01-01,7.6,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2016-01-01,7.7,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2017-01-01,7.8,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2018-01-01,7.7,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2019-01-01,7.3,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
2020-01-01,7.0,FL,"Panama City, FL",Panama City,"All Employees: Local Government in Panama City, FL (MSA)",SMU12374609093000001A,Annual,Not Seasonally Adjusted
1990-01-01,206.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1991-01-01,208.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1992-01-01,212.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1993-01-01,211.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1994-01-01,212.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1995-01-01,215.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1996-01-01,217.6,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1997-01-01,220.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1998-01-01,221.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1999-01-01,224.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2000-01-01,229.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2001-01-01,231.3,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2002-01-01,235.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2003-01-01,236.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2004-01-01,239.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2005-01-01,241.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2006-01-01,243.0,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2007-01-01,242.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2008-01-01,243.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2009-01-01,246.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2010-01-01,245.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2011-01-01,239.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2012-01-01,233.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2013-01-01,231.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2014-01-01,228.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2015-01-01,226.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2016-01-01,226.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2017-01-01,227.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2018-01-01,229.0,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2019-01-01,230.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
2020-01-01,223.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Local Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809093000001A,Annual,Not Seasonally Adjusted
1990-01-01,12.5,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1991-01-01,12.3,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1992-01-01,12.7,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1993-01-01,13.0,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1994-01-01,13.0,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1995-01-01,13.6,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1996-01-01,13.7,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1997-01-01,13.7,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1998-01-01,13.8,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
1999-01-01,14.1,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2000-01-01,14.2,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2001-01-01,14.9,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2002-01-01,15.5,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2003-01-01,15.9,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2004-01-01,16.3,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2005-01-01,16.8,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2006-01-01,17.1,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2007-01-01,17.4,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2008-01-01,17.6,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2009-01-01,18.0,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2010-01-01,17.8,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2011-01-01,17.7,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2012-01-01,17.0,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2013-01-01,16.5,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2014-01-01,16.6,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2015-01-01,16.3,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2016-01-01,16.3,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2017-01-01,16.2,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
2018-01-01,16.2,PA,"Reading, PA",Reading,"All Employees: Local Government in Reading, PA (MSA)",SMU42397409093000001A,Annual,Not Seasonally Adjusted
