date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-03-01,-0.27,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-04-01,5.11,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-05-01,1.98,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-06-01,8.72,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-07-01,-1.32,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-08-01,-2.48,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-09-01,4.72,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-10-01,-2.65,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2021-11-01,2.63,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",AVELISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-07-01,-1.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,-1.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,0.85,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-10-01,1.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-11-01,0.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-12-01,-0.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-01-01,1.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-02-01,1.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-03-01,1.69,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-04-01,1.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-05-01,0.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-06-01,-0.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-07-01,-1.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-08-01,-1.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-09-01,-0.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-10-01,-0.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-11-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-12-01,-1.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-01-01,-0.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-02-01,1.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-03-01,2.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-04-01,1.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-05-01,0.24,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-06-01,-0.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-07-01,-1.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-08-01,-0.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-09-01,-0.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-10-01,-0.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-11-01,0.03,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-12-01,-0.58,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-01-01,1.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-02-01,1.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-03-01,1.95,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-04-01,-1.03,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-05-01,2.29,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-06-01,4.18,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-07-01,0.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-08-01,1.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-09-01,3.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-10-01,-0.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-11-01,-0.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2020-12-01,-1.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-01-01,-0.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-02-01,1.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-03-01,2.63,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-04-01,3.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-05-01,2.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-06-01,0.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-07-01,-2.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-08-01,-3.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-09-01,-0.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-10-01,-0.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2021-11-01,1.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-07-01,-0.53,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2017-08-01,-0.49,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2017-09-01,-0.18,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2017-10-01,-0.23,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2017-11-01,0.38,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2017-12-01,-4.12,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-01-01,-0.24,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-02-01,-5.32,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-03-01,0.1,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-04-01,4.84,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-05-01,3.28,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-06-01,4.47,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-07-01,-1.15,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-08-01,-2.83,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-09-01,2.46,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-10-01,1.27,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-11-01,-0.61,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2018-12-01,-3.07,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-01-01,2.76,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-02-01,-0.23,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-03-01,4.61,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-04-01,8.72,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-05-01,1.65,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-06-01,0.02,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-07-01,-2.01,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-08-01,-1.19,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-09-01,-0.41,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-10-01,-1.41,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-11-01,-3.46,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2019-12-01,-3.97,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-01-01,0.23,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-02-01,-9.07,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-03-01,4.21,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-04-01,1.97,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-05-01,1.94,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-06-01,4.1,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-07-01,-0.26,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-08-01,3.78,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-09-01,0.6,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-10-01,-3.25,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-11-01,0.77,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2020-12-01,0.29,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
2021-01-01,-3.24,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Average Listing Price Month-Over-Month in Johnstown, PA (CBSA)",AVELISPRIMM27780,Monthly,Not Seasonally Adjusted
