date,Housing Inventory: Price Increased Count,state,msa,city,title,id,frequency,seasonal_adjustment
2019-08-01,1448.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2019-09-01,2064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2019-10-01,720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2019-11-01,568.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2019-12-01,680.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-01-01,720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-02-01,1120.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-03-01,876.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-04-01,620.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-05-01,644.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-06-01,716.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-07-01,916.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-08-01,1140.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-09-01,1144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-10-01,892.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-11-01,848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2020-12-01,940.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-01-01,1680.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-02-01,1072.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-03-01,1004.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-04-01,880.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-05-01,736.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-06-01,704.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-07-01,500.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-08-01,492.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-09-01,468.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-10-01,652.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2021-11-01,632.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOU19100,Monthly,Not Seasonally Adjusted
2016-07-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-08-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-09-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-10-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-11-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-12-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-01-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-02-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-03-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-04-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-05-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-06-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-07-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-08-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-09-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-10-01,28.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-11-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2017-12-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-01-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-02-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-03-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-04-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-05-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-06-01,24.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-07-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-08-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-09-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-10-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-11-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2018-12-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-01-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-02-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-03-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-04-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-05-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-06-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-07-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-08-01,40.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-09-01,88.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-10-01,20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-11-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2019-12-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-01-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-02-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-03-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-04-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-05-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-06-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-07-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-08-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-09-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-10-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-11-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2020-12-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-01-01,28.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-02-01,12.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-03-01,32.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-04-01,36.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-05-01,16.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-06-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-07-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-08-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-09-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-10-01,8.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2021-11-01,4.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count in Fort Wayne, IN (CBSA)",PRIINCCOU23060,Monthly,Not Seasonally Adjusted
2016-07-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2016-08-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2016-09-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2016-10-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2016-11-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2016-12-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-01-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-02-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-03-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-04-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-05-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-06-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-07-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-08-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-09-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-10-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-11-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2017-12-01,8.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-01-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-02-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-03-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-04-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-06-01,12.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-07-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-08-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-09-01,12.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-10-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-11-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-01-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-02-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-03-01,8.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-04-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-06-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-08-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-09-01,20.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-10-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-11-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2019-12-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2020-01-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2020-02-01,4.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
2020-03-01,8.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Price Increased Count in Grand Forks, ND-MN (CBSA)",PRIINCCOU24220,Monthly,Not Seasonally Adjusted
