date,Housing Inventory: Median Home Size in Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-02-01,5.36,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-03-01,5.49,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-04-01,1.62,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-05-01,-0.73,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-06-01,-0.22,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-07-01,0.85,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-08-01,-0.79,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-09-01,0.25,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-10-01,0.75,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-11-01,-0.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-12-01,-4.21,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-01-01,-4.95,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-02-01,-4.56,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-03-01,-3.56,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-04-01,-2.27,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-05-01,0.39,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-06-01,0.25,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-07-01,-0.1,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-08-01,-0.43,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-09-01,-0.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-10-01,-0.82,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-11-01,-1.35,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-12-01,-2.12,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-01-01,-1.75,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-02-01,-2.13,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-03-01,-1.8,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-04-01,-2.15,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-05-01,-2.55,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-06-01,-1.65,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-07-01,-1.31,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-08-01,2.62,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-09-01,2.08,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-10-01,1.53,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-11-01,0.28,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-12-01,0.26,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-01-01,0.66,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-02-01,1.53,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-03-01,0.18,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-04-01,0.83,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-05-01,-2.21,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-06-01,-3.74,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-07-01,-5.32,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-08-01,-8.46,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-09-01,-5.83,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-10-01,-6.26,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-11-01,-3.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-07-01,1.33,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-08-01,0.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-09-01,0.11,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-10-01,1.76,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-11-01,0.35,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-12-01,0.44,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-01-01,0.44,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-02-01,-0.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-03-01,3.11,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-04-01,2.71,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-05-01,3.2,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-06-01,5.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-07-01,5.62,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-08-01,4.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-09-01,2.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-10-01,-1.15,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-11-01,0.46,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-12-01,2.63,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-01-01,3.98,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-02-01,6.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-03-01,4.23,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-04-01,4.71,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-05-01,4.15,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-06-01,3.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-07-01,1.79,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-08-01,1.21,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-09-01,1.96,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-10-01,5.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-11-01,5.22,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-12-01,4.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-01-01,6.12,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-02-01,11.9,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-03-01,11.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-04-01,8.95,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-05-01,8.32,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-06-01,9.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-07-01,12.03,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-08-01,10.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-09-01,11.16,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-10-01,6.95,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-11-01,5.24,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-12-01,3.88,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-01-01,0.35,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-02-01,-6.55,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-03-01,-8.33,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-04-01,-6.58,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-05-01,-6.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-06-01,-9.61,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-07-01,-12.52,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-08-01,-10.51,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-09-01,-10.69,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-10-01,-6.71,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-11-01,-6.92,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-07-01,2.67,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston, WV (CBSA)",MEDSQUFEEYY16620,Monthly,Not Seasonally Adjusted
2017-08-01,4.3,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston, WV (CBSA)",MEDSQUFEEYY16620,Monthly,Not Seasonally Adjusted
2017-09-01,3.43,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston, WV (CBSA)",MEDSQUFEEYY16620,Monthly,Not Seasonally Adjusted
2017-10-01,1.43,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston, WV (CBSA)",MEDSQUFEEYY16620,Monthly,Not Seasonally Adjusted
2017-11-01,2.27,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Charleston, WV (CBSA)",MEDSQUFEEYY16620,Monthly,Not Seasonally Adjusted
