,city,state,year,births_census,censuspop_census,deaths_census,domesticmig_census,estimatesbase_census,internationalmig_census,naturalinc_census,netmig_census,npopchg_census,popestimate_census,residual_census,med_zhvi,med_zori
3404,San Luis Obispo,CA,2015,2599.0,,2308.0,1372.0,,226.0,291.0,1598.0,1867.0,280138.0,-22.0,519578.0,
3405,San Luis Obispo,CA,2016,2689.0,,2357.0,1250.0,,172.0,332.0,1422.0,1746.0,281884.0,-8.0,557552.5,
3406,San Luis Obispo,CA,2017,2525.0,,2519.0,544.0,,50.0,6.0,594.0,589.0,282473.0,-11.0,580363.0,
3407,San Luis Obispo,CA,2018,2502.0,,2466.0,783.0,,-38.0,36.0,745.0,777.0,283250.0,-4.0,615249.0,
3408,San Luis Obispo,CA,2019,2449.0,,2500.0,-372.0,,-104.0,-51.0,-476.0,-522.0,282728.0,5.0,622890.0,
3409,San Luis Obispo,CA,2020,2423.0,,2641.0,-222.0,,-50.0,-218.0,-272.0,-479.0,282249.0,11.0,640174.0,
3410,Santa Cruz,CA,2010,809.0,262382.0,442.0,438.0,262345.0,-8.0,367.0,430.0,829.0,263174.0,32.0,544301.5,
3411,Santa Cruz,CA,2011,3244.0,,1700.0,127.0,,88.0,1544.0,215.0,1753.0,264927.0,-6.0,499351.5,
3412,Santa Cruz,CA,2012,3166.0,,1673.0,13.0,,13.0,1493.0,26.0,1464.0,266391.0,-55.0,498194.0,
3413,Santa Cruz,CA,2013,2981.0,,1725.0,953.0,,241.0,1256.0,1194.0,2445.0,268836.0,-5.0,579382.0,
3414,Santa Cruz,CA,2014,2895.0,,1731.0,601.0,,294.0,1164.0,895.0,2027.0,270863.0,-32.0,646106.0,
3415,Santa Cruz,CA,2015,2983.0,,1719.0,996.0,,376.0,1264.0,1372.0,2632.0,273495.0,-4.0,683311.5,
3416,Santa Cruz,CA,2016,2893.0,,1726.0,-562.0,,388.0,1167.0,-174.0,981.0,274476.0,-12.0,748495.5,
3417,Santa Cruz,CA,2017,2665.0,,1783.0,-710.0,,229.0,882.0,-481.0,389.0,274865.0,-12.0,781020.0,
3418,Santa Cruz,CA,2018,2549.0,,1780.0,-1998.0,,75.0,769.0,-1923.0,-1152.0,273713.0,2.0,853711.5,
3419,Santa Cruz,CA,2019,2451.0,,1782.0,-1449.0,,-67.0,669.0,-1516.0,-843.0,272870.0,4.0,855225.5,
3420,Santa Cruz,CA,2020,2402.0,,2096.0,-3219.0,,-26.0,306.0,-3245.0,-2945.0,269925.0,-6.0,865173.0,
3421,Santa Fe,NM,2010,340.0,144170.0,213.0,97.0,144237.0,76.0,127.0,173.0,289.0,144526.0,-11.0,319517.5,
3422,Santa Fe,NM,2011,1484.0,,1024.0,166.0,,730.0,460.0,896.0,1350.0,145876.0,-6.0,294607.5,
3423,Santa Fe,NM,2012,1384.0,,1054.0,224.0,,369.0,330.0,593.0,898.0,146774.0,-25.0,284915.5,
3424,Santa Fe,NM,2013,1323.0,,1114.0,134.0,,441.0,209.0,575.0,771.0,147545.0,-13.0,290023.5,
3425,Santa Fe,NM,2014,1312.0,,1081.0,77.0,,55.0,231.0,132.0,331.0,147876.0,-32.0,300767.0,
3426,Santa Fe,NM,2015,1334.0,,1134.0,-19.0,,165.0,200.0,146.0,323.0,148199.0,-23.0,309301.0,
3427,Santa Fe,NM,2016,1252.0,,1214.0,483.0,,171.0,38.0,654.0,685.0,148884.0,-7.0,318500.0,
3428,Santa Fe,NM,2017,1258.0,,1153.0,552.0,,153.0,105.0,705.0,803.0,149687.0,-7.0,333785.0,
3429,Santa Fe,NM,2018,1198.0,,1213.0,339.0,,126.0,-15.0,465.0,441.0,150128.0,-9.0,340378.0,
3430,Santa Fe,NM,2019,1195.0,,1264.0,681.0,,216.0,-69.0,897.0,823.0,150951.0,-5.0,379091.5,
3431,Santa Fe,NM,2020,1163.0,,1336.0,993.0,,178.0,-173.0,1171.0,995.0,151946.0,-3.0,390439.5,
3432,Santa Maria,CA,2010,1510.0,423895.0,760.0,-635.0,423947.0,147.0,750.0,-488.0,271.0,424218.0,9.0,471729.5,
3433,Santa Maria,CA,2011,5751.0,,2863.0,-2373.0,,668.0,2888.0,-1705.0,1186.0,425404.0,3.0,423635.0,
3434,Santa Maria,CA,2012,5641.0,,2858.0,668.0,,845.0,2783.0,1513.0,4231.0,429635.0,-65.0,399257.0,
3435,Santa Maria,CA,2013,5703.0,,2984.0,1170.0,,1016.0,2719.0,2186.0,4868.0,434503.0,-37.0,468409.5,
3436,Santa Maria,CA,2014,5763.0,,2977.0,534.0,,1183.0,2786.0,1717.0,4418.0,438921.0,-85.0,538339.0,
3437,Santa Maria,CA,2015,5809.0,,3008.0,-1166.0,,1533.0,2801.0,367.0,3130.0,442051.0,-38.0,561081.0,
3438,Santa Maria,CA,2016,5595.0,,3126.0,-1827.0,,1428.0,2469.0,-399.0,2061.0,444112.0,-9.0,578479.5,
3439,Santa Maria,CA,2017,5511.0,,3233.0,-2277.0,,897.0,2278.0,-1380.0,886.0,444998.0,-12.0,599641.0,
3440,Santa Maria,CA,2018,5338.0,,3286.0,-2327.0,,413.0,2052.0,-1914.0,139.0,445137.0,1.0,627098.0,
3441,Santa Maria,CA,2019,5483.0,,3248.0,-2054.0,,140.0,2235.0,-1914.0,327.0,445464.0,6.0,638554.5,
3442,Santa Maria,CA,2020,5390.0,,3550.0,-2710.0,,162.0,1840.0,-2548.0,-698.0,444766.0,10.0,662788.0,
3443,Santa Rosa,CA,2010,1421.0,483878.0,953.0,312.0,483866.0,62.0,468.0,374.0,809.0,484675.0,-33.0,399565.0,
3444,Santa Rosa,CA,2011,5310.0,,3869.0,1049.0,,83.0,1441.0,1132.0,2556.0,487231.0,-17.0,364353.5,
3445,Santa Rosa,CA,2012,5043.0,,3853.0,1314.0,,123.0,1190.0,1437.0,2553.0,489784.0,-74.0,351652.5,
3446,Santa Rosa,CA,2013,5066.0,,3911.0,2568.0,,385.0,1155.0,2953.0,4086.0,493870.0,-22.0,420998.0,
3447,Santa Rosa,CA,2014,4996.0,,3995.0,2846.0,,605.0,1001.0,3451.0,4447.0,498317.0,-5.0,488440.0,
3448,Santa Rosa,CA,2015,5066.0,,4034.0,689.0,,627.0,1032.0,1316.0,2281.0,500598.0,-67.0,524244.5,
3449,Santa Rosa,CA,2016,5143.0,,4116.0,146.0,,705.0,1027.0,851.0,1847.0,502445.0,-31.0,562544.5,
3450,Santa Rosa,CA,2017,4779.0,,4285.0,-1070.0,,363.0,494.0,-707.0,-242.0,502203.0,-29.0,603464.0,
3451,Santa Rosa,CA,2018,4512.0,,4187.0,-5398.0,,83.0,325.0,-5315.0,-4982.0,497221.0,8.0,661703.5,
3452,Santa Rosa,CA,2019,4465.0,,4200.0,-5053.0,,-112.0,265.0,-5165.0,-4903.0,492318.0,-3.0,640979.0,
3453,Santa Rosa,CA,2020,4353.0,,4751.0,-2058.0,,-53.0,-398.0,-2111.0,-2499.0,489819.0,10.0,652156.0,
3454,Savannah,GA,2010,1119.0,347611.0,583.0,375.0,347608.0,148.0,536.0,523.0,1064.0,348672.0,5.0,168707.0,
3455,Savannah,GA,2011,4902.0,,2809.0,4449.0,,425.0,2093.0,4874.0,7002.0,355674.0,35.0,156354.5,
3456,Savannah,GA,2012,5223.0,,2696.0,2597.0,,1031.0,2527.0,3628.0,6222.0,361896.0,67.0,151201.5,
3457,Savannah,GA,2013,5179.0,,2904.0,230.0,,933.0,2275.0,1163.0,3432.0,365328.0,-6.0,155646.0,
3458,Savannah,GA,2014,5184.0,,2961.0,3298.0,,656.0,2223.0,3954.0,6246.0,371574.0,69.0,163137.0,
3459,Savannah,GA,2015,5376.0,,3052.0,3273.0,,1023.0,2324.0,4296.0,6650.0,378224.0,30.0,169458.5,
3460,Savannah,GA,2016,5355.0,,3072.0,2026.0,,1148.0,2283.0,3174.0,5452.0,383676.0,-5.0,176926.5,
3461,Savannah,GA,2017,5035.0,,3185.0,786.0,,694.0,1850.0,1480.0,3307.0,386983.0,-23.0,179914.0,
3462,Savannah,GA,2018,4968.0,,3237.0,947.0,,551.0,1731.0,1498.0,3213.0,390196.0,-16.0,191448.5,
3463,Savannah,GA,2019,4864.0,,3300.0,2036.0,,438.0,1564.0,2474.0,4023.0,394219.0,-15.0,200391.5,
3464,Savannah,GA,2020,4899.0,,3644.0,116.0,,405.0,1255.0,521.0,1764.0,395983.0,-12.0,204564.0,
3465,Scranton,PA,2010,1480.0,563631.0,1599.0,107.0,563635.0,245.0,-119.0,352.0,155.0,563790.0,-78.0,115911.0,
3466,Scranton,PA,2011,5592.0,,7012.0,289.0,,1160.0,-1420.0,1449.0,2.0,563792.0,-27.0,112765.0,
3467,Scranton,PA,2012,5763.0,,6805.0,170.0,,1071.0,-1042.0,1241.0,63.0,563855.0,-136.0,106902.0,
3468,Scranton,PA,2013,5565.0,,7282.0,-1879.0,,1458.0,-1717.0,-421.0,-2177.0,561678.0,-39.0,107480.5,
3469,Scranton,PA,2014,5670.0,,6948.0,-1817.0,,1829.0,-1278.0,12.0,-1311.0,560367.0,-45.0,107421.5,784.0
3470,Scranton,PA,2015,5707.0,,7206.0,-2645.0,,1797.0,-1499.0,-848.0,-2368.0,557999.0,-21.0,107632.5,790.5
3471,Scranton,PA,2016,5572.0,,6848.0,-2866.0,,2010.0,-1276.0,-856.0,-2142.0,555857.0,-10.0,107457.5,809.0
3472,Scranton,PA,2017,5744.0,,7036.0,-423.0,,1932.0,-1292.0,1509.0,186.0,556043.0,-31.0,109131.0,827.5
3473,Scranton,PA,2018,5532.0,,7340.0,-787.0,,2037.0,-1808.0,1250.0,-579.0,555464.0,-21.0,115610.5,844.0
3474,Scranton,PA,2019,5623.0,,6961.0,-1070.0,,978.0,-1338.0,-92.0,-1428.0,554036.0,2.0,118538.0,875.5
3475,Scranton,PA,2020,5479.0,,7255.0,-700.0,,958.0,-1776.0,258.0,-1508.0,552528.0,10.0,124496.0,912.5
3476,Seattle,WA,2010,11326.0,3439809.0,5168.0,-1302.0,3439808.0,4903.0,6158.0,3601.0,9547.0,3449355.0,-212.0,313454.5,
3477,Seattle,WA,2011,44305.0,,22631.0,16258.0,,17027.0,21674.0,33285.0,55021.0,3504376.0,62.0,276363.5,
3478,Seattle,WA,2012,44828.0,,22392.0,14650.0,,18331.0,22436.0,32981.0,55343.0,3559719.0,-74.0,265172.0,
3479,Seattle,WA,2013,45460.0,,23205.0,15181.0,,16359.0,22255.0,31540.0,53877.0,3613596.0,82.0,303409.0,
3480,Seattle,WA,2014,46150.0,,23371.0,15124.0,,25198.0,22779.0,40322.0,63169.0,3676765.0,68.0,331483.5,1432.0
3481,Seattle,WA,2015,46490.0,,24345.0,15627.0,,27192.0,22145.0,42819.0,64946.0,3741711.0,-18.0,358321.5,1545.5
3482,Seattle,WA,2016,47912.0,,24758.0,30672.0,,24052.0,23154.0,54724.0,78042.0,3819753.0,164.0,401891.0,1663.0
3483,Seattle,WA,2017,47004.0,,25514.0,20889.0,,26572.0,21490.0,47461.0,69054.0,3888807.0,103.0,452649.5,1774.0
3484,Seattle,WA,2018,45992.0,,25526.0,7004.0,,21264.0,20466.0,28268.0,48739.0,3937546.0,5.0,507511.5,1837.5
3485,Seattle,WA,2019,45567.0,,26536.0,2238.0,,18882.0,19031.0,21120.0,40239.0,3977785.0,88.0,509348.0,1916.5
3486,Seattle,WA,2020,45730.0,,29254.0,9447.0,,14674.0,16476.0,24121.0,40813.0,4018598.0,216.0,542699.5,1938.5
3487,Sebastian,FL,2010,315.0,138028.0,409.0,308.0,138028.0,38.0,-94.0,346.0,249.0,138277.0,-3.0,,
3488,Sebastian,FL,2011,1317.0,,1745.0,1046.0,,233.0,-428.0,1279.0,845.0,139122.0,-6.0,,
3489,Sebastian,FL,2012,1245.0,,1716.0,1626.0,,217.0,-471.0,1843.0,1393.0,140515.0,21.0,,
3490,Sebastian,FL,2013,1222.0,,1847.0,1812.0,,260.0,-625.0,2072.0,1446.0,141961.0,-1.0,,
3491,Sebastian,FL,2014,1264.0,,1893.0,2868.0,,269.0,-629.0,3137.0,2571.0,144532.0,63.0,,
3492,Sebastian,FL,2015,1232.0,,2064.0,3488.0,,325.0,-832.0,3813.0,3015.0,147547.0,34.0,,
3493,Sebastian,FL,2016,1286.0,,1990.0,4102.0,,319.0,-704.0,4421.0,3734.0,151281.0,17.0,,
3494,Sebastian,FL,2017,1233.0,,1991.0,3448.0,,277.0,-758.0,3725.0,2979.0,154260.0,12.0,,
3495,Sebastian,FL,2018,1275.0,,2070.0,3403.0,,155.0,-795.0,3558.0,2763.0,157023.0,0.0,,
3496,Sebastian,FL,2019,1303.0,,2231.0,3522.0,,140.0,-928.0,3662.0,2716.0,159739.0,-18.0,,
3497,Sebastian,FL,2020,1277.0,,2416.0,3815.0,,119.0,-1139.0,3934.0,2779.0,162518.0,-16.0,,
3498,Sebring,FL,2010,217.0,98786.0,413.0,35.0,98786.0,33.0,-196.0,68.0,-149.0,98637.0,-21.0,104783.5,
3499,Sebring,FL,2011,914.0,,1393.0,129.0,,216.0,-479.0,345.0,-144.0,98493.0,-10.0,95400.5,
3500,Sebring,FL,2012,901.0,,1443.0,108.0,,209.0,-542.0,317.0,-249.0,98244.0,-24.0,87242.0,
3501,Sebring,FL,2013,881.0,,1488.0,274.0,,218.0,-607.0,492.0,-126.0,98118.0,-11.0,87001.5,
3502,Sebring,FL,2014,896.0,,1428.0,665.0,,385.0,-532.0,1050.0,518.0,98636.0,0.0,92547.5,
3503,Sebring,FL,2015,939.0,,1458.0,1607.0,,467.0,-519.0,2074.0,1568.0,100204.0,13.0,102567.5,
3504,Sebring,FL,2016,921.0,,1488.0,1928.0,,491.0,-567.0,2419.0,1854.0,102058.0,2.0,110536.5,
3505,Sebring,FL,2017,910.0,,1641.0,2012.0,,488.0,-731.0,2500.0,1770.0,103828.0,1.0,121987.5,
3506,Sebring,FL,2018,877.0,,1710.0,1041.0,,421.0,-833.0,1462.0,625.0,104453.0,-4.0,132717.0,
3507,Sebring,FL,2019,829.0,,1606.0,1994.0,,234.0,-777.0,2228.0,1437.0,105890.0,-14.0,141755.0,
3508,Sebring,FL,2020,835.0,,1807.0,1485.0,,244.0,-972.0,1729.0,749.0,106639.0,-8.0,150034.5,
3509,Sheboygan,WI,2010,365.0,115507.0,225.0,-153.0,115509.0,25.0,140.0,-128.0,11.0,115520.0,-1.0,113856.0,
3510,Sheboygan,WI,2011,1326.0,,1023.0,-672.0,,57.0,303.0,-615.0,-311.0,115209.0,1.0,107491.5,
3511,Sheboygan,WI,2012,1248.0,,1062.0,-727.0,,90.0,186.0,-637.0,-439.0,114770.0,12.0,95109.0,
3512,Sheboygan,WI,2013,1291.0,,1163.0,-312.0,,121.0,128.0,-191.0,-68.0,114702.0,-5.0,113373.0,
3513,Sheboygan,WI,2014,1176.0,,1024.0,44.0,,118.0,152.0,162.0,292.0,114994.0,-22.0,113828.5,
3514,Sheboygan,WI,2015,1279.0,,1123.0,-31.0,,102.0,156.0,71.0,215.0,115209.0,-12.0,118091.5,
3515,Sheboygan,WI,2016,1292.0,,1123.0,-414.0,,82.0,169.0,-332.0,-166.0,115043.0,-3.0,123507.5,
3516,Sheboygan,WI,2017,1229.0,,1175.0,-78.0,,71.0,54.0,-7.0,42.0,115085.0,-5.0,133290.0,
3517,Sheboygan,WI,2018,1244.0,,1127.0,-72.0,,35.0,117.0,-37.0,76.0,115161.0,-4.0,146323.5,
3518,Sheboygan,WI,2019,1215.0,,1114.0,-73.0,,42.0,101.0,-31.0,71.0,115232.0,1.0,153842.5,
3519,Sheboygan,WI,2020,1229.0,,1150.0,-122.0,,48.0,79.0,-74.0,8.0,115240.0,3.0,161230.5,
3520,Sherman,TX,2010,334.0,120877.0,295.0,103.0,120869.0,30.0,39.0,133.0,160.0,121029.0,-12.0,112248.5,
3521,Sherman,TX,2011,1550.0,,1356.0,55.0,,157.0,194.0,212.0,400.0,121429.0,-6.0,110232.5,
3522,Sherman,TX,2012,1437.0,,1350.0,215.0,,162.0,87.0,377.0,437.0,121866.0,-27.0,110157.0,
3523,Sherman,TX,2013,1531.0,,1397.0,276.0,,130.0,134.0,406.0,519.0,122385.0,-21.0,105569.5,
3524,Sherman,TX,2014,1542.0,,1347.0,856.0,,191.0,195.0,1047.0,1243.0,123628.0,1.0,110069.5,
3525,Sherman,TX,2015,1563.0,,1403.0,1670.0,,204.0,160.0,1874.0,2044.0,125672.0,10.0,120676.5,
3526,Sherman,TX,2016,1587.0,,1401.0,2328.0,,119.0,186.0,2447.0,2637.0,128309.0,4.0,130964.5,
3527,Sherman,TX,2017,1544.0,,1391.0,2532.0,,84.0,153.0,2616.0,2776.0,131085.0,7.0,145853.5,
3528,Sherman,TX,2018,1639.0,,1574.0,2578.0,,47.0,65.0,2625.0,2695.0,133780.0,5.0,163449.5,
3529,Sherman,TX,2019,1631.0,,1465.0,2153.0,,49.0,166.0,2202.0,2363.0,136143.0,-5.0,173088.5,
3530,Sherman,TX,2020,1676.0,,1545.0,2003.0,,48.0,131.0,2051.0,2175.0,138318.0,-7.0,178128.0,
3531,Shreveport,LA,2010,1471.0,398604.0,867.0,614.0,398614.0,117.0,604.0,731.0,1345.0,399959.0,10.0,117858.0,
3532,Shreveport,LA,2011,5963.0,,3856.0,1586.0,,311.0,2107.0,1897.0,4003.0,403962.0,-1.0,118777.0,
3533,Shreveport,LA,2012,6113.0,,3858.0,799.0,,517.0,2255.0,1316.0,3610.0,407572.0,39.0,120617.5,
3534,Shreveport,LA,2013,5950.0,,4116.0,-3571.0,,518.0,1834.0,-3053.0,-1179.0,406393.0,40.0,118399.0,
3535,Shreveport,LA,2014,5935.0,,4080.0,-3963.0,,400.0,1855.0,-3563.0,-1662.0,404731.0,46.0,115824.0,
3536,Shreveport,LA,2015,5828.0,,4057.0,-2677.0,,433.0,1771.0,-2244.0,-486.0,404245.0,-13.0,112978.0,
3537,Shreveport,LA,2016,5574.0,,4132.0,-3854.0,,331.0,1442.0,-3523.0,-2081.0,402164.0,0.0,113820.0,
3538,Shreveport,LA,2017,5346.0,,4148.0,-2981.0,,82.0,1198.0,-2899.0,-1695.0,400469.0,6.0,116218.0,
3539,Shreveport,LA,2018,5181.0,,4181.0,-3800.0,,2.0,1000.0,-3798.0,-2799.0,397670.0,-1.0,116545.0,
3540,Shreveport,LA,2019,4970.0,,4201.0,-3440.0,,248.0,769.0,-3192.0,-2422.0,395248.0,1.0,114786.0,
3541,Shreveport,LA,2020,4869.0,,4448.0,-3455.0,,203.0,421.0,-3252.0,-2844.0,392404.0,-13.0,118875.5,
3542,Sierra Vista,AZ,2010,397.0,131346.0,266.0,233.0,131359.0,103.0,131.0,336.0,464.0,131823.0,-3.0,100079.5,
3543,Sierra Vista,AZ,2011,1770.0,,1217.0,446.0,,302.0,553.0,748.0,1301.0,133124.0,0.0,92756.5,
3544,Sierra Vista,AZ,2012,1689.0,,1218.0,-2082.0,,532.0,471.0,-1550.0,-1039.0,132085.0,40.0,97756.0,
3545,Sierra Vista,AZ,2013,1631.0,,1269.0,-3237.0,,364.0,362.0,-2873.0,-2421.0,129664.0,90.0,111294.0,
3546,Sierra Vista,AZ,2014,1682.0,,1244.0,-3061.0,,309.0,438.0,-2752.0,-2227.0,127437.0,87.0,119996.5,
3547,Sierra Vista,AZ,2015,1605.0,,1250.0,-1699.0,,488.0,355.0,-1211.0,-843.0,126594.0,13.0,130318.0,
3548,Sierra Vista,AZ,2016,1550.0,,1338.0,-1140.0,,224.0,212.0,-916.0,-709.0,125885.0,-5.0,132062.5,
3549,Sierra Vista,AZ,2017,1412.0,,1330.0,-1050.0,,128.0,82.0,-922.0,-837.0,125048.0,3.0,137242.5,
3550,Sierra Vista,AZ,2018,1343.0,,1404.0,1522.0,,65.0,-61.0,1587.0,1533.0,126581.0,7.0,143040.0,
3551,Sierra Vista,AZ,2019,1376.0,,1387.0,568.0,,115.0,-11.0,683.0,667.0,127248.0,-5.0,153811.5,
3552,Sierra Vista,AZ,2020,1335.0,,1442.0,191.0,,115.0,-107.0,306.0,202.0,127450.0,3.0,164187.5,
3553,Sioux City,IA,2010,611.0,143577.0,343.0,-35.0,143576.0,100.0,268.0,65.0,326.0,143902.0,-7.0,103996.5,
3554,Sioux City,IA,2011,2109.0,,1280.0,-789.0,,242.0,829.0,-547.0,286.0,144188.0,4.0,104076.5,
3555,Sioux City,IA,2012,2182.0,,1259.0,-1568.0,,177.0,923.0,-1391.0,-437.0,143751.0,31.0,107211.0,
3556,Sioux City,IA,2013,2105.0,,1262.0,-1185.0,,235.0,843.0,-950.0,-99.0,143652.0,8.0,110299.5,
3557,Sioux City,IA,2014,2134.0,,1258.0,-1140.0,,226.0,876.0,-914.0,-20.0,143632.0,18.0,115353.0,
3558,Sioux City,IA,2015,2153.0,,1339.0,-890.0,,227.0,814.0,-663.0,151.0,143783.0,0.0,120376.0,
3559,Sioux City,IA,2016,2110.0,,1250.0,-1125.0,,348.0,860.0,-777.0,82.0,143865.0,-1.0,123074.5,
3560,Sioux City,IA,2017,2099.0,,1414.0,-1692.0,,366.0,685.0,-1326.0,-637.0,143228.0,4.0,135381.5,
3561,Sioux City,IA,2018,2062.0,,1315.0,-317.0,,148.0,747.0,-169.0,576.0,143804.0,-2.0,140281.0,
3562,Sioux City,IA,2019,1997.0,,1261.0,-15.0,,344.0,736.0,329.0,1067.0,144871.0,2.0,146399.0,
3563,Sioux City,IA,2020,2006.0,,1291.0,-879.0,,287.0,715.0,-592.0,125.0,144996.0,2.0,146375.5,
3564,Sioux Falls,SD,2010,1008.0,228261.0,456.0,177.0,228268.0,112.0,552.0,289.0,842.0,229110.0,1.0,162992.5,
3565,Sioux Falls,SD,2011,3684.0,,1692.0,645.0,,436.0,1992.0,1081.0,3075.0,232185.0,2.0,161207.5,
3566,Sioux Falls,SD,2012,3778.0,,1678.0,1890.0,,881.0,2100.0,2771.0,4920.0,237105.0,49.0,162541.0,
3567,Sioux Falls,SD,2013,3709.0,,1582.0,2487.0,,111.0,2127.0,2598.0,4778.0,241883.0,53.0,168504.5,
3568,Sioux Falls,SD,2014,3906.0,,1677.0,1504.0,,619.0,2229.0,2123.0,4385.0,246268.0,33.0,173728.0,
3569,Sioux Falls,SD,2015,3917.0,,1810.0,995.0,,820.0,2107.0,1815.0,3910.0,250178.0,-12.0,181508.0,
3570,Sioux Falls,SD,2016,3948.0,,1778.0,954.0,,1604.0,2170.0,2558.0,4723.0,254901.0,-5.0,191779.0,
3571,Sioux Falls,SD,2017,3935.0,,1900.0,1848.0,,1568.0,2035.0,3416.0,5456.0,260357.0,5.0,203888.0,
3572,Sioux Falls,SD,2018,3977.0,,1896.0,1357.0,,304.0,2081.0,1661.0,3738.0,264095.0,-4.0,214578.0,
3573,Sioux Falls,SD,2019,3850.0,,1916.0,2184.0,,1049.0,1934.0,3233.0,5169.0,269264.0,2.0,225262.0,
3574,Sioux Falls,SD,2020,3890.0,,1988.0,1573.0,,817.0,1902.0,2390.0,4302.0,273566.0,10.0,232979.5,
3575,South Bend,IN,2010,980.0,319224.0,708.0,-562.0,319201.0,126.0,272.0,-436.0,-157.0,319044.0,7.0,108217.0,
3576,South Bend,IN,2011,4014.0,,3022.0,-1507.0,,406.0,992.0,-1101.0,-108.0,318936.0,1.0,102691.5,
3577,South Bend,IN,2012,3978.0,,3020.0,-2022.0,,508.0,958.0,-1514.0,-545.0,318391.0,11.0,99150.5,
3578,South Bend,IN,2013,4029.0,,3048.0,-1068.0,,514.0,981.0,-554.0,398.0,318789.0,-29.0,101836.5,
3579,South Bend,IN,2014,3985.0,,3143.0,-568.0,,595.0,842.0,27.0,819.0,319608.0,-50.0,104464.0,
3580,South Bend,IN,2015,4016.0,,3234.0,-866.0,,440.0,782.0,-426.0,329.0,319937.0,-27.0,107346.5,
3581,South Bend,IN,2016,4005.0,,3107.0,-156.0,,708.0,898.0,552.0,1431.0,321368.0,-19.0,113261.5,
3582,South Bend,IN,2017,4031.0,,3289.0,-826.0,,478.0,742.0,-348.0,385.0,321753.0,-9.0,120227.5,
3583,South Bend,IN,2018,3941.0,,3364.0,-367.0,,773.0,577.0,406.0,981.0,322734.0,-2.0,128705.0,
3584,South Bend,IN,2019,4077.0,,3111.0,-702.0,,538.0,966.0,-164.0,808.0,323542.0,6.0,136424.5,
3585,South Bend,IN,2020,3971.0,,3222.0,-1662.0,,435.0,749.0,-1227.0,-474.0,323068.0,4.0,146345.0,
3586,Spartanburg,SC,2010,901.0,284307.0,593.0,117.0,284329.0,46.0,308.0,163.0,440.0,284769.0,-31.0,118365.0,
3587,Spartanburg,SC,2011,3683.0,,2743.0,360.0,,123.0,940.0,483.0,1411.0,286180.0,-12.0,111096.0,
3588,Spartanburg,SC,2012,3575.0,,2764.0,1220.0,,105.0,811.0,1325.0,2103.0,288283.0,-33.0,111260.5,
3589,Spartanburg,SC,2013,3516.0,,2899.0,1508.0,,142.0,617.0,1650.0,2262.0,290545.0,-5.0,114368.5,
3590,Spartanburg,SC,2014,3517.0,,2939.0,1842.0,,190.0,578.0,2032.0,2601.0,293146.0,-9.0,115637.5,
3591,Spartanburg,SC,2015,3569.0,,3095.0,2841.0,,269.0,474.0,3110.0,3595.0,296741.0,11.0,118219.5,
3592,Spartanburg,SC,2016,3579.0,,2979.0,3470.0,,211.0,600.0,3681.0,4286.0,301027.0,5.0,122270.0,
3593,Spartanburg,SC,2017,3776.0,,3107.0,4990.0,,271.0,669.0,5261.0,5952.0,306979.0,22.0,132618.0,
3594,Spartanburg,SC,2018,3853.0,,3273.0,6606.0,,309.0,580.0,6915.0,7511.0,314490.0,16.0,143504.5,
3595,Spartanburg,SC,2019,3947.0,,3275.0,4787.0,,309.0,672.0,5096.0,5764.0,320254.0,-4.0,152361.5,
3596,Spartanburg,SC,2020,3942.0,,3518.0,5290.0,,259.0,424.0,5549.0,5951.0,326205.0,-22.0,162189.5,
3597,Spokane,WA,2010,1602.0,514752.0,1041.0,64.0,514752.0,260.0,561.0,324.0,822.0,515574.0,-63.0,187489.0,
3598,Spokane,WA,2011,6306.0,,4537.0,-1028.0,,669.0,1769.0,-359.0,1399.0,516973.0,-11.0,169502.5,
3599,Spokane,WA,2012,6283.0,,4428.0,-486.0,,867.0,1855.0,381.0,2126.0,519099.0,-110.0,168168.5,
3600,Spokane,WA,2013,6529.0,,4820.0,456.0,,656.0,1709.0,1112.0,2741.0,521840.0,-80.0,171327.0,
3601,Spokane,WA,2014,6403.0,,4520.0,2087.0,,882.0,1883.0,2969.0,4806.0,526646.0,-46.0,175363.5,943.0
3602,Spokane,WA,2015,6387.0,,4916.0,3581.0,,858.0,1471.0,4439.0,5900.0,532546.0,-10.0,183589.0,954.0
3603,Spokane,WA,2016,6552.0,,5084.0,6813.0,,506.0,1468.0,7319.0,8804.0,541350.0,17.0,198718.5,1004.0
3604,Spokane,WA,2017,6494.0,,4947.0,6984.0,,485.0,1547.0,7469.0,9037.0,550387.0,21.0,218651.5,1055.0
3605,Spokane,WA,2018,6220.0,,5281.0,7135.0,,327.0,939.0,7462.0,8420.0,558807.0,19.0,243669.0,1116.5
3606,Spokane,WA,2019,6260.0,,5302.0,8047.0,,238.0,958.0,8285.0,9239.0,568046.0,-4.0,269370.0,1179.0
3607,Spokane,WA,2020,6275.0,,5663.0,5735.0,,201.0,612.0,5936.0,6539.0,574585.0,-9.0,296495.0,1247.0
3608,Springfield,IL,2010,666.0,210170.0,539.0,155.0,210168.0,31.0,127.0,186.0,297.0,210465.0,-16.0,124329.0,
3609,Springfield,IL,2011,2537.0,,1916.0,429.0,,245.0,621.0,674.0,1287.0,211752.0,-8.0,124261.0,
3610,Springfield,IL,2012,2454.0,,1968.0,-335.0,,259.0,486.0,-76.0,371.0,212123.0,-39.0,126527.0,
