msa,city,state,date,year,month,Housing Inventory: Median Listing Price,Housing Inventory: New Listing Count,Per Capita Personal Income,Resident Population
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-10-01,2020,10,-0.75,2248.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-11-01,2020,11,-0.34,1660.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-12-01,2020,12,0.83,1296.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-01-01,2021,1,2.1,1344.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-02-01,2021,2,2.53,1140.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-03-01,2021,3,1.33,1580.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-04-01,2021,4,3.95,1484.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-05-01,2021,5,4.7,1868.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-06-01,2021,6,-0.82,2092.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-07-01,2021,7,-0.72,2304.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-08-01,2021,8,-3.31,2456.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-09-01,2021,9,0.51,2124.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-10-01,2021,10,1.16,2000.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-11-01,2021,11,-0.35,1768.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-07-01,2017,7,11.6,3252.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-08-01,2017,8,11.69,3084.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-09-01,2017,9,10.76,2944.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-10-01,2017,10,10.54,2744.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-11-01,2017,11,10.46,2300.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-12-01,2017,12,10.77,1532.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-01-01,2018,1,10.92,1940.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-02-01,2018,2,11.97,2296.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-03-01,2018,3,11.87,2560.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-04-01,2018,4,11.67,2908.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-05-01,2018,5,11.75,3120.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-06-01,2018,6,9.75,3280.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-07-01,2018,7,8.98,3212.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-08-01,2018,8,8.3,3120.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-09-01,2018,9,9.57,2948.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-10-01,2018,10,9.82,2872.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-11-01,2018,11,9.31,2464.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-12-01,2018,12,8.58,1748.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-01-01,2019,1,9.45,2032.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-02-01,2019,2,8.98,2180.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-03-01,2019,3,5.98,2680.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-04-01,2019,4,5.23,2964.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-05-01,2019,5,4.92,2968.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-06-01,2019,6,6.37,2892.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-07-01,2019,7,6.14,2804.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-08-01,2019,8,6.46,2756.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-09-01,2019,9,5.74,2492.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-10-01,2019,10,4.41,2604.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-11-01,2019,11,4.63,2136.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-12-01,2019,12,5.55,1412.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-01-01,2020,1,5.79,1836.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-02-01,2020,2,6.58,1884.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-03-01,2020,3,8.11,2120.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-04-01,2020,4,6.44,1752.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-05-01,2020,5,6.78,2012.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-06-01,2020,6,7.26,1928.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-07-01,2020,7,10.38,2004.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-08-01,2020,8,12.46,2156.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-09-01,2020,9,13.79,2160.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-10-01,2020,10,14.89,2248.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-11-01,2020,11,15.0,1660.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2020-12-01,2020,12,16.32,1296.0,59607.0,2232.907
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-01-01,2021,1,17.32,1344.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-02-01,2021,2,16.41,1140.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-03-01,2021,3,14.69,1580.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-04-01,2021,4,18.73,1484.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-05-01,2021,5,21.65,1868.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-06-01,2021,6,19.06,2092.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-07-01,2021,7,15.71,2304.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-08-01,2021,8,10.45,2456.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-09-01,2021,9,10.18,2124.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-10-01,2021,10,12.3,2000.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2021-11-01,2021,11,12.29,1768.0,,
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-07-01,2017,7,21.47,3252.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-08-01,2017,8,24.2,3084.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-09-01,2017,9,23.25,2944.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-10-01,2017,10,20.83,2744.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-11-01,2017,11,19.65,2300.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2017-12-01,2017,12,19.1,1532.0,52118.0,2205.111
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-01-01,2018,1,21.9,1940.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-02-01,2018,2,22.64,2296.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-03-01,2018,3,21.4,2560.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-04-01,2018,4,18.15,2908.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-05-01,2018,5,14.63,3120.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-06-01,2018,6,12.49,3280.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-07-01,2018,7,12.51,3212.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-08-01,2018,8,8.26,3120.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-09-01,2018,9,6.78,2948.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-10-01,2018,10,8.91,2872.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-11-01,2018,11,8.52,2464.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2018-12-01,2018,12,7.15,1748.0,54109.0,2214.37
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-01-01,2019,1,5.86,2032.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-02-01,2019,2,5.23,2180.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-03-01,2019,3,3.27,2680.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-04-01,2019,4,2.67,2964.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-05-01,2019,5,5.45,2968.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-06-01,2019,6,6.06,2892.0,56402.0,2225.262
"Cincinnati, OH-KY-IN",Cincinnati,OH,2019-07-01,2019,7,6.32,2804.0,56402.0,2225.262
